evaluations raw_y
1 0.0000000000
3 57.0000000000
4 133.0000000000
8 172.0000000000
9 247.0000000000
14 307.0000000000
15 352.0000000000
37 366.0000000000
49 384.0000000000
52 388.0000000000
55 405.0000000000
81 408.0000000000
101 412.0000000000
111 413.0000000000
185 417.0000000000
274 420.0000000000
682 421.0000000000
1090 423.0000000000
1183 424.0000000000
1191 425.0000000000
1352 429.0000000000
3845 430.0000000000
4504 431.0000000000
4575 432.0000000000
5159 433.0000000000
7167 435.0000000000
7674 436.0000000000
7686 438.0000000000
7809 439.0000000000
7820 441.0000000000
10001 -2.0000000000
