"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
32 -3.40000e+01
73 -3.30000e+01
122 -3.20000e+01
234 -3.10000e+01
287 -3.00000e+01
365 -2.90000e+01
652 -2.80000e+01
832 -2.70000e+01
852 -2.60000e+01
939 -2.50000e+01
1248 -2.40000e+01
1541 -2.30000e+01
1565 -2.20000e+01
1586 -2.10000e+01
1712 -2.00000e+01
2080 -1.90000e+01
2192 -1.80000e+01
3000 -1.70000e+01
3059 -1.60000e+01
3072 -1.50000e+01
3574 -1.40000e+01
3790 -1.30000e+01
4184 -1.20000e+01
4255 -1.10000e+01
4790 -1.00000e+01
5667 -9.00000e+00
6023 -8.00000e+00
6727 -7.00000e+00
7132 -6.00000e+00
7153 -5.00000e+00
8061 -4.00000e+00
8923 -3.00000e+00
9599 -2.00000e+00
9911 -1.00000e+00
9981 -1.00000e+00
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
23 -3.40000e+01
115 -3.30000e+01
135 -3.20000e+01
186 -3.10000e+01
279 -3.00000e+01
414 -2.90000e+01
461 -2.80000e+01
1061 -2.70000e+01
1180 -2.60000e+01
1183 -2.50000e+01
1769 -2.40000e+01
2125 -2.30000e+01
2146 -2.20000e+01
2352 -2.10000e+01
2765 -2.00000e+01
2962 -1.90000e+01
3101 -1.80000e+01
3238 -1.70000e+01
3335 -1.60000e+01
3688 -1.50000e+01
3719 -1.40000e+01
4394 -1.30000e+01
4593 -1.20000e+01
4599 -1.10000e+01
5001 -1.00000e+01
5143 -9.00000e+00
5147 -8.00000e+00
5410 -7.00000e+00
5855 -6.00000e+00
5921 -5.00000e+00
6811 -4.00000e+00
7525 -3.00000e+00
7568 -2.00000e+00
7625 -1.00000e+00
7636 +3.59000e+02
9981 +3.59000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
7 -3.40000e+01
103 -3.30000e+01
190 -3.20000e+01
276 -3.10000e+01
330 -3.00000e+01
333 -2.90000e+01
477 -2.80000e+01
815 -2.70000e+01
952 -2.60000e+01
967 -2.50000e+01
1055 -2.40000e+01
1123 -2.30000e+01
1629 -2.20000e+01
1694 -2.10000e+01
2073 -2.00000e+01
2281 -1.90000e+01
2883 -1.80000e+01
3073 -1.70000e+01
3170 -1.60000e+01
3219 -1.50000e+01
3382 -1.40000e+01
3533 -1.30000e+01
3678 -1.20000e+01
4181 -1.10000e+01
4235 -1.00000e+01
4331 -9.00000e+00
4389 -8.00000e+00
5531 -7.00000e+00
5557 -6.00000e+00
6815 -5.00000e+00
7669 -4.00000e+00
7763 -3.00000e+00
8328 -2.00000e+00
8773 -1.00000e+00
9594 +3.28000e+02
9981 +3.28000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
7 -3.40000e+01
79 -3.30000e+01
126 -3.20000e+01
293 -3.10000e+01
469 -3.00000e+01
514 -2.90000e+01
841 -2.80000e+01
868 -2.70000e+01
951 -2.60000e+01
969 -2.50000e+01
1091 -2.40000e+01
1424 -2.30000e+01
1697 -2.20000e+01
1796 -2.10000e+01
2127 -2.00000e+01
2400 -1.90000e+01
2761 -1.80000e+01
2886 -1.70000e+01
3199 -1.60000e+01
3577 -1.50000e+01
3867 -1.40000e+01
4448 -1.30000e+01
4755 -1.20000e+01
4985 -1.10000e+01
5079 -1.00000e+01
5309 -9.00000e+00
5466 -8.00000e+00
5467 -7.00000e+00
5477 -6.00000e+00
6074 -5.00000e+00
6881 -4.00000e+00
7743 -3.00000e+00
7819 -2.00000e+00
8247 -1.00000e+00
8628 +3.60000e+02
9167 +3.68000e+02
9670 +3.81000e+02
9981 +3.81000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
107 -3.40000e+01
239 -3.30000e+01
246 -3.20000e+01
492 -3.10000e+01
766 -3.00000e+01
956 -2.90000e+01
1044 -2.80000e+01
1323 -2.70000e+01
1689 -2.60000e+01
1776 -2.50000e+01
2042 -2.40000e+01
2189 -2.30000e+01
2429 -2.20000e+01
2697 -2.10000e+01
2952 -2.00000e+01
3168 -1.90000e+01
3225 -1.80000e+01
3255 -1.70000e+01
3407 -1.60000e+01
3798 -1.50000e+01
3955 -1.40000e+01
3980 -1.30000e+01
4223 -1.20000e+01
4360 -1.10000e+01
4497 -1.00000e+01
4877 -9.00000e+00
5093 -8.00000e+00
5264 -7.00000e+00
5468 -6.00000e+00
5992 -5.00000e+00
6270 -4.00000e+00
7084 -3.00000e+00
7550 -2.00000e+00
7942 -1.00000e+00
8516 +3.27000e+02
9006 +3.47000e+02
9268 +3.59000e+02
9300 +3.71000e+02
9981 +3.71000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
34 -3.40000e+01
126 -3.30000e+01
147 -3.20000e+01
217 -3.10000e+01
395 -3.00000e+01
441 -2.90000e+01
726 -2.80000e+01
963 -2.70000e+01
1180 -2.60000e+01
1232 -2.50000e+01
1697 -2.40000e+01
2215 -2.30000e+01
2707 -2.20000e+01
2783 -2.10000e+01
2821 -2.00000e+01
2870 -1.90000e+01
2973 -1.80000e+01
3466 -1.70000e+01
3610 -1.60000e+01
3833 -1.50000e+01
3901 -1.40000e+01
4455 -1.30000e+01
4917 -1.20000e+01
5690 -1.10000e+01
6257 -1.00000e+01
6842 -9.00000e+00
7178 -8.00000e+00
7353 -7.00000e+00
7683 -6.00000e+00
7859 -5.00000e+00
8092 -4.00000e+00
9139 -3.00000e+00
9319 -2.00000e+00
