"function evaluation" "best-so-far f(x)"
271 -2.80000e+01
273 -2.70000e+01
348 -2.60000e+01
364 -2.50000e+01
422 -2.30000e+01
503 -2.20000e+01
592 -2.10000e+01
647 -2.00000e+01
670 -1.90000e+01
892 -1.80000e+01
967 -1.70000e+01
999 -1.60000e+01
1072 -1.50000e+01
1173 -1.40000e+01
1220 -1.30000e+01
1271 -1.20000e+01
1414 -1.10000e+01
1557 -1.00000e+01
1606 -9.00000e+00
1685 -8.00000e+00
1788 -7.00000e+00
1867 -6.00000e+00
2016 -5.00000e+00
2080 -4.00000e+00
2136 -3.00000e+00
2251 -2.00000e+00
2418 -1.00000e+00
2446 +3.63000e+02
2543 +3.64000e+02
2642 +3.71000e+02
3108 +3.79000e+02
3277 +3.87000e+02
3450 +3.93000e+02
4057 +3.98000e+02
4293 +4.02000e+02
6291 +4.07000e+02
6828 +4.16000e+02
8300 +4.21000e+02
9981 +4.21000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
61 -3.40000e+01
114 -3.30000e+01
132 -3.20000e+01
156 -3.10000e+01
190 -3.00000e+01
310 -2.80000e+01
354 -2.70000e+01
372 -2.60000e+01
410 -2.50000e+01
447 -2.40000e+01
487 -2.30000e+01
618 -2.20000e+01
660 -2.10000e+01
676 -2.00000e+01
741 -1.90000e+01
819 -1.80000e+01
847 -1.70000e+01
941 -1.60000e+01
1034 -1.50000e+01
1083 -1.40000e+01
1230 -1.30000e+01
1279 -1.20000e+01
1334 -1.10000e+01
1538 -1.00000e+01
1614 -9.00000e+00
1680 -8.00000e+00
1759 -7.00000e+00
1988 -6.00000e+00
2361 -5.00000e+00
2449 -4.00000e+00
2534 -3.00000e+00
3011 -2.00000e+00
3176 -1.00000e+00
3311 +3.91000e+02
3440 +3.99000e+02
4104 +4.06000e+02
5091 +4.09000e+02
5173 +4.10000e+02
6130 +4.13000e+02
6659 +4.14000e+02
7468 +4.21000e+02
7931 +4.23000e+02
9141 +4.24000e+02
9981 +4.24000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
14 -3.40000e+01
53 -3.30000e+01
64 -3.20000e+01
73 -3.10000e+01
130 -3.00000e+01
165 -2.80000e+01
266 -2.70000e+01
291 -2.60000e+01
337 -2.50000e+01
493 -2.40000e+01
503 -2.30000e+01
547 -2.20000e+01
638 -2.10000e+01
659 -2.00000e+01
690 -1.90000e+01
766 -1.80000e+01
836 -1.70000e+01
885 -1.60000e+01
992 -1.50000e+01
1070 -1.40000e+01
1233 -1.30000e+01
1285 -1.20000e+01
1316 -1.10000e+01
1492 -1.00000e+01
1877 -9.00000e+00
2062 -8.00000e+00
2068 -7.00000e+00
2142 -6.00000e+00
2174 -5.00000e+00
2217 -4.00000e+00
2273 -3.00000e+00
2362 -2.00000e+00
2462 -1.00000e+00
2504 +3.70000e+02
2609 +3.72000e+02
2642 +3.77000e+02
2927 +3.94000e+02
3018 +3.98000e+02
3463 +4.04000e+02
4192 +4.06000e+02
4302 +4.07000e+02
5143 +4.10000e+02
5607 +4.12000e+02
6991 +4.14000e+02
7112 +4.15000e+02
7628 +4.25000e+02
9404 +4.27000e+02
9981 +4.27000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
13 -3.40000e+01
16 -3.30000e+01
68 -3.20000e+01
89 -3.10000e+01
172 -3.00000e+01
188 -2.90000e+01
318 -2.80000e+01
340 -2.70000e+01
355 -2.60000e+01
420 -2.50000e+01
451 -2.40000e+01
467 -2.30000e+01
606 -2.20000e+01
628 -2.10000e+01
892 -2.00000e+01
1034 -1.90000e+01
1128 -1.80000e+01
1144 -1.70000e+01
1244 -1.60000e+01
1323 -1.50000e+01
1355 -1.40000e+01
1758 -1.30000e+01
1803 -1.20000e+01
1946 -1.10000e+01
1979 -1.00000e+01
1996 -9.00000e+00
2039 -8.00000e+00
2096 -7.00000e+00
2118 -6.00000e+00
2232 -5.00000e+00
2287 -4.00000e+00
2350 -3.00000e+00
2463 -2.00000e+00
2518 -1.00000e+00
2734 +3.97000e+02
3031 +3.98000e+02
3230 +4.06000e+02
3567 +4.08000e+02
4950 +4.13000e+02
6865 +4.15000e+02
7638 +4.19000e+02
8018 +4.22000e+02
8137 +4.24000e+02
8601 +4.26000e+02
9981 +4.26000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
68 -3.30000e+01
86 -3.20000e+01
92 -3.10000e+01
186 -3.00000e+01
225 -2.90000e+01
270 -2.80000e+01
367 -2.70000e+01
381 -2.60000e+01
440 -2.50000e+01
593 -2.40000e+01
601 -2.30000e+01
646 -2.20000e+01
690 -2.10000e+01
733 -2.00000e+01
776 -1.90000e+01
854 -1.80000e+01
999 -1.70000e+01
1140 -1.60000e+01
1179 -1.50000e+01
1331 -1.40000e+01
1512 -1.30000e+01
1532 -1.20000e+01
1679 -1.00000e+01
1817 -9.00000e+00
1935 -8.00000e+00
2172 -7.00000e+00
2279 -6.00000e+00
2318 -5.00000e+00
2388 -4.00000e+00
2470 -3.00000e+00
2543 -2.00000e+00
2866 -1.00000e+00
3357 +3.81000e+02
3495 +3.89000e+02
3540 +3.93000e+02
3641 +3.96000e+02
4049 +4.06000e+02
4227 +4.10000e+02
4619 +4.11000e+02
5119 +4.13000e+02
5625 +4.16000e+02
6023 +4.17000e+02
6593 +4.18000e+02
7408 +4.21000e+02
7966 +4.23000e+02
8358 +4.24000e+02
8607 +4.27000e+02
9981 +4.27000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
80 -3.40000e+01
134 -3.30000e+01
165 -3.20000e+01
201 -3.10000e+01
239 -3.00000e+01
241 -2.90000e+01
304 -2.80000e+01
452 -2.70000e+01
469 -2.60000e+01
507 -2.50000e+01
559 -2.40000e+01
576 -2.30000e+01
599 -2.20000e+01
830 -2.10000e+01
907 -2.00000e+01
1009 -1.90000e+01
1256 -1.80000e+01
1496 -1.70000e+01
1596 -1.60000e+01
1611 -1.50000e+01
1633 -1.40000e+01
1718 -1.30000e+01
1785 -1.20000e+01
1837 -1.10000e+01
1937 -1.00000e+01
1949 -9.00000e+00
1963 -8.00000e+00
1975 -7.00000e+00
1980 -6.00000e+00
2018 -5.00000e+00
2039 -4.00000e+00
2140 -3.00000e+00
2333 -2.00000e+00
2422 -1.00000e+00
2962 +3.60000e+02
3251 +3.84000e+02
3460 +3.89000e+02
3842 +3.90000e+02
3896 +3.93000e+02
4563 +4.00000e+02
4982 +4.10000e+02
4997 +4.15000e+02
5004 +4.21000e+02
5617 +4.24000e+02
6319 +4.26000e+02
8710 +4.27000e+02
8794 +4.28000e+02
9981 +4.28000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
53 -3.40000e+01
157 -3.30000e+01
190 -3.20000e+01
278 -3.00000e+01
314 -2.90000e+01
324 -2.80000e+01
401 -2.70000e+01
615 -2.60000e+01
677 -2.50000e+01
723 -2.40000e+01
739 -2.30000e+01
861 -2.20000e+01
1009 -2.10000e+01
1086 -2.00000e+01
1158 -1.90000e+01
1204 -1.80000e+01
1296 -1.70000e+01
1318 -1.60000e+01
1384 -1.50000e+01
1450 -1.40000e+01
1509 -1.30000e+01
1593 -1.20000e+01
1599 -1.00000e+01
1688 -9.00000e+00
1719 -8.00000e+00
2017 -7.00000e+00
2302 -6.00000e+00
2644 -5.00000e+00
2675 -4.00000e+00
2739 -3.00000e+00
2925 -2.00000e+00
3078 -1.00000e+00
3215 +3.90000e+02
3393 +3.92000e+02
3489 +4.06000e+02
4577 +4.13000e+02
6155 +4.15000e+02
6318 +4.20000e+02
7644 +4.21000e+02
9981 +4.21000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
2 -3.40000e+01
12 -3.30000e+01
73 -3.20000e+01
140 -3.10000e+01
182 -3.00000e+01
279 -2.90000e+01
323 -2.80000e+01
378 -2.70000e+01
384 -2.60000e+01
411 -2.50000e+01
434 -2.40000e+01
470 -2.30000e+01
502 -2.20000e+01
524 -2.10000e+01
538 -2.00000e+01
573 -1.90000e+01
648 -1.80000e+01
777 -1.70000e+01
807 -1.60000e+01
950 -1.50000e+01
1052 -1.40000e+01
1135 -1.30000e+01
1275 -1.20000e+01
1335 -9.00000e+00
1496 -8.00000e+00
1548 -7.00000e+00
1603 -6.00000e+00
1934 -5.00000e+00
1974 -4.00000e+00
2039 -3.00000e+00
2147 -2.00000e+00
2333 -1.00000e+00
2430 +3.59000e+02
2448 +3.68000e+02
2708 +3.70000e+02
3200 +3.86000e+02
3399 +3.87000e+02
3966 +3.88000e+02
3979 +3.90000e+02
4218 +3.95000e+02
4313 +3.97000e+02
4317 +3.99000e+02
4571 +4.04000e+02
4724 +4.09000e+02
4798 +4.10000e+02
4803 +4.14000e+02
4849 +4.16000e+02
6182 +4.17000e+02
6781 +4.19000e+02
7010 +4.23000e+02
9438 +4.24000e+02
9981 +4.24000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
65 -3.40000e+01
115 -3.30000e+01
128 -3.10000e+01
210 -3.00000e+01
370 -2.90000e+01
395 -2.80000e+01
431 -2.70000e+01
447 -2.50000e+01
477 -2.40000e+01
510 -2.30000e+01
578 -2.20000e+01
656 -2.10000e+01
680 -2.00000e+01
764 -1.90000e+01
816 -1.80000e+01
846 -1.70000e+01
881 -1.60000e+01
1043 -1.50000e+01
1231 -1.40000e+01
1261 -1.30000e+01
1287 -1.20000e+01
1310 -1.10000e+01
1326 -1.00000e+01
1363 -9.00000e+00
1534 -8.00000e+00
1736 -7.00000e+00
1789 -6.00000e+00
1872 -5.00000e+00
1892 -4.00000e+00
2021 -3.00000e+00
2197 -2.00000e+00
2304 -1.00000e+00
2318 +3.79000e+02
2435 +3.91000e+02
5800 +3.99000e+02
6333 +4.00000e+02
6820 +4.04000e+02
7005 +4.09000e+02
7235 +4.14000e+02
8012 +4.15000e+02
9451 +4.19000e+02
9981 +4.19000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
4 -3.40000e+01
94 -3.30000e+01
152 -3.20000e+01
206 -3.00000e+01
223 -2.90000e+01
231 -2.80000e+01
273 -2.70000e+01
354 -2.60000e+01
456 -2.50000e+01
554 -2.40000e+01
702 -2.30000e+01
803 -2.20000e+01
845 -2.10000e+01
902 -2.00000e+01
1143 -1.90000e+01
1180 -1.80000e+01
1298 -1.70000e+01
1362 -1.60000e+01
1501 -1.50000e+01
1545 -1.40000e+01
1582 -1.30000e+01
1711 -1.20000e+01
1810 -1.10000e+01
2100 -1.00000e+01
2131 -9.00000e+00
2259 -8.00000e+00
2504 -7.00000e+00
2573 -6.00000e+00
2919 -5.00000e+00
2985 -4.00000e+00
3220 -3.00000e+00
3306 -2.00000e+00
3613 -1.00000e+00
3805 +3.70000e+02
3821 +3.71000e+02
3846 +3.76000e+02
3913 +3.87000e+02
4082 +3.88000e+02
4338 +4.00000e+02
4592 +4.03000e+02
4610 +4.04000e+02
4789 +4.07000e+02
6442 +4.08000e+02
6898 +4.09000e+02
7138 +4.13000e+02
7591 +4.15000e+02
9627 +4.18000e+02
9642 +4.19000e+02
9981 +4.19000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
10 -3.40000e+01
21 -3.20000e+01
104 -3.10000e+01
140 -3.00000e+01
159 -2.90000e+01
166 -2.80000e+01
332 -2.70000e+01
420 -2.60000e+01
586 -2.50000e+01
631 -2.40000e+01
810 -2.30000e+01
835 -2.20000e+01
860 -2.10000e+01
956 -2.00000e+01
1007 -1.90000e+01
1056 -1.80000e+01
1170 -1.70000e+01
1227 -1.60000e+01
1271 -1.40000e+01
1287 -1.30000e+01
1385 -1.20000e+01
1486 -1.10000e+01
1538 -1.00000e+01
1719 -9.00000e+00
1769 -8.00000e+00
1914 -7.00000e+00
2005 -6.00000e+00
2098 -5.00000e+00
2114 -4.00000e+00
2219 -3.00000e+00
2284 -2.00000e+00
2677 -1.00000e+00
2838 +3.51000e+02
2844 +3.66000e+02
2858 +3.76000e+02
2872 +3.82000e+02
2881 +3.89000e+02
3072 +3.91000e+02
3254 +3.95000e+02
3303 +4.04000e+02
3524 +4.07000e+02
4275 +4.08000e+02
4611 +4.13000e+02
5297 +4.16000e+02
5701 +4.20000e+02
7060 +4.21000e+02
7166 +4.22000e+02
8256 +4.23000e+02
9981 +4.23000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
3 -3.40000e+01
17 -3.30000e+01
46 -3.20000e+01
140 -3.10000e+01
157 -3.00000e+01
169 -2.90000e+01
243 -2.80000e+01
270 -2.70000e+01
304 -2.60000e+01
359 -2.50000e+01
395 -2.40000e+01
498 -2.30000e+01
505 -2.20000e+01
618 -2.10000e+01
640 -2.00000e+01
657 -1.90000e+01
763 -1.80000e+01
1051 -1.70000e+01
1120 -1.60000e+01
1232 -1.50000e+01
1277 -1.40000e+01
1469 -1.30000e+01
1529 -1.20000e+01
1637 -1.10000e+01
1684 -1.00000e+01
1858 -9.00000e+00
1962 -8.00000e+00
2021 -7.00000e+00
2107 -6.00000e+00
2130 -4.00000e+00
2250 -3.00000e+00
2339 -2.00000e+00
2430 -1.00000e+00
2680 +3.47000e+02
2754 +3.70000e+02
2910 +3.76000e+02
3044 +3.93000e+02
3130 +4.02000e+02
3856 +4.04000e+02
4170 +4.06000e+02
4266 +4.09000e+02
4367 +4.10000e+02
5399 +4.11000e+02
5796 +4.13000e+02
5922 +4.17000e+02
6404 +4.20000e+02
8175 +4.24000e+02
9981 +4.24000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
16 -3.40000e+01
49 -3.30000e+01
104 -3.20000e+01
121 -3.10000e+01
247 -3.00000e+01
276 -2.90000e+01
371 -2.80000e+01
394 -2.70000e+01
456 -2.60000e+01
460 -2.50000e+01
549 -2.40000e+01
593 -2.30000e+01
701 -2.10000e+01
785 -2.00000e+01
856 -1.90000e+01
942 -1.80000e+01
995 -1.70000e+01
1155 -1.60000e+01
1166 -1.40000e+01
1459 -1.30000e+01
1554 -1.10000e+01
1733 -1.00000e+01
1864 -9.00000e+00
1949 -8.00000e+00
2010 -7.00000e+00
2181 -6.00000e+00
2243 -5.00000e+00
2423 -4.00000e+00
3000 -3.00000e+00
3081 -2.00000e+00
3345 -1.00000e+00
3462 +3.55000e+02
3464 +3.64000e+02
3711 +3.71000e+02
3749 +3.73000e+02
3829 +3.77000e+02
4065 +3.78000e+02
4091 +3.89000e+02
4458 +3.90000e+02
4556 +3.92000e+02
4637 +3.93000e+02
5382 +4.02000e+02
5532 +4.03000e+02
5703 +4.12000e+02
6105 +4.15000e+02
6383 +4.17000e+02
6572 +4.18000e+02
8868 +4.21000e+02
9379 +4.25000e+02
9981 +4.25000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
21 -3.40000e+01
44 -3.30000e+01
51 -3.20000e+01
91 -3.10000e+01
134 -3.00000e+01
199 -2.90000e+01
250 -2.80000e+01
269 -2.70000e+01
313 -2.60000e+01
446 -2.50000e+01
490 -2.40000e+01
509 -2.30000e+01
531 -2.20000e+01
589 -2.10000e+01
692 -2.00000e+01
755 -1.90000e+01
819 -1.80000e+01
829 -1.70000e+01
945 -1.60000e+01
1050 -1.50000e+01
1075 -1.40000e+01
1124 -1.30000e+01
1282 -1.20000e+01
1302 -1.10000e+01
1318 -1.00000e+01
1404 -9.00000e+00
1497 -8.00000e+00
1592 -7.00000e+00
1651 -6.00000e+00
1739 -5.00000e+00
1922 -4.00000e+00
1969 -3.00000e+00
2019 -2.00000e+00
2046 -1.00000e+00
2220 +3.64000e+02
3171 +3.79000e+02
3206 +3.86000e+02
3346 +3.95000e+02
3833 +4.08000e+02
5346 +4.09000e+02
5453 +4.14000e+02
6115 +4.16000e+02
6232 +4.21000e+02
9981 +4.21000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
8 -3.40000e+01
37 -3.30000e+01
154 -3.20000e+01
177 -3.10000e+01
190 -3.00000e+01
245 -2.90000e+01
295 -2.80000e+01
362 -2.70000e+01
395 -2.60000e+01
430 -2.50000e+01
478 -2.40000e+01
486 -2.30000e+01
703 -2.20000e+01
762 -2.10000e+01
911 -2.00000e+01
988 -1.90000e+01
1143 -1.80000e+01
1154 -1.70000e+01
1286 -1.60000e+01
1345 -1.50000e+01
1441 -1.40000e+01
1466 -1.30000e+01
1491 -1.20000e+01
1608 -1.10000e+01
1666 -1.00000e+01
1754 -9.00000e+00
2039 -8.00000e+00
2064 -7.00000e+00
2155 -6.00000e+00
2421 -5.00000e+00
2527 -4.00000e+00
2637 -3.00000e+00
2740 -2.00000e+00
2955 +3.84000e+02
3031 +3.89000e+02
3420 +3.92000e+02
3946 +3.93000e+02
4278 +3.94000e+02
4756 +3.95000e+02
4849 +3.97000e+02
5161 +4.01000e+02
6467 +4.06000e+02
6543 +4.09000e+02
6576 +4.12000e+02
7100 +4.13000e+02
8231 +4.19000e+02
8722 +4.20000e+02
8865 +4.25000e+02
9794 +4.28000e+02
9845 +4.29000e+02
9981 +4.29000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
54 -3.40000e+01
86 -3.30000e+01
119 -3.20000e+01
148 -3.10000e+01
255 -3.00000e+01
280 -2.80000e+01
333 -2.60000e+01
422 -2.50000e+01
469 -2.40000e+01
506 -2.30000e+01
518 -2.20000e+01
700 -2.10000e+01
725 -2.00000e+01
766 -1.90000e+01
820 -1.80000e+01
863 -1.70000e+01
961 -1.60000e+01
1095 -1.50000e+01
1141 -1.40000e+01
1170 -1.30000e+01
1240 -1.20000e+01
1317 -1.10000e+01
1326 -1.00000e+01
1367 -9.00000e+00
1468 -8.00000e+00
1644 -7.00000e+00
1697 -6.00000e+00
1779 -5.00000e+00
1808 -4.00000e+00
1954 -3.00000e+00
2123 -2.00000e+00
2207 -1.00000e+00
2332 +3.85000e+02
2389 +3.94000e+02
2452 +3.99000e+02
2537 +4.06000e+02
3760 +4.12000e+02
4095 +4.14000e+02
7674 +4.16000e+02
8764 +4.17000e+02
9098 +4.18000e+02
9981 +4.18000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
17 -3.40000e+01
88 -3.30000e+01
149 -3.20000e+01
215 -3.10000e+01
241 -3.00000e+01
253 -2.90000e+01
266 -2.80000e+01
280 -2.70000e+01
390 -2.60000e+01
487 -2.50000e+01
530 -2.40000e+01
568 -2.30000e+01
603 -2.20000e+01
763 -2.10000e+01
834 -2.00000e+01
939 -1.90000e+01
976 -1.80000e+01
1103 -1.70000e+01
1134 -1.60000e+01
1502 -1.50000e+01
1503 -1.40000e+01
1564 -1.30000e+01
1765 -1.20000e+01
1783 -1.10000e+01
1872 -1.00000e+01
1939 -9.00000e+00
2063 -8.00000e+00
2143 -7.00000e+00
2269 -6.00000e+00
2346 -5.00000e+00
2374 -4.00000e+00
2449 -3.00000e+00
2586 -2.00000e+00
2785 -1.00000e+00
2874 +3.87000e+02
2976 +3.90000e+02
3091 +3.96000e+02
3485 +3.99000e+02
3617 +4.01000e+02
4066 +4.04000e+02
4120 +4.05000e+02
4924 +4.06000e+02
5070 +4.07000e+02
5472 +4.11000e+02
5726 +4.16000e+02
6030 +4.19000e+02
6417 +4.20000e+02
7712 +4.22000e+02
7934 +4.24000e+02
9981 +4.24000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
48 -3.40000e+01
92 -3.30000e+01
122 -3.20000e+01
193 -3.10000e+01
338 -3.00000e+01
404 -2.90000e+01
