"function evaluation" "best-so-far f(x)"
23 -3.40000e+01
28 -3.30000e+01
103 -3.20000e+01
128 -3.10000e+01
157 -3.00000e+01
171 -2.90000e+01
176 -2.80000e+01
196 -2.70000e+01
223 -2.60000e+01
309 -2.50000e+01
432 -2.40000e+01
442 -2.30000e+01
472 -2.10000e+01
517 -2.00000e+01
565 -1.90000e+01
596 -1.80000e+01
682 -1.70000e+01
728 -1.60000e+01
745 -1.40000e+01
761 -1.30000e+01
784 -1.20000e+01
862 -1.10000e+01
904 -1.00000e+01
962 -9.00000e+00
969 -8.00000e+00
983 -7.00000e+00
1004 -6.00000e+00
1025 -5.00000e+00
1170 -4.00000e+00
1685 -3.00000e+00
1782 -2.00000e+00
1819 -1.00000e+00
1838 +3.71000e+02
1895 +3.78000e+02
2208 +3.81000e+02
2532 +3.82000e+02
2604 +3.88000e+02
2838 +3.94000e+02
3010 +3.96000e+02
3072 +4.09000e+02
3968 +4.10000e+02
4463 +4.11000e+02
5233 +4.16000e+02
6164 +4.19000e+02
6187 +4.21000e+02
7261 +4.22000e+02
9991 +4.22000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
43 -3.40000e+01
63 -3.20000e+01
76 -3.10000e+01
95 -3.00000e+01
102 -2.90000e+01
142 -2.80000e+01
147 -2.70000e+01
153 -2.60000e+01
251 -2.50000e+01
278 -2.40000e+01
327 -2.30000e+01
330 -2.20000e+01
433 -2.10000e+01
563 -2.00000e+01
607 -1.90000e+01
619 -1.80000e+01
673 -1.70000e+01
714 -1.60000e+01
747 -1.50000e+01
845 -1.40000e+01
898 -1.30000e+01
993 -1.20000e+01
1022 -1.10000e+01
1043 -1.00000e+01
1150 -9.00000e+00
1154 -8.00000e+00
1243 -7.00000e+00
1267 -6.00000e+00
1390 -5.00000e+00
1539 -4.00000e+00
1576 -3.00000e+00
1624 -2.00000e+00
1625 -1.00000e+00
1671 +3.59000e+02
1686 +3.64000e+02
1773 +3.83000e+02
1904 +3.94000e+02
1946 +4.00000e+02
2445 +4.03000e+02
3160 +4.11000e+02
3896 +4.14000e+02
4437 +4.15000e+02
5476 +4.17000e+02
5610 +4.20000e+02
9991 +4.20000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
2 -3.40000e+01
65 -3.30000e+01
98 -3.20000e+01
105 -3.10000e+01
130 -3.00000e+01
163 -2.90000e+01
181 -2.80000e+01
202 -2.70000e+01
283 -2.60000e+01
403 -2.50000e+01
443 -2.40000e+01
563 -2.30000e+01
617 -2.20000e+01
628 -2.10000e+01
665 -2.00000e+01
708 -1.90000e+01
732 -1.80000e+01
749 -1.70000e+01
804 -1.60000e+01
844 -1.50000e+01
897 -1.40000e+01
910 -1.30000e+01
1018 -1.20000e+01
1034 -1.10000e+01
1101 -1.00000e+01
1238 -9.00000e+00
1263 -8.00000e+00
1315 -7.00000e+00
1317 -6.00000e+00
1319 -5.00000e+00
1337 -4.00000e+00
1433 -3.00000e+00
1722 -2.00000e+00
1741 -1.00000e+00
1800 +3.59000e+02
1840 +3.71000e+02
2354 +3.96000e+02
2831 +3.99000e+02
3438 +4.10000e+02
9991 +4.10000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
24 -3.40000e+01
35 -3.30000e+01
40 -3.20000e+01
77 -3.10000e+01
176 -3.00000e+01
190 -2.90000e+01
225 -2.80000e+01
275 -2.70000e+01
291 -2.60000e+01
346 -2.50000e+01
390 -2.40000e+01
410 -2.30000e+01
431 -2.20000e+01
493 -2.10000e+01
520 -2.00000e+01
535 -1.90000e+01
580 -1.80000e+01
607 -1.70000e+01
625 -1.60000e+01
637 -1.50000e+01
758 -1.40000e+01
809 -1.30000e+01
874 -1.20000e+01
916 -1.10000e+01
991 -1.00000e+01
1017 -9.00000e+00
1121 -8.00000e+00
1278 -7.00000e+00
1480 -6.00000e+00
1509 -5.00000e+00
1547 -4.00000e+00
1726 -3.00000e+00
1764 -2.00000e+00
1858 -1.00000e+00
2043 +3.19000e+02
2335 +3.35000e+02
2863 +3.51000e+02
3092 +3.58000e+02
3601 +3.70000e+02
3696 +3.88000e+02
3769 +3.91000e+02
3894 +4.02000e+02
4204 +4.05000e+02
4483 +4.08000e+02
4552 +4.11000e+02
5471 +4.16000e+02
6465 +4.18000e+02
6605 +4.19000e+02
7880 +4.22000e+02
9991 +4.22000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
19 -3.40000e+01
35 -3.30000e+01
59 -3.20000e+01
85 -3.10000e+01
88 -3.00000e+01
102 -2.90000e+01
142 -2.80000e+01
150 -2.70000e+01
158 -2.60000e+01
172 -2.50000e+01
235 -2.40000e+01
279 -2.30000e+01
298 -2.20000e+01
357 -2.10000e+01
401 -2.00000e+01
442 -1.90000e+01
462 -1.80000e+01
509 -1.70000e+01
522 -1.60000e+01
558 -1.50000e+01
672 -1.30000e+01
725 -1.20000e+01
754 -1.10000e+01
767 -9.00000e+00
932 -8.00000e+00
939 -7.00000e+00
970 -6.00000e+00
1042 -5.00000e+00
1177 -4.00000e+00
1195 -3.00000e+00
1212 -2.00000e+00
1265 -1.00000e+00
1325 +3.65000e+02
1397 +3.74000e+02
2139 +3.75000e+02
2307 +3.78000e+02
2327 +3.84000e+02
2754 +3.93000e+02
3265 +4.00000e+02
3386 +4.04000e+02
3651 +4.05000e+02
5146 +4.10000e+02
8486 +4.11000e+02
8627 +4.12000e+02
9991 +4.12000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
4 -3.40000e+01
95 -3.30000e+01
113 -3.20000e+01
131 -3.10000e+01
162 -3.00000e+01
259 -2.90000e+01
266 -2.80000e+01
312 -2.70000e+01
363 -2.60000e+01
433 -2.50000e+01
481 -2.40000e+01
522 -2.30000e+01
523 -2.20000e+01
548 -2.00000e+01
610 -1.90000e+01
722 -1.80000e+01
763 -1.70000e+01
788 -1.60000e+01
814 -1.50000e+01
834 -1.40000e+01
911 -1.30000e+01
939 -1.20000e+01
1060 -1.10000e+01
1122 -1.00000e+01
1175 -9.00000e+00
1195 -8.00000e+00
1268 -7.00000e+00
1435 -6.00000e+00
1453 -5.00000e+00
1520 -4.00000e+00
2133 -3.00000e+00
2255 -2.00000e+00
2274 -1.00000e+00
2279 +3.82000e+02
2376 +3.89000e+02
2965 +3.90000e+02
3367 +4.00000e+02
3669 +4.01000e+02
4206 +4.04000e+02
4782 +4.05000e+02
4934 +4.10000e+02
5869 +4.14000e+02
9991 +4.14000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
55 -3.40000e+01
96 -3.30000e+01
122 -3.20000e+01
182 -3.10000e+01
187 -3.00000e+01
251 -2.90000e+01
268 -2.80000e+01
313 -2.70000e+01
322 -2.60000e+01
333 -2.50000e+01
364 -2.40000e+01
379 -2.30000e+01
455 -2.20000e+01
475 -2.10000e+01
497 -2.00000e+01
544 -1.90000e+01
567 -1.80000e+01
618 -1.70000e+01
637 -1.60000e+01
670 -1.50000e+01
726 -1.40000e+01
820 -1.30000e+01
841 -1.20000e+01
910 -1.10000e+01
987 -1.00000e+01
1077 -9.00000e+00
1096 -8.00000e+00
1806 -7.00000e+00
1920 -6.00000e+00
1988 -5.00000e+00
2021 -3.00000e+00
2110 -2.00000e+00
2147 -1.00000e+00
2184 +3.63000e+02
2424 +3.67000e+02
2452 +3.87000e+02
2647 +3.88000e+02
3052 +3.97000e+02
3071 +4.01000e+02
3546 +4.02000e+02
3639 +4.08000e+02
4450 +4.09000e+02
5423 +4.10000e+02
6286 +4.12000e+02
7919 +4.13000e+02
8728 +4.21000e+02
9006 +4.22000e+02
9991 +4.22000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
79 -3.40000e+01
107 -3.30000e+01
126 -3.20000e+01
142 -3.00000e+01
165 -2.90000e+01
211 -2.80000e+01
290 -2.70000e+01
332 -2.60000e+01
350 -2.50000e+01
521 -2.40000e+01
531 -2.30000e+01
544 -2.20000e+01
565 -2.10000e+01
606 -2.00000e+01
614 -1.90000e+01
690 -1.80000e+01
755 -1.70000e+01
763 -1.60000e+01
799 -1.50000e+01
832 -1.40000e+01
890 -1.30000e+01
983 -1.20000e+01
987 -1.10000e+01
1095 -1.00000e+01
1120 -9.00000e+00
1190 -8.00000e+00
1267 -7.00000e+00
1400 -6.00000e+00
1445 -5.00000e+00
1455 -4.00000e+00
1560 -3.00000e+00
1617 -2.00000e+00
1631 -1.00000e+00
1733 +3.52000e+02
1746 +3.55000e+02
1907 +3.58000e+02
2231 +3.65000e+02
2443 +3.75000e+02
2590 +3.80000e+02
2905 +3.89000e+02
3176 +3.94000e+02
3197 +3.98000e+02
3354 +4.08000e+02
3623 +4.13000e+02
3782 +4.14000e+02
8741 +4.16000e+02
9991 +4.16000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
25 -3.30000e+01
66 -3.20000e+01
95 -3.10000e+01
162 -3.00000e+01
171 -2.90000e+01
215 -2.80000e+01
233 -2.70000e+01
246 -2.60000e+01
305 -2.40000e+01
343 -2.30000e+01
373 -2.20000e+01
384 -2.10000e+01
397 -2.00000e+01
430 -1.90000e+01
485 -1.80000e+01
535 -1.70000e+01
600 -1.60000e+01
663 -1.50000e+01
735 -1.40000e+01
823 -1.30000e+01
884 -1.20000e+01
1001 -1.10000e+01
1047 -1.00000e+01
1150 -9.00000e+00
1248 -8.00000e+00
1352 -7.00000e+00
1457 -6.00000e+00
1483 -5.00000e+00
1602 -4.00000e+00
1896 -3.00000e+00
1917 -2.00000e+00
2001 -1.00000e+00
2125 +3.54000e+02
2489 +3.72000e+02
2714 +3.78000e+02
2888 +3.88000e+02
3333 +3.95000e+02
3368 +3.97000e+02
3431 +3.99000e+02
3858 +4.00000e+02
4045 +4.03000e+02
4099 +4.07000e+02
5922 +4.10000e+02
6863 +4.17000e+02
9991 +4.17000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
49 -3.40000e+01
76 -3.30000e+01
95 -3.20000e+01
137 -3.10000e+01
180 -3.00000e+01
191 -2.90000e+01
207 -2.80000e+01
212 -2.70000e+01
232 -2.60000e+01
274 -2.50000e+01
283 -2.30000e+01
351 -2.20000e+01
407 -2.10000e+01
421 -2.00000e+01
477 -1.90000e+01
539 -1.80000e+01
557 -1.70000e+01
578 -1.60000e+01
636 -1.50000e+01
752 -1.40000e+01
783 -1.30000e+01
816 -1.20000e+01
905 -1.10000e+01
919 -1.00000e+01
925 -9.00000e+00
956 -8.00000e+00
997 -7.00000e+00
999 -6.00000e+00
1075 -5.00000e+00
1173 -4.00000e+00
1230 -3.00000e+00
1299 -2.00000e+00
1329 -1.00000e+00
1415 +3.42000e+02
1665 +3.47000e+02
1680 +3.63000e+02
1943 +3.66000e+02
1955 +3.73000e+02
2121 +3.75000e+02
3212 +3.80000e+02
3915 +3.83000e+02
4879 +3.88000e+02
4922 +3.95000e+02
5211 +3.96000e+02
5249 +4.06000e+02
5854 +4.08000e+02
6132 +4.12000e+02
7359 +4.13000e+02
9149 +4.15000e+02
9991 +4.15000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
16 -3.40000e+01
42 -3.30000e+01
74 -3.20000e+01
140 -3.10000e+01
151 -3.00000e+01
170 -2.90000e+01
201 -2.80000e+01
211 -2.70000e+01
290 -2.60000e+01
309 -2.50000e+01
358 -2.40000e+01
399 -2.30000e+01
404 -2.20000e+01
430 -2.10000e+01
469 -2.00000e+01
485 -1.90000e+01
517 -1.80000e+01
527 -1.70000e+01
570 -1.60000e+01
574 -1.50000e+01
582 -1.40000e+01
638 -1.30000e+01
660 -1.20000e+01
741 -1.10000e+01
868 -1.00000e+01
943 -9.00000e+00
965 -8.00000e+00
1006 -7.00000e+00
1074 -6.00000e+00
1098 -5.00000e+00
1112 -4.00000e+00
1150 -3.00000e+00
1186 -2.00000e+00
1314 -1.00000e+00
1698 +3.37000e+02
1745 +3.49000e+02
2046 +3.60000e+02
2257 +3.74000e+02
2389 +3.79000e+02
2414 +3.87000e+02
2585 +3.97000e+02
2898 +4.06000e+02
4365 +4.15000e+02
4481 +4.17000e+02
4602 +4.18000e+02
4816 +4.19000e+02
6424 +4.22000e+02
6997 +4.24000e+02
9991 +4.24000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
30 -3.40000e+01
72 -3.30000e+01
77 -3.20000e+01
79 -3.10000e+01
174 -3.00000e+01
201 -2.90000e+01
208 -2.80000e+01
259 -2.70000e+01
263 -2.60000e+01
295 -2.50000e+01
368 -2.40000e+01
383 -2.30000e+01
412 -2.20000e+01
454 -2.10000e+01
475 -2.00000e+01
501 -1.90000e+01
512 -1.80000e+01
579 -1.70000e+01
591 -1.50000e+01
686 -1.40000e+01
702 -1.30000e+01
829 -1.20000e+01
1068 -1.10000e+01
1107 -1.00000e+01
1140 -9.00000e+00
1294 -8.00000e+00
1469 -7.00000e+00
1512 -6.00000e+00
1546 -5.00000e+00
1816 -4.00000e+00
1825 -3.00000e+00
1871 -2.00000e+00
1874 -1.00000e+00
1977 +3.37000e+02
2031 +3.48000e+02
2301 +3.61000e+02
2391 +3.65000e+02
2395 +3.76000e+02
2655 +3.85000e+02
2893 +3.94000e+02
2919 +4.02000e+02
2985 +4.08000e+02
3180 +4.14000e+02
3298 +4.16000e+02
3913 +4.22000e+02
7038 +4.26000e+02
9991 +4.26000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
4 -3.40000e+01
16 -3.30000e+01
91 -3.20000e+01
137 -3.10000e+01
146 -3.00000e+01
220 -2.90000e+01
245 -2.80000e+01
286 -2.70000e+01
313 -2.60000e+01
336 -2.50000e+01
404 -2.40000e+01
423 -2.30000e+01
454 -2.20000e+01
459 -2.10000e+01
498 -2.00000e+01
505 -1.90000e+01
699 -1.80000e+01
754 -1.70000e+01
762 -1.60000e+01
804 -1.50000e+01
818 -1.40000e+01
899 -1.30000e+01
979 -1.20000e+01
995 -1.10000e+01
1131 -1.00000e+01
1182 -9.00000e+00
1200 -8.00000e+00
1272 -7.00000e+00
1312 -6.00000e+00
1456 -5.00000e+00
1568 -4.00000e+00
1631 -3.00000e+00
1730 -2.00000e+00
1941 -1.00000e+00
2043 +3.50000e+02
2092 +3.54000e+02
2657 +3.61000e+02
2871 +3.67000e+02
2933 +3.83000e+02
3144 +3.87000e+02
3317 +3.88000e+02
3843 +3.89000e+02
3969 +3.94000e+02
4196 +4.00000e+02
4810 +4.08000e+02
4935 +4.14000e+02
6251 +4.17000e+02
8862 +4.18000e+02
9991 +4.18000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
14 -3.40000e+01
42 -3.30000e+01
95 -3.20000e+01
126 -3.10000e+01
145 -3.00000e+01
175 -2.90000e+01
196 -2.80000e+01
200 -2.70000e+01
271 -2.60000e+01
364 -2.50000e+01
388 -2.30000e+01
397 -2.20000e+01
439 -2.10000e+01
510 -2.00000e+01
566 -1.90000e+01
569 -1.80000e+01
694 -1.70000e+01
712 -1.60000e+01
764 -1.50000e+01
774 -1.30000e+01
953 -1.20000e+01
1072 -1.10000e+01
1074 -1.00000e+01
1298 -9.00000e+00
1420 -8.00000e+00
1533 -7.00000e+00
1606 -6.00000e+00
1623 -5.00000e+00
1683 -4.00000e+00
1837 -3.00000e+00
1856 -2.00000e+00
1911 -1.00000e+00
2022 +3.57000e+02
2236 +3.69000e+02
2438 +3.72000e+02
2808 +3.75000e+02
3157 +3.94000e+02
3277 +3.97000e+02
3474 +4.00000e+02
4027 +4.03000e+02
4131 +4.09000e+02
5359 +4.10000e+02
6151 +4.18000e+02
6849 +4.20000e+02
7424 +4.21000e+02
9991 +4.21000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
55 -3.40000e+01
83 -3.30000e+01
102 -3.20000e+01
145 -3.10000e+01
175 -3.00000e+01
215 -2.80000e+01
245 -2.70000e+01
267 -2.60000e+01
281 -2.50000e+01
388 -2.40000e+01
460 -2.30000e+01
509 -2.20000e+01
548 -2.10000e+01
549 -2.00000e+01
562 -1.90000e+01
566 -1.80000e+01
572 -1.70000e+01
609 -1.60000e+01
647 -1.50000e+01
670 -1.40000e+01
818 -1.30000e+01
888 -1.20000e+01
928 -1.10000e+01
980 -1.00000e+01
1088 -9.00000e+00
1143 -8.00000e+00
1213 -7.00000e+00
1268 -6.00000e+00
1298 -5.00000e+00
1336 -4.00000e+00
1512 -3.00000e+00
1594 -2.00000e+00
1631 -1.00000e+00
1807 +3.43000e+02
1875 +3.59000e+02
2138 +3.76000e+02
2506 +3.79000e+02
2620 +3.82000e+02
3002 +3.86000e+02
3417 +3.94000e+02
3664 +3.97000e+02
3720 +4.04000e+02
4423 +4.05000e+02
4919 +4.10000e+02
4960 +4.12000e+02
5660 +4.20000e+02
6106 +4.22000e+02
6531 +4.25000e+02
7250 +4.27000e+02
9991 +4.27000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
7 -3.40000e+01
15 -3.30000e+01
19 -3.20000e+01
67 -3.10000e+01
91 -3.00000e+01
104 -2.90000e+01
162 -2.80000e+01
190 -2.70000e+01
279 -2.60000e+01
283 -2.50000e+01
334 -2.40000e+01
411 -2.30000e+01
436 -2.20000e+01
454 -2.10000e+01
563 -2.00000e+01
653 -1.90000e+01
738 -1.70000e+01
750 -1.60000e+01
780 -1.50000e+01
790 -1.40000e+01
839 -1.30000e+01
872 -1.20000e+01
941 -1.10000e+01
965 -1.00000e+01
973 -9.00000e+00
1016 -8.00000e+00
1117 -7.00000e+00
1266 -6.00000e+00
1323 -5.00000e+00
1381 -4.00000e+00
1483 -3.00000e+00
1692 -2.00000e+00
1774 -1.00000e+00
1921 +3.63000e+02
2234 +3.76000e+02
2385 +3.86000e+02
2481 +3.94000e+02
3082 +4.02000e+02
3104 +4.04000e+02
3567 +4.06000e+02
3616 +4.08000e+02
4793 +4.13000e+02
7252 +4.15000e+02
7742 +4.19000e+02
9991 +4.19000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
22 -3.40000e+01
43 -3.30000e+01
57 -3.20000e+01
66 -3.10000e+01
68 -3.00000e+01
91 -2.90000e+01
236 -2.80000e+01
252 -2.70000e+01
309 -2.60000e+01
385 -2.40000e+01
442 -2.30000e+01
499 -2.10000e+01
500 -2.00000e+01
535 -1.90000e+01
588 -1.80000e+01
597 -1.70000e+01
646 -1.60000e+01
658 -1.50000e+01
788 -1.40000e+01
893 -1.30000e+01
912 -1.20000e+01
1005 -1.10000e+01
1037 -1.00000e+01
1107 -9.00000e+00
1142 -8.00000e+00
