"function evaluation" "best-so-far f(x)"
9780 -1.10000e+01
9951 -1.10000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
118 -3.40000e+01
486 -3.30000e+01
648 -3.10000e+01
715 -3.00000e+01
945 -2.90000e+01
1039 -2.80000e+01
1331 -2.70000e+01
1517 -2.60000e+01
1678 -2.50000e+01
2900 -2.40000e+01
3503 -2.30000e+01
4000 -2.20000e+01
5522 -2.00000e+01
5910 -1.90000e+01
7194 -1.80000e+01
7345 -1.70000e+01
7623 -1.60000e+01
8639 -1.50000e+01
8915 -1.40000e+01
9047 -1.30000e+01
9654 -1.20000e+01
9951 -1.20000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
14 -3.30000e+01
65 -3.20000e+01
822 -3.00000e+01
1123 -2.90000e+01
1294 -2.80000e+01
1889 -2.70000e+01
2361 -2.60000e+01
2554 -2.50000e+01
2823 -2.40000e+01
2958 -2.20000e+01
3506 -2.10000e+01
4441 -2.00000e+01
5183 -1.80000e+01
5704 -1.70000e+01
6365 -1.60000e+01
8157 -1.50000e+01
8271 -1.40000e+01
8859 -1.30000e+01
9415 -1.20000e+01
9951 -1.20000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
34 -3.40000e+01
199 -3.30000e+01
611 -3.20000e+01
647 -3.10000e+01
719 -3.00000e+01
1048 -2.90000e+01
1388 -2.70000e+01
1840 -2.60000e+01
2058 -2.50000e+01
3378 -2.40000e+01
3382 -2.30000e+01
3395 -2.20000e+01
3910 -2.10000e+01
4465 -2.00000e+01
4865 -1.90000e+01
5646 -1.80000e+01
5875 -1.70000e+01
6783 -1.60000e+01
7487 -1.50000e+01
8477 -1.40000e+01
8651 -1.30000e+01
8793 -1.20000e+01
9037 -1.10000e+01
9951 -1.10000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
4 -3.40000e+01
43 -3.30000e+01
62 -3.20000e+01
139 -3.10000e+01
614 -3.00000e+01
951 -2.90000e+01
1382 -2.80000e+01
1475 -2.70000e+01
2192 -2.60000e+01
2269 -2.50000e+01
2550 -2.40000e+01
3369 -2.30000e+01
4144 -2.20000e+01
4270 -2.10000e+01
4512 -2.00000e+01
4620 -1.90000e+01
5813 -1.80000e+01
5884 -1.70000e+01
6285 -1.60000e+01
6378 -1.50000e+01
7308 -1.40000e+01
8049 -1.30000e+01
8490 -1.20000e+01
9264 -1.10000e+01
9298 -1.00000e+01
9458 -9.00000e+00
9951 -9.00000e+00
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
95 -3.40000e+01
242 -3.30000e+01
341 -3.20000e+01
722 -3.10000e+01
734 -3.00000e+01
894 -2.90000e+01
954 -2.80000e+01
980 -2.70000e+01
1544 -2.60000e+01
2283 -2.50000e+01
2479 -2.40000e+01
2938 -2.30000e+01
3168 -2.10000e+01
3754 -2.00000e+01
4653 -1.90000e+01
5683 -1.80000e+01
5892 -1.60000e+01
6317 -1.50000e+01
8865 -1.40000e+01
9155 -1.30000e+01
9681 -1.20000e+01
9750 -1.10000e+01
9951 -1.10000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
36 -3.40000e+01
49 -3.30000e+01
345 -3.20000e+01
601 -3.10000e+01
1102 -3.00000e+01
1705 -2.90000e+01
1862 -2.80000e+01
2508 -2.70000e+01
2980 -2.60000e+01
3467 -2.50000e+01
3978 -2.40000e+01
4246 -2.30000e+01
5294 -2.20000e+01
5338 -2.10000e+01
5722 -1.80000e+01
6615 -1.70000e+01
7022 -1.60000e+01
8896 -1.50000e+01
9456 -1.30000e+01
9558 -1.20000e+01
9951 -1.20000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
13 -3.40000e+01
107 -3.30000e+01
400 -3.20000e+01
651 -3.10000e+01
765 -3.00000e+01
993 -2.90000e+01
1015 -2.80000e+01
1312 -2.70000e+01
1337 -2.60000e+01
2674 -2.50000e+01
3050 -2.40000e+01
3541 -2.30000e+01
3745 -2.20000e+01
4355 -2.10000e+01
4408 -2.00000e+01
5776 -1.70000e+01
6092 -1.60000e+01
6688 -1.50000e+01
8392 -1.40000e+01
8704 -1.30000e+01
9183 -1.20000e+01
9951 -1.20000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
15 -3.40000e+01
204 -3.30000e+01
319 -3.20000e+01
533 -3.10000e+01
659 -3.00000e+01
1283 -2.90000e+01
1311 -2.80000e+01
1736 -2.70000e+01
2417 -2.60000e+01
2856 -2.50000e+01
3275 -2.40000e+01
3547 -2.30000e+01
3732 -2.20000e+01
4261 -2.10000e+01
4595 -2.00000e+01
6475 -1.90000e+01
6717 -1.80000e+01
7462 -1.70000e+01
7701 -1.60000e+01
8620 -1.50000e+01
9327 -1.40000e+01
9718 -1.20000e+01
9951 -1.20000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
29 -3.40000e+01
74 -3.30000e+01
102 -3.20000e+01
565 -3.10000e+01
963 -3.00000e+01
1259 -2.90000e+01
1408 -2.80000e+01
1513 -2.70000e+01
1702 -2.60000e+01
1727 -2.50000e+01
1803 -2.40000e+01
2013 -2.30000e+01
2592 -2.20000e+01
2667 -2.10000e+01
2992 -2.00000e+01
3099 -1.90000e+01
3965 -1.80000e+01
7017 -1.70000e+01
7123 -1.60000e+01
7125 -1.50000e+01
7200 -1.40000e+01
7767 -1.30000e+01
8095 -1.20000e+01
8507 -1.10000e+01
9951 -1.10000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
2 -3.40000e+01
66 -3.30000e+01
272 -3.20000e+01
307 -3.10000e+01
500 -3.00000e+01
691 -2.90000e+01
821 -2.80000e+01
962 -2.70000e+01
1037 -2.60000e+01
2129 -2.50000e+01
2695 -2.40000e+01
2764 -2.30000e+01
2966 -2.20000e+01
3361 -2.10000e+01
3529 -2.00000e+01
3956 -1.90000e+01
5069 -1.80000e+01
5313 -1.70000e+01
5888 -1.60000e+01
6918 -1.50000e+01
7824 -1.40000e+01
8378 -1.30000e+01
8725 -1.20000e+01
9132 -1.10000e+01
9922 -1.00000e+01
9951 -1.00000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
27 -3.40000e+01
90 -3.30000e+01
189 -3.20000e+01
453 -3.10000e+01
486 -3.00000e+01
505 -2.90000e+01
786 -2.80000e+01
1119 -2.60000e+01
1474 -2.50000e+01
1610 -2.40000e+01
1727 -2.30000e+01
2155 -2.20000e+01
2492 -2.10000e+01
3269 -2.00000e+01
3432 -1.90000e+01
4558 -1.80000e+01
4691 -1.70000e+01
4891 -1.60000e+01
6387 -1.50000e+01
7431 -1.40000e+01
7527 -1.30000e+01
8899 -1.20000e+01
9013 -1.10000e+01
9951 -1.10000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
8 -3.40000e+01
217 -3.30000e+01
422 -3.20000e+01
596 -3.10000e+01
615 -3.00000e+01
981 -2.90000e+01
1525 -2.80000e+01
1584 -2.70000e+01
1753 -2.60000e+01
1794 -2.50000e+01
2327 -2.40000e+01
2842 -2.30000e+01
3308 -2.20000e+01
3835 -2.10000e+01
4057 -2.00000e+01
4146 -1.90000e+01
6355 -1.80000e+01
7477 -1.70000e+01
7706 -1.60000e+01
8109 -1.50000e+01
8199 -1.40000e+01
9069 -1.30000e+01
9245 -1.20000e+01
9951 -1.20000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
40 -3.40000e+01
257 -3.30000e+01
290 -3.20000e+01
406 -3.10000e+01
782 -3.00000e+01
1127 -2.90000e+01
1266 -2.80000e+01
2003 -2.70000e+01
2158 -2.60000e+01
2416 -2.50000e+01
2549 -2.40000e+01
3165 -2.30000e+01
3397 -2.20000e+01
3894 -2.10000e+01
4188 -2.00000e+01
4283 -1.90000e+01
4350 -1.80000e+01
6654 -1.70000e+01
6680 -1.60000e+01
8420 -1.50000e+01
8697 -1.40000e+01
9625 -1.30000e+01
9951 -1.30000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
37 -3.40000e+01
327 -3.30000e+01
351 -3.20000e+01
597 -3.10000e+01
791 -3.00000e+01
1018 -2.90000e+01
1519 -2.70000e+01
1608 -2.60000e+01
2223 -2.50000e+01
2486 -2.40000e+01
2505 -2.30000e+01
2985 -2.20000e+01
3435 -2.10000e+01
4878 -2.00000e+01
5302 -1.90000e+01
5458 -1.80000e+01
7577 -1.70000e+01
8071 -1.60000e+01
8125 -1.50000e+01
9302 -1.40000e+01
9951 -1.40000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
44 -3.40000e+01
58 -3.30000e+01
160 -3.20000e+01
385 -3.10000e+01
536 -3.00000e+01
966 -2.80000e+01
1628 -2.70000e+01
1657 -2.60000e+01
3024 -2.50000e+01
3437 -2.40000e+01
3546 -2.30000e+01
3616 -2.20000e+01
4404 -2.10000e+01
5020 -2.00000e+01
5980 -1.90000e+01
6181 -1.80000e+01
6568 -1.60000e+01
6754 -1.50000e+01
7348 -1.40000e+01
7475 -1.20000e+01
7682 -1.10000e+01
9376 -1.00000e+01
9521 -9.00000e+00
9951 -9.00000e+00
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
63 -3.40000e+01
155 -3.30000e+01
225 -3.20000e+01
1133 -3.10000e+01
1413 -3.00000e+01
1590 -2.90000e+01
1964 -2.80000e+01
2532 -2.70000e+01
2717 -2.60000e+01
3054 -2.50000e+01
3495 -2.40000e+01
4029 -2.30000e+01
4218 -2.20000e+01
4357 -2.10000e+01
4575 -2.00000e+01
5126 -1.90000e+01
5168 -1.80000e+01
6843 -1.70000e+01
7011 -1.60000e+01
7195 -1.50000e+01
7373 -1.40000e+01
8138 -1.30000e+01
9951 -1.30000e+01
