evaluations raw_y
1 0.0000000000
3 104.0000000000
4 216.0000000000
5 302.0000000000
6 336.0000000000
11 355.0000000000
20 360.0000000000
36 381.0000000000
54 386.0000000000
55 400.0000000000
178 401.0000000000
247 406.0000000000
269 415.0000000000
428 416.0000000000
432 419.0000000000
502 421.0000000000
560 423.0000000000
590 425.0000000000
592 427.0000000000
926 430.0000000000
995 431.0000000000
1070 433.0000000000
2117 435.0000000000
3202 436.0000000000
3557 439.0000000000
7839 440.0000000000
10001 405.0000000000
