"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
82 -3.40000e+01
170 -3.30000e+01
251 -3.20000e+01
274 -3.10000e+01
289 -3.00000e+01
451 -2.90000e+01
459 -2.80000e+01
462 -2.70000e+01
608 -2.60000e+01
665 -2.50000e+01
671 -2.40000e+01
832 -2.30000e+01
912 -2.20000e+01
1002 -2.10000e+01
1042 -2.00000e+01
1088 -1.90000e+01
1106 -1.80000e+01
1320 -1.70000e+01
1332 -1.60000e+01
1477 -1.50000e+01
1490 -1.40000e+01
1529 -1.30000e+01
1815 -1.20000e+01
2018 -1.10000e+01
2580 -1.00000e+01
2874 -9.00000e+00
3223 -8.00000e+00
3235 -7.00000e+00
3457 -6.00000e+00
3781 -5.00000e+00
4121 -4.00000e+00
4333 -3.00000e+00
4797 -2.00000e+00
4807 -1.00000e+00
4876 +2.77000e+02
5186 +2.99000e+02
6318 +3.15000e+02
6637 +3.41000e+02
6889 +3.52000e+02
7340 +3.66000e+02
7570 +3.74000e+02
8148 +3.84000e+02
9991 +3.84000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
29 -3.40000e+01
34 -3.30000e+01
64 -3.20000e+01
194 -3.10000e+01
260 -3.00000e+01
328 -2.80000e+01
345 -2.70000e+01
403 -2.60000e+01
551 -2.50000e+01
600 -2.40000e+01
623 -2.30000e+01
892 -2.20000e+01
908 -2.10000e+01
1077 -2.00000e+01
1262 -1.90000e+01
1338 -1.80000e+01
1549 -1.70000e+01
1559 -1.60000e+01
2201 -1.50000e+01
2248 -1.40000e+01
2864 -1.30000e+01
3138 -1.20000e+01
3239 -1.10000e+01
3321 -1.00000e+01
3752 -9.00000e+00
4128 -7.00000e+00
4183 -6.00000e+00
4218 -5.00000e+00
4417 -4.00000e+00
4644 -3.00000e+00
4765 -2.00000e+00
5110 -1.00000e+00
5401 +3.43000e+02
5466 +3.64000e+02
5474 +3.70000e+02
6417 +3.75000e+02
6703 +3.78000e+02
6999 +3.85000e+02
7300 +3.89000e+02
7791 +3.94000e+02
8241 +3.96000e+02
8319 +3.98000e+02
9991 +3.98000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
40 -3.40000e+01
124 -3.20000e+01
226 -3.10000e+01
310 -3.00000e+01
475 -2.90000e+01
574 -2.80000e+01
576 -2.70000e+01
617 -2.60000e+01
641 -2.50000e+01
878 -2.40000e+01
976 -2.20000e+01
1081 -2.10000e+01
1139 -2.00000e+01
1147 -1.90000e+01
1169 -1.80000e+01
1434 -1.70000e+01
1524 -1.60000e+01
1940 -1.50000e+01
2043 -1.40000e+01
2281 -1.30000e+01
2695 -1.20000e+01
2753 -1.10000e+01
3246 -1.00000e+01
3439 -9.00000e+00
3692 -8.00000e+00
3803 -7.00000e+00
4027 -6.00000e+00
4048 -5.00000e+00
4548 -4.00000e+00
5301 -3.00000e+00
5864 -2.00000e+00
5964 -1.00000e+00
6075 +3.27000e+02
6276 +3.43000e+02
7484 +3.46000e+02
8041 +3.48000e+02
8792 +3.54000e+02
9243 +3.57000e+02
9549 +3.68000e+02
9726 +3.69000e+02
9836 +3.76000e+02
9991 +3.76000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
8 -3.40000e+01
36 -3.30000e+01
42 -3.20000e+01
188 -3.10000e+01
201 -3.00000e+01
268 -2.90000e+01
288 -2.80000e+01
346 -2.70000e+01
412 -2.60000e+01
548 -2.50000e+01
647 -2.40000e+01
737 -2.30000e+01
855 -2.20000e+01
872 -2.10000e+01
889 -2.00000e+01
927 -1.80000e+01
981 -1.70000e+01
1114 -1.60000e+01
1191 -1.50000e+01
1253 -1.40000e+01
1495 -1.30000e+01
1708 -1.20000e+01
2466 -1.00000e+01
2470 -9.00000e+00
2661 -8.00000e+00
3119 -7.00000e+00
3408 -6.00000e+00
3828 -5.00000e+00
3973 -4.00000e+00
4086 -3.00000e+00
4684 -2.00000e+00
4900 -1.00000e+00
4940 +3.40000e+02
5270 +3.45000e+02
5352 +3.67000e+02
5437 +3.90000e+02
6451 +4.02000e+02
7499 +4.03000e+02
9382 +4.08000e+02
9991 +4.08000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
15 -3.40000e+01
16 -3.30000e+01
61 -3.20000e+01
148 -3.10000e+01
319 -3.00000e+01
375 -2.90000e+01
403 -2.80000e+01
415 -2.60000e+01
417 -2.50000e+01
545 -2.40000e+01
550 -2.20000e+01
557 -2.10000e+01
731 -2.00000e+01
762 -1.90000e+01
837 -1.80000e+01
848 -1.70000e+01
859 -1.60000e+01
882 -1.50000e+01
938 -1.40000e+01
1128 -1.30000e+01
1209 -1.20000e+01
1302 -1.10000e+01
1486 -1.00000e+01
1604 -9.00000e+00
1635 -8.00000e+00
1661 -7.00000e+00
2068 -6.00000e+00
2308 -5.00000e+00
3427 -4.00000e+00
3495 -3.00000e+00
3541 -2.00000e+00
3855 -1.00000e+00
4182 +3.22000e+02
4821 +3.43000e+02
4898 +3.57000e+02
5099 +3.72000e+02
5992 +3.81000e+02
6392 +3.88000e+02
7852 +3.97000e+02
8305 +4.04000e+02
9991 +4.04000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
73 -3.40000e+01
95 -3.30000e+01
174 -3.20000e+01
215 -3.10000e+01
249 -3.00000e+01
297 -2.90000e+01
369 -2.80000e+01
482 -2.70000e+01
548 -2.60000e+01
826 -2.50000e+01
898 -2.40000e+01
1050 -2.30000e+01
1177 -2.10000e+01
1209 -2.00000e+01
1261 -1.90000e+01
1317 -1.80000e+01
1460 -1.70000e+01
1509 -1.60000e+01
1564 -1.50000e+01
1630 -1.40000e+01
1681 -1.30000e+01
2049 -1.10000e+01
2101 -1.00000e+01
2299 -9.00000e+00
2808 -8.00000e+00
2876 -7.00000e+00
3147 -6.00000e+00
3869 -5.00000e+00
4052 -4.00000e+00
4313 -3.00000e+00
4435 -2.00000e+00
5594 -1.00000e+00
5791 +3.16000e+02
5997 +3.44000e+02
6167 +3.65000e+02
6367 +3.67000e+02
6614 +3.71000e+02
6617 +3.86000e+02
8684 +3.94000e+02
9738 +4.00000e+02
9991 +4.00000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
13 -3.40000e+01
61 -3.30000e+01
154 -3.20000e+01
185 -3.00000e+01
277 -2.90000e+01
321 -2.80000e+01
370 -2.70000e+01
412 -2.60000e+01
499 -2.50000e+01
592 -2.40000e+01
1035 -2.30000e+01
