"function evaluation" "best-so-far f(x)"
3533 -5.00000e+00
3706 -4.00000e+00
3873 -3.00000e+00
4015 -2.00000e+00
4405 -1.00000e+00
4537 +3.61000e+02
4588 +3.76000e+02
4794 +3.82000e+02
4875 +3.87000e+02
5093 +3.98000e+02
5333 +3.99000e+02
6943 +4.05000e+02
9991 +4.05000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
34 -3.40000e+01
78 -3.30000e+01
158 -3.20000e+01
186 -3.10000e+01
232 -3.00000e+01
258 -2.90000e+01
346 -2.80000e+01
381 -2.70000e+01
400 -2.60000e+01
460 -2.50000e+01
529 -2.40000e+01
656 -2.30000e+01
696 -2.20000e+01
750 -2.10000e+01
829 -2.00000e+01
876 -1.90000e+01
1082 -1.80000e+01
1449 -1.70000e+01
1897 -1.60000e+01
1923 -1.50000e+01
2126 -1.40000e+01
2268 -1.30000e+01
2280 -1.20000e+01
2392 -1.10000e+01
2454 -1.00000e+01
2666 -9.00000e+00
2964 -8.00000e+00
3343 -7.00000e+00
3525 -6.00000e+00
3560 -5.00000e+00
3632 -4.00000e+00
3768 -3.00000e+00
3879 -2.00000e+00
4149 -1.00000e+00
4167 +3.47000e+02
4595 +3.55000e+02
6579 +3.76000e+02
7282 +3.89000e+02
9899 +4.01000e+02
9974 +4.02000e+02
9991 +4.02000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
47 -3.40000e+01
75 -3.30000e+01
97 -3.20000e+01
157 -3.10000e+01
242 -3.00000e+01
337 -2.90000e+01
790 -2.80000e+01
937 -2.70000e+01
1028 -2.60000e+01
1081 -2.50000e+01
1396 -2.40000e+01
1456 -2.30000e+01
1469 -2.20000e+01
1807 -2.10000e+01
2049 -2.00000e+01
2051 -1.90000e+01
2173 -1.80000e+01
2220 -1.70000e+01
2299 -1.60000e+01
2587 -1.50000e+01
2639 -1.40000e+01
2873 -1.30000e+01
3078 -1.20000e+01
3356 -1.10000e+01
3384 -1.00000e+01
3476 -9.00000e+00
3717 -8.00000e+00
3718 -7.00000e+00
4101 -6.00000e+00
4240 -5.00000e+00
4489 -4.00000e+00
4638 -3.00000e+00
4749 -2.00000e+00
4928 -1.00000e+00
5413 +3.21000e+02
6311 +3.35000e+02
6504 +3.37000e+02
6511 +3.60000e+02
6959 +3.76000e+02
7277 +3.81000e+02
7334 +3.84000e+02
7458 +3.91000e+02
7624 +3.96000e+02
8291 +3.99000e+02
8960 +4.00000e+02
9512 +4.12000e+02
9991 +4.12000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
20 -3.40000e+01
80 -3.30000e+01
85 -3.20000e+01
118 -3.10000e+01
148 -2.90000e+01
373 -2.80000e+01
500 -2.70000e+01
507 -2.60000e+01
546 -2.50000e+01
566 -2.40000e+01
741 -2.30000e+01
813 -2.20000e+01
858 -2.10000e+01
875 -2.00000e+01
1027 -1.80000e+01
1091 -1.70000e+01
1215 -1.60000e+01
1363 -1.50000e+01
1593 -1.40000e+01
1598 -1.30000e+01
1703 -1.20000e+01
2029 -1.10000e+01
2409 -1.00000e+01
2532 -9.00000e+00
2797 -8.00000e+00
3147 -7.00000e+00
3568 -6.00000e+00
3635 -5.00000e+00
3689 -4.00000e+00
3913 -3.00000e+00
4195 -2.00000e+00
4448 -1.00000e+00
5000 +3.60000e+02
5015 +3.68000e+02
5018 +3.84000e+02
6497 +3.91000e+02
7619 +3.92000e+02
7711 +4.01000e+02
9991 +4.01000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
21 -3.40000e+01
59 -3.30000e+01
63 -3.20000e+01
78 -3.10000e+01
264 -3.00000e+01
289 -2.90000e+01
307 -2.80000e+01
433 -2.70000e+01
692 -2.60000e+01
836 -2.50000e+01
904 -2.40000e+01
1027 -2.30000e+01
1145 -2.20000e+01
1204 -2.10000e+01
1209 -2.00000e+01
1223 -1.90000e+01
1478 -1.80000e+01
1549 -1.70000e+01
1575 -1.60000e+01
1681 -1.50000e+01
1689 -1.40000e+01
1868 -1.30000e+01
2139 -1.20000e+01
2291 -1.10000e+01
2318 -1.00000e+01
2428 -9.00000e+00
2469 -8.00000e+00
2722 -7.00000e+00
2825 -6.00000e+00
2915 -5.00000e+00
3035 -4.00000e+00
3099 -3.00000e+00
3113 -2.00000e+00
3312 -1.00000e+00
4585 +3.53000e+02
4595 +3.67000e+02
4686 +3.85000e+02
4723 +3.86000e+02
5272 +3.92000e+02
5541 +3.95000e+02
7851 +4.00000e+02
8409 +4.03000e+02
9950 +4.08000e+02
9991 +4.08000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
25 -3.40000e+01
60 -3.30000e+01
99 -3.20000e+01
229 -3.00000e+01
285 -2.90000e+01
312 -2.70000e+01
727 -2.60000e+01
880 -2.50000e+01
1175 -2.40000e+01
1273 -2.30000e+01
1311 -2.20000e+01
1338 -2.10000e+01
1790 -2.00000e+01
1889 -1.90000e+01
2199 -1.80000e+01
2372 -1.70000e+01
2428 -1.60000e+01
2556 -1.50000e+01
2559 -1.40000e+01
2595 -1.30000e+01
2696 -1.20000e+01
2799 -1.10000e+01
3071 -1.00000e+01
3146 -9.00000e+00
3153 -8.00000e+00
3910 -7.00000e+00
3943 -6.00000e+00
4122 -5.00000e+00
4395 -4.00000e+00
4596 -3.00000e+00
5069 -2.00000e+00
5125 -1.00000e+00
5531 +3.45000e+02
5614 +3.51000e+02
5932 +3.56000e+02
6129 +3.72000e+02
7123 +3.83000e+02
7611 +3.84000e+02
8046 +3.88000e+02
8256 +3.96000e+02
9144 +4.01000e+02
9572 +4.02000e+02
9717 +4.05000e+02
9798 +4.09000e+02
9816 +4.14000e+02
9991 +4.14000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
7 -3.40000e+01
97 -3.30000e+01
221 -3.20000e+01
358 -3.10000e+01
380 -3.00000e+01
425 -2.90000e+01
466 -2.80000e+01
517 -2.70000e+01
758 -2.60000e+01
790 -2.50000e+01
988 -2.40000e+01
997 -2.30000e+01
1048 -2.20000e+01
1125 -2.10000e+01
1172 -1.90000e+01
1229 -1.80000e+01
1663 -1.70000e+01
1695 -1.60000e+01
2064 -1.50000e+01
2067 -1.40000e+01
2116 -1.30000e+01
2167 -1.20000e+01
2708 -1.10000e+01
3136 -1.00000e+01
3356 -9.00000e+00
3392 -8.00000e+00
3519 -7.00000e+00
3805 -6.00000e+00
4202 -5.00000e+00
4250 -4.00000e+00
4548 -3.00000e+00
5308 -2.00000e+00
5697 -1.00000e+00
5939 +3.37000e+02
6940 +3.83000e+02
6952 +3.85000e+02
9991 +3.85000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
8 -3.30000e+01
18 -3.20000e+01
61 -3.10000e+01
153 -3.00000e+01
307 -2.90000e+01
335 -2.80000e+01
337 -2.70000e+01
347 -2.60000e+01
789 -2.50000e+01
860 -2.40000e+01
883 -2.30000e+01
1073 -2.20000e+01
1110 -2.10000e+01
1133 -2.00000e+01
1174 -1.90000e+01
1262 -1.80000e+01
1268 -1.70000e+01
1354 -1.60000e+01
1444 -1.50000e+01
1500 -1.40000e+01
1639 -1.30000e+01
1984 -1.20000e+01
2121 -1.10000e+01
2166 -1.00000e+01
2180 -9.00000e+00
2435 -7.00000e+00
2691 -6.00000e+00
2775 -5.00000e+00
3123 -4.00000e+00
3134 -3.00000e+00
3438 -2.00000e+00
3486 -1.00000e+00
3849 +3.32000e+02
3936 +3.46000e+02
4271 +3.57000e+02
4505 +3.62000e+02
5189 +3.64000e+02
6102 +3.66000e+02
6113 +3.70000e+02
6802 +3.72000e+02
7268 +3.94000e+02
9313 +3.99000e+02
9427 +4.02000e+02
9991 +4.02000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
2 -3.40000e+01
29 -3.30000e+01
67 -3.20000e+01
92 -3.10000e+01
115 -3.00000e+01
148 -2.90000e+01
183 -2.80000e+01
256 -2.70000e+01
337 -2.60000e+01
372 -2.50000e+01
624 -2.40000e+01
674 -2.30000e+01
1056 -2.20000e+01
1101 -2.10000e+01
1105 -2.00000e+01
1411 -1.90000e+01
1463 -1.80000e+01
1516 -1.70000e+01
1766 -1.60000e+01
2030 -1.50000e+01
2100 -1.40000e+01
2366 -1.30000e+01
3029 -1.20000e+01
3144 -1.10000e+01
3260 -1.00000e+01
3351 -9.00000e+00
3423 -8.00000e+00
3441 -7.00000e+00
3533 -6.00000e+00
3588 -5.00000e+00
3822 -4.00000e+00
3824 -3.00000e+00
4314 -2.00000e+00
4380 -1.00000e+00
4776 +3.51000e+02
5152 +3.67000e+02
5171 +3.76000e+02
5497 +3.79000e+02
6023 +3.84000e+02
8206 +3.91000e+02
8514 +3.97000e+02
9410 +3.98000e+02
9991 +3.98000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
85 -3.30000e+01
86 -3.20000e+01
182 -3.10000e+01
193 -3.00000e+01
363 -2.90000e+01
410 -2.80000e+01
527 -2.70000e+01
638 -2.60000e+01
642 -2.50000e+01
779 -2.40000e+01
851 -2.30000e+01
960 -2.20000e+01
983 -2.10000e+01
1129 -2.00000e+01
1346 -1.90000e+01
1501 -1.80000e+01
1629 -1.70000e+01
1705 -1.60000e+01
1772 -1.50000e+01
1793 -1.40000e+01
2024 -1.30000e+01
2082 -1.20000e+01
2090 -1.10000e+01
2528 -1.00000e+01
2789 -9.00000e+00
2808 -8.00000e+00
2880 -7.00000e+00
3082 -6.00000e+00
3101 -5.00000e+00
3527 -4.00000e+00
3964 -3.00000e+00
4012 -2.00000e+00
4470 -1.00000e+00
4555 +3.35000e+02
5271 +3.41000e+02
5545 +3.45000e+02
6957 +3.51000e+02
7191 +3.75000e+02
8123 +3.92000e+02
9780 +3.99000e+02
9991 +3.99000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
11 -3.40000e+01
38 -3.30000e+01
43 -3.20000e+01
84 -3.00000e+01
168 -2.90000e+01
561 -2.80000e+01
655 -2.70000e+01
723 -2.60000e+01
835 -2.50000e+01
949 -2.40000e+01
1115 -2.30000e+01
1155 -2.20000e+01
1169 -2.10000e+01
1219 -2.00000e+01
1220 -1.90000e+01
1295 -1.80000e+01
1367 -1.70000e+01
1425 -1.60000e+01
1447 -1.50000e+01
1485 -1.40000e+01
1717 -1.30000e+01
1802 -1.20000e+01
1847 -1.10000e+01
2122 -1.00000e+01
2393 -9.00000e+00
2565 -8.00000e+00
2753 -7.00000e+00
2829 -6.00000e+00
3328 -5.00000e+00
3330 -4.00000e+00
3716 -3.00000e+00
3828 -1.00000e+00
4347 +3.25000e+02
5122 +3.46000e+02
5465 +3.58000e+02
5779 +3.66000e+02
6683 +3.68000e+02
6940 +3.83000e+02
8654 +3.85000e+02
8962 +3.97000e+02
9991 +3.97000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
22 -3.40000e+01
138 -3.20000e+01
190 -3.10000e+01
213 -3.00000e+01
473 -2.90000e+01
563 -2.80000e+01
581 -2.70000e+01
610 -2.60000e+01
704 -2.50000e+01
790 -2.40000e+01
795 -2.30000e+01
973 -2.20000e+01
1076 -2.10000e+01
1439 -2.00000e+01
1564 -1.90000e+01
1609 -1.80000e+01
1626 -1.70000e+01
1979 -1.50000e+01
2107 -1.40000e+01
2371 -1.30000e+01
2470 -1.20000e+01
2650 -1.10000e+01
2776 -1.00000e+01
2836 -9.00000e+00
2900 -8.00000e+00
3731 -7.00000e+00
4031 -6.00000e+00
4138 -5.00000e+00
4449 -4.00000e+00
5021 -3.00000e+00
5209 -2.00000e+00
5382 -1.00000e+00
5421 +3.35000e+02
5613 +3.49000e+02
6193 +3.66000e+02
6550 +3.67000e+02
7057 +3.76000e+02
7252 +3.78000e+02
8794 +3.94000e+02
9201 +3.99000e+02
9991 +3.99000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
2 -3.40000e+01
63 -3.30000e+01
235 -3.20000e+01
303 -3.10000e+01
305 -3.00000e+01
379 -2.90000e+01
391 -2.80000e+01
535 -2.70000e+01
560 -2.50000e+01
563 -2.40000e+01
572 -2.30000e+01
596 -2.20000e+01
799 -2.10000e+01
805 -2.00000e+01
1045 -1.90000e+01
1276 -1.80000e+01
1351 -1.70000e+01
1434 -1.60000e+01
1461 -1.50000e+01
1661 -1.40000e+01
1783 -1.30000e+01
1801 -1.20000e+01
1844 -1.10000e+01
1969 -1.00000e+01
2179 -9.00000e+00
2273 -8.00000e+00
2402 -7.00000e+00
2440 -6.00000e+00
3067 -5.00000e+00
3099 -4.00000e+00
3910 -3.00000e+00
4389 -2.00000e+00
4987 -1.00000e+00
5389 +3.43000e+02
5498 +3.53000e+02
5601 +3.55000e+02
5801 +3.63000e+02
5854 +3.68000e+02
6443 +3.80000e+02
7310 +3.83000e+02
8593 +3.88000e+02
9528 +3.89000e+02
9991 +3.89000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
122 -3.40000e+01
191 -3.30000e+01
272 -3.20000e+01
307 -3.10000e+01
442 -3.00000e+01
490 -2.90000e+01
560 -2.80000e+01
805 -2.70000e+01
852 -2.60000e+01
853 -2.50000e+01
958 -2.40000e+01
1003 -2.30000e+01
1054 -2.20000e+01
1231 -2.10000e+01
1504 -2.00000e+01
1576 -1.90000e+01
1682 -1.80000e+01
1798 -1.70000e+01
2097 -1.60000e+01
2152 -1.50000e+01
2179 -1.40000e+01
2464 -1.30000e+01
2543 -1.20000e+01
2574 -1.10000e+01
2694 -1.00000e+01
2700 -9.00000e+00
2702 -8.00000e+00
2792 -7.00000e+00
2868 -6.00000e+00
3129 -5.00000e+00
3262 -4.00000e+00
3345 -3.00000e+00
3438 -2.00000e+00
3489 -1.00000e+00
3673 +3.45000e+02
4207 +3.56000e+02
5601 +3.61000e+02
6252 +3.73000e+02
8829 +3.75000e+02
9758 +3.81000e+02
9991 +3.81000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
29 -3.40000e+01
120 -3.30000e+01
169 -3.20000e+01
424 -3.10000e+01
430 -3.00000e+01
553 -2.90000e+01
647 -2.80000e+01
891 -2.70000e+01
927 -2.60000e+01
933 -2.50000e+01
1016 -2.40000e+01
1158 -2.20000e+01
1227 -2.10000e+01
1302 -2.00000e+01
1324 -1.90000e+01
1367 -1.80000e+01
1428 -1.70000e+01
1610 -1.60000e+01
1754 -1.50000e+01
2000 -1.40000e+01
2412 -1.30000e+01
2580 -1.20000e+01
2709 -1.00000e+01
2895 -9.00000e+00
3499 -8.00000e+00
3728 -7.00000e+00
3794 -6.00000e+00
4053 -5.00000e+00
4597 -4.00000e+00
4849 -3.00000e+00
4962 -2.00000e+00
5001 -1.00000e+00
6012 +3.53000e+02
6284 +3.66000e+02
6812 +3.67000e+02
7802 +3.69000e+02
8160 +3.77000e+02
9991 +3.77000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
3 -3.40000e+01
50 -3.30000e+01
72 -3.20000e+01
173 -3.10000e+01
184 -3.00000e+01
288 -2.90000e+01
330 -2.80000e+01
389 -2.70000e+01
422 -2.60000e+01
434 -2.50000e+01
493 -2.40000e+01
654 -2.30000e+01
777 -2.20000e+01
848 -2.10000e+01
896 -2.00000e+01
1021 -1.90000e+01
1758 -1.80000e+01
1845 -1.70000e+01
1940 -1.60000e+01
2140 -1.50000e+01
2168 -1.40000e+01
2427 -1.30000e+01
2470 -1.20000e+01
2552 -1.10000e+01
2597 -1.00000e+01
3294 -9.00000e+00
3631 -8.00000e+00
3790 -7.00000e+00
4156 -6.00000e+00
4415 -5.00000e+00
4923 -4.00000e+00
5120 -3.00000e+00
5138 -2.00000e+00
5738 -1.00000e+00
6349 +3.42000e+02
6731 +3.63000e+02
8189 +3.68000e+02
8462 +3.74000e+02
8749 +3.79000e+02
9991 +3.79000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
13 -3.40000e+01
45 -3.30000e+01
131 -3.20000e+01
134 -3.10000e+01
182 -3.00000e+01
241 -2.90000e+01
330 -2.80000e+01
352 -2.70000e+01
493 -2.60000e+01
500 -2.50000e+01
573 -2.40000e+01
619 -2.30000e+01
621 -2.20000e+01
987 -2.10000e+01
1254 -2.00000e+01
1743 -1.90000e+01
1744 -1.80000e+01
1824 -1.70000e+01
1894 -1.60000e+01
1902 -1.50000e+01
1909 -1.40000e+01
1999 -1.30000e+01
2018 -1.20000e+01
2321 -1.10000e+01
2471 -1.00000e+01
2509 -9.00000e+00
2522 -8.00000e+00
2644 -7.00000e+00
2655 -6.00000e+00
3400 -5.00000e+00
3461 -4.00000e+00
3899 -3.00000e+00
3911 -2.00000e+00
4388 -1.00000e+00
4578 +3.42000e+02
5349 +3.54000e+02
5835 +3.71000e+02
7522 +3.75000e+02
7561 +3.88000e+02
9885 +3.94000e+02
9991 +3.94000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
19 -3.40000e+01
82 -3.30000e+01
264 -3.20000e+01
299 -3.10000e+01
317 -3.00000e+01
358 -2.90000e+01
497 -2.80000e+01
575 -2.70000e+01
698 -2.60000e+01
722 -2.50000e+01
738 -2.40000e+01
839 -2.30000e+01
856 -2.20000e+01
917 -2.00000e+01
958 -1.90000e+01
1146 -1.80000e+01
1275 -1.70000e+01
1355 -1.60000e+01
1684 -1.50000e+01
1789 -1.40000e+01
1922 -1.30000e+01
2183 -1.20000e+01
2316 -1.10000e+01
2509 -1.00000e+01
2538 -9.00000e+00
2600 -8.00000e+00
2757 -7.00000e+00
2768 -6.00000e+00
2823 -5.00000e+00
2919 -4.00000e+00
3129 -3.00000e+00
3656 -2.00000e+00
3671 -1.00000e+00
3733 +3.50000e+02
3965 +3.56000e+02
4437 +3.60000e+02
5015 +3.68000e+02
6923 +3.77000e+02
7649 +3.78000e+02
8230 +3.90000e+02
9991 +3.90000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
22 -3.40000e+01
70 -3.30000e+01
205 -3.20000e+01
228 -3.10000e+01
273 -3.00000e+01
337 -2.90000e+01
546 -2.80000e+01
606 -2.70000e+01
712 -2.60000e+01
783 -2.40000e+01
875 -2.30000e+01
1062 -2.20000e+01
1216 -2.10000e+01
1256 -2.00000e+01
1385 -1.90000e+01
1487 -1.80000e+01
1514 -1.70000e+01
1681 -1.60000e+01
1795 -1.50000e+01
1979 -1.40000e+01
2203 -1.30000e+01
2388 -1.20000e+01
3034 -1.10000e+01
3076 -1.00000e+01
3283 -9.00000e+00
3387 -8.00000e+00
3501 -7.00000e+00
3937 -6.00000e+00
3938 -5.00000e+00
3951 -4.00000e+00
4119 -3.00000e+00
5307 -2.00000e+00
5318 -1.00000e+00
5352 +3.44000e+02
5420 +3.48000e+02
5524 +3.60000e+02
6294 +3.75000e+02
6610 +3.84000e+02
7727 +3.92000e+02
9991 +3.92000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
6 -3.40000e+01
11 -3.30000e+01
18 -3.20000e+01
242 -3.10000e+01
300 -3.00000e+01
332 -2.90000e+01
371 -2.80000e+01
389 -2.70000e+01
413 -2.60000e+01
440 -2.40000e+01
522 -2.30000e+01
543 -2.20000e+01
740 -2.10000e+01
970 -2.00000e+01
1495 -1.90000e+01
1575 -1.80000e+01
1704 -1.70000e+01
1805 -1.60000e+01
2012 -1.50000e+01
2142 -1.40000e+01
2176 -1.30000e+01
2203 -1.20000e+01
2371 -1.10000e+01
2374 -1.00000e+01
2505 -9.00000e+00
2613 -7.00000e+00
2680 -6.00000e+00
3118 -5.00000e+00
3305 -4.00000e+00
3361 -2.00000e+00
3986 -1.00000e+00
4139 +3.36000e+02
6305 +3.42000e+02
6473 +3.49000e+02
6525 +3.69000e+02
7355 +3.79000e+02
9292 +3.80000e+02
9991 +3.80000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
35 -3.40000e+01
47 -3.30000e+01
64 -3.20000e+01
135 -3.10000e+01
137 -2.90000e+01
174 -2.80000e+01
197 -2.70000e+01
239 -2.60000e+01
280 -2.50000e+01
471 -2.40000e+01
1055 -2.30000e+01
1223 -2.20000e+01
1358 -2.10000e+01
1368 -2.00000e+01
1510 -1.90000e+01
1776 -1.80000e+01
1817 -1.70000e+01
1837 -1.60000e+01
2023 -1.50000e+01
2115 -1.40000e+01
2133 -1.30000e+01
2297 -1.20000e+01
2309 -1.10000e+01
2438 -1.00000e+01
2444 -9.00000e+00
2464 -8.00000e+00
2474 -7.00000e+00
2673 -6.00000e+00
2812 -5.00000e+00
2996 -4.00000e+00
3177 -3.00000e+00
3825 -2.00000e+00
3919 -1.00000e+00
4264 +3.37000e+02
4764 +3.41000e+02
5659 +3.52000e+02
5791 +3.68000e+02
6011 +3.70000e+02
6767 +3.87000e+02
6835 +3.90000e+02
7581 +3.91000e+02
7675 +3.92000e+02
8082 +3.96000e+02
9607 +3.97000e+02
9609 +4.01000e+02
9991 +4.01000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
45 -3.40000e+01
93 -3.30000e+01
115 -3.20000e+01
166 -3.10000e+01
274 -3.00000e+01
285 -2.90000e+01
421 -2.80000e+01
465 -2.70000e+01
542 -2.60000e+01
672 -2.50000e+01
803 -2.40000e+01
841 -2.30000e+01
851 -2.20000e+01
1256 -2.10000e+01
1364 -2.00000e+01
1367 -1.90000e+01
1395 -1.80000e+01
1711 -1.60000e+01
1896 -1.50000e+01
1951 -1.40000e+01
2039 -1.30000e+01
2077 -1.20000e+01
2177 -1.10000e+01
2198 -1.00000e+01
2479 -9.00000e+00
2523 -8.00000e+00
2551 -7.00000e+00
2863 -6.00000e+00
3064 -5.00000e+00
3116 -4.00000e+00
4312 -3.00000e+00
4527 -2.00000e+00
5158 -1.00000e+00
5238 +3.51000e+02
6308 +3.69000e+02
6417 +3.72000e+02
6441 +3.81000e+02
6470 +3.92000e+02
8698 +3.98000e+02
9965 +3.99000e+02
9975 +4.00000e+02
9991 +4.00000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
5 -3.40000e+01
41 -3.30000e+01
59 -3.20000e+01
72 -3.10000e+01
80 -3.00000e+01
214 -2.90000e+01
266 -2.80000e+01
269 -2.70000e+01
441 -2.60000e+01
579 -2.50000e+01
580 -2.40000e+01
712 -2.30000e+01
826 -2.20000e+01
939 -2.10000e+01
982 -1.90000e+01
1063 -1.80000e+01
1391 -1.70000e+01
1648 -1.60000e+01
1711 -1.50000e+01
1742 -1.40000e+01
1910 -1.30000e+01
1997 -1.20000e+01
2025 -1.10000e+01
2109 -1.00000e+01
2524 -9.00000e+00
2844 -8.00000e+00
3100 -7.00000e+00
3561 -6.00000e+00
4287 -5.00000e+00
4477 -4.00000e+00
4675 -3.00000e+00
4706 -2.00000e+00
4911 -1.00000e+00
5151 +3.33000e+02
5927 +3.41000e+02
6003 +3.57000e+02
6313 +3.60000e+02
7294 +3.66000e+02
8443 +3.74000e+02
8758 +3.79000e+02
8798 +3.83000e+02
9991 +3.83000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
10 -3.40000e+01
27 -3.30000e+01
86 -3.20000e+01
100 -3.10000e+01
245 -3.00000e+01
292 -2.90000e+01
309 -2.70000e+01
311 -2.60000e+01
342 -2.40000e+01
373 -2.30000e+01
380 -2.00000e+01
444 -1.90000e+01
537 -1.80000e+01
666 -1.70000e+01
727 -1.60000e+01
819 -1.50000e+01
954 -1.40000e+01
1234 -1.30000e+01
1390 -1.20000e+01
1524 -1.10000e+01
1564 -1.00000e+01
1631 -9.00000e+00
1664 -8.00000e+00
1826 -7.00000e+00
3215 -6.00000e+00
3392 -5.00000e+00
3933 -4.00000e+00
4141 -3.00000e+00
4210 -2.00000e+00
4797 -1.00000e+00
4835 +3.06000e+02
5659 +3.22000e+02
6400 +3.38000e+02
6668 +3.61000e+02
6761 +3.78000e+02
7383 +3.87000e+02
9991 +3.87000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
11 -3.40000e+01
29 -3.30000e+01
67 -3.20000e+01
180 -3.10000e+01
