"function evaluation" "best-so-far f(x)"
6858 -1.30000e+01
8185 -1.20000e+01
8257 -1.10000e+01
9951 -1.10000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
23 -3.40000e+01
234 -3.30000e+01
276 -3.20000e+01
470 -3.10000e+01
748 -3.00000e+01
1065 -2.80000e+01
1491 -2.70000e+01
1552 -2.60000e+01
1976 -2.50000e+01
2010 -2.40000e+01
2262 -2.30000e+01
2538 -2.20000e+01
2754 -2.10000e+01
4506 -2.00000e+01
5068 -1.90000e+01
6343 -1.80000e+01
7004 -1.70000e+01
7205 -1.60000e+01
7228 -1.50000e+01
7336 -1.40000e+01
7412 -1.30000e+01
8102 -1.20000e+01
9157 -1.10000e+01
9194 -1.00000e+01
9951 -1.00000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
80 -3.40000e+01
135 -3.30000e+01
300 -3.20000e+01
374 -3.10000e+01
646 -3.00000e+01
927 -2.90000e+01
1630 -2.80000e+01
1737 -2.70000e+01
2082 -2.60000e+01
2142 -2.50000e+01
2700 -2.40000e+01
2781 -2.30000e+01
3634 -2.20000e+01
3934 -2.10000e+01
4374 -2.00000e+01
4553 -1.90000e+01
4814 -1.80000e+01
5587 -1.70000e+01
5814 -1.60000e+01
6774 -1.50000e+01
8634 -1.40000e+01
8646 -1.30000e+01
9795 -1.20000e+01
9951 -1.20000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
20 -3.40000e+01
98 -3.30000e+01
106 -3.20000e+01
424 -3.10000e+01
442 -3.00000e+01
949 -2.90000e+01
1060 -2.80000e+01
1281 -2.70000e+01
1517 -2.60000e+01
2726 -2.50000e+01
2878 -2.40000e+01
3596 -2.30000e+01
3679 -2.20000e+01
4273 -2.10000e+01
4378 -2.00000e+01
4767 -1.90000e+01
4808 -1.80000e+01
4821 -1.70000e+01
5483 -1.60000e+01
5945 -1.50000e+01
6023 -1.40000e+01
7055 -1.30000e+01
7707 -1.20000e+01
9951 -1.20000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
5 -3.40000e+01
83 -3.30000e+01
408 -3.20000e+01
546 -3.10000e+01
695 -3.00000e+01
795 -2.90000e+01
1259 -2.80000e+01
1326 -2.60000e+01
1636 -2.50000e+01
2176 -2.40000e+01
2342 -2.30000e+01
2728 -2.20000e+01
3300 -2.10000e+01
3441 -2.00000e+01
3585 -1.90000e+01
3898 -1.80000e+01
3950 -1.70000e+01
3960 -1.60000e+01
4593 -1.50000e+01
5893 -1.40000e+01
6568 -1.30000e+01
7400 -1.20000e+01
7461 -1.10000e+01
7583 -1.00000e+01
9188 -9.00000e+00
9404 -8.00000e+00
9432 -7.00000e+00
9897 -6.00000e+00
9951 -6.00000e+00
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
20 -3.40000e+01
43 -3.30000e+01
139 -3.20000e+01
827 -3.10000e+01
965 -3.00000e+01
1070 -2.90000e+01
1332 -2.80000e+01
2046 -2.70000e+01
2424 -2.60000e+01
2888 -2.50000e+01
3269 -2.40000e+01
3870 -2.30000e+01
4125 -2.10000e+01
4498 -2.00000e+01
4526 -1.90000e+01
5703 -1.80000e+01
6460 -1.70000e+01
6942 -1.60000e+01
7347 -1.50000e+01
7915 -1.40000e+01
7957 -1.30000e+01
9460 -1.20000e+01
9726 -1.10000e+01
9951 -1.10000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
13 -3.40000e+01
95 -3.30000e+01
368 -3.20000e+01
503 -3.10000e+01
527 -3.00000e+01
868 -2.90000e+01
1047 -2.80000e+01
1492 -2.70000e+01
1868 -2.60000e+01
2448 -2.50000e+01
3099 -2.40000e+01
3236 -2.30000e+01
3703 -2.20000e+01
4836 -2.10000e+01
5001 -2.00000e+01
5215 -1.90000e+01
5248 -1.80000e+01
5421 -1.70000e+01
5494 -1.60000e+01
5997 -1.50000e+01
6685 -1.40000e+01
7452 -1.30000e+01
8829 -1.20000e+01
9406 -1.10000e+01
9951 -1.10000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
12 -3.40000e+01
188 -3.30000e+01
475 -3.20000e+01
627 -3.00000e+01
1390 -2.90000e+01
1805 -2.80000e+01
2321 -2.70000e+01
2447 -2.60000e+01
2973 -2.50000e+01
3323 -2.40000e+01
3976 -2.30000e+01
4648 -2.20000e+01
5551 -2.10000e+01
5646 -1.90000e+01
5747 -1.80000e+01
6343 -1.70000e+01
6454 -1.60000e+01
7662 -1.50000e+01
7970 -1.40000e+01
8572 -1.30000e+01
8792 -1.20000e+01
9609 -1.10000e+01
9951 -1.10000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
56 -3.40000e+01
65 -3.30000e+01
354 -3.20000e+01
758 -3.10000e+01
1136 -3.00000e+01
1331 -2.90000e+01
1380 -2.80000e+01
1529 -2.70000e+01
1621 -2.60000e+01
1762 -2.50000e+01
2005 -2.40000e+01
2210 -2.30000e+01
2253 -2.20000e+01
2337 -2.10000e+01
3663 -2.00000e+01
3847 -1.90000e+01
4349 -1.80000e+01
5185 -1.70000e+01
5427 -1.60000e+01
5734 -1.50000e+01
6663 -1.40000e+01
7198 -1.30000e+01
8307 -1.20000e+01
9951 -1.20000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
20 -3.40000e+01
190 -3.30000e+01
357 -3.20000e+01
416 -3.10000e+01
839 -3.00000e+01
1411 -2.90000e+01
1819 -2.80000e+01
1956 -2.70000e+01
2704 -2.60000e+01
3368 -2.50000e+01
3703 -2.40000e+01
3781 -2.30000e+01
4150 -2.20000e+01
5311 -2.10000e+01
5717 -2.00000e+01
6047 -1.90000e+01
6430 -1.80000e+01
7663 -1.70000e+01
7882 -1.60000e+01
8132 -1.50000e+01
8201 -1.40000e+01
9031 -1.30000e+01
9761 -1.20000e+01
9842 -1.10000e+01
9951 -1.10000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
23 -3.40000e+01
192 -3.30000e+01
410 -3.20000e+01
563 -3.10000e+01
728 -3.00000e+01
813 -2.90000e+01
1086 -2.80000e+01
2236 -2.70000e+01
2292 -2.60000e+01
2616 -2.50000e+01
3088 -2.40000e+01
3327 -2.30000e+01
3808 -2.20000e+01
4787 -2.10000e+01
5202 -2.00000e+01
5345 -1.90000e+01
5393 -1.80000e+01
5597 -1.70000e+01
6124 -1.60000e+01
6171 -1.50000e+01
6556 -1.40000e+01
7756 -1.30000e+01
9910 -1.10000e+01
9951 -1.10000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
19 -3.40000e+01
131 -3.30000e+01
253 -3.20000e+01
439 -3.10000e+01
580 -3.00000e+01
758 -2.90000e+01
1147 -2.80000e+01
1296 -2.70000e+01
2151 -2.60000e+01
2341 -2.50000e+01
3096 -2.40000e+01
3516 -2.30000e+01
4283 -2.20000e+01
4633 -2.10000e+01
4670 -2.00000e+01
5545 -1.90000e+01
6580 -1.80000e+01
7138 -1.70000e+01
7687 -1.60000e+01
7880 -1.50000e+01
7915 -1.40000e+01
8782 -1.30000e+01
9073 -1.20000e+01
9951 -1.20000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
118 -3.40000e+01
358 -3.30000e+01
480 -3.20000e+01
728 -3.10000e+01
787 -3.00000e+01
1474 -2.90000e+01
1636 -2.80000e+01
1953 -2.70000e+01
2253 -2.60000e+01
2914 -2.50000e+01
3307 -2.40000e+01
3884 -2.30000e+01
4188 -2.20000e+01
4435 -2.10000e+01
5099 -2.00000e+01
7567 -1.90000e+01
7970 -1.80000e+01
8150 -1.70000e+01
9370 -1.60000e+01
9951 -1.60000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
2 -3.40000e+01
140 -3.30000e+01
235 -3.20000e+01
422 -3.10000e+01
513 -2.90000e+01
1098 -2.80000e+01
1157 -2.70000e+01
1256 -2.60000e+01
1318 -2.50000e+01
2398 -2.40000e+01
2486 -2.30000e+01
2495 -2.20000e+01
3202 -2.10000e+01
3461 -2.00000e+01
3785 -1.90000e+01
3929 -1.80000e+01
4368 -1.70000e+01
4534 -1.60000e+01
4985 -1.50000e+01
5527 -1.40000e+01
6064 -1.30000e+01
7013 -1.20000e+01
7163 -1.10000e+01
8061 -1.00000e+01
8373 -9.00000e+00
9951 -9.00000e+00
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
22 -3.40000e+01
78 -3.30000e+01
160 -3.20000e+01
304 -3.10000e+01
873 -3.00000e+01
1254 -2.90000e+01
1294 -2.80000e+01
1315 -2.70000e+01
1557 -2.60000e+01
2366 -2.50000e+01
2542 -2.40000e+01
3060 -2.30000e+01
3699 -2.20000e+01
3815 -2.10000e+01
4625 -2.00000e+01
4740 -1.90000e+01
5370 -1.80000e+01
6188 -1.70000e+01
6574 -1.60000e+01
7288 -1.50000e+01
7638 -1.40000e+01
7995 -1.30000e+01
8050 -1.20000e+01
9951 -1.20000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
24 -3.40000e+01
72 -3.30000e+01
176 -3.20000e+01
298 -3.10000e+01
737 -3.00000e+01
1271 -2.90000e+01
1692 -2.80000e+01
1751 -2.70000e+01
2600 -2.60000e+01
3061 -2.50000e+01
3066 -2.40000e+01
3240 -2.30000e+01
3964 -2.20000e+01
4153 -2.10000e+01
4426 -2.00000e+01
5375 -1.90000e+01
5455 -1.80000e+01
7272 -1.70000e+01
8296 -1.60000e+01
8507 -1.50000e+01
9187 -1.40000e+01
9579 -1.30000e+01
9951 -1.30000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
12 -3.40000e+01
150 -3.30000e+01
160 -3.20000e+01
265 -3.10000e+01
1156 -3.00000e+01
1612 -2.90000e+01
1710 -2.80000e+01
2116 -2.70000e+01
2557 -2.60000e+01
2774 -2.50000e+01
2894 -2.40000e+01
3070 -2.30000e+01
3682 -2.20000e+01
3890 -2.10000e+01
3914 -2.00000e+01
4464 -1.90000e+01
5342 -1.80000e+01
6409 -1.70000e+01
6673 -1.60000e+01
7606 -1.50000e+01
8444 -1.40000e+01
9393 -1.30000e+01
9631 -1.20000e+01
9951 -1.20000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
13 -3.40000e+01
94 -3.30000e+01
145 -3.20000e+01
660 -3.10000e+01
855 -3.00000e+01
1202 -2.90000e+01
1527 -2.80000e+01
1571 -2.70000e+01
1788 -2.60000e+01
2494 -2.50000e+01
3344 -2.40000e+01
3727 -2.30000e+01
4087 -2.20000e+01
4165 -2.10000e+01
4295 -2.00000e+01
4795 -1.90000e+01
6741 -1.80000e+01
7148 -1.70000e+01
7256 -1.60000e+01
7313 -1.50000e+01
8802 -1.40000e+01
9297 -1.30000e+01
9580 -1.20000e+01
9751 -1.10000e+01
9951 -1.10000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
16 -3.40000e+01
87 -3.30000e+01
345 -3.20000e+01
636 -3.10000e+01
800 -3.00000e+01
808 -2.80000e+01
980 -2.70000e+01
992 -2.60000e+01
1834 -2.50000e+01
3547 -2.40000e+01
3825 -2.30000e+01
4028 -2.20000e+01
4547 -2.10000e+01
5872 -2.00000e+01
6368 -1.90000e+01
6404 -1.80000e+01
7481 -1.70000e+01
8201 -1.60000e+01
8585 -1.50000e+01
9951 -1.50000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
15 -3.40000e+01
85 -3.30000e+01
112 -3.20000e+01
488 -3.10000e+01
1060 -3.00000e+01
1196 -2.90000e+01
1242 -2.80000e+01
1381 -2.70000e+01
1425 -2.50000e+01
1444 -2.40000e+01
1507 -2.30000e+01
1546 -2.20000e+01
3110 -2.10000e+01
3300 -2.00000e+01
3684 -1.90000e+01
4876 -1.80000e+01
5074 -1.70000e+01
5382 -1.60000e+01
7008 -1.50000e+01
8519 -1.40000e+01
9521 -1.30000e+01
9951 -1.30000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
24 -3.40000e+01
208 -3.30000e+01
227 -3.20000e+01
541 -3.10000e+01
572 -3.00000e+01
880 -2.90000e+01
1606 -2.80000e+01
1742 -2.70000e+01
2000 -2.60000e+01
2897 -2.50000e+01
3481 -2.40000e+01
3814 -2.30000e+01
4088 -2.20000e+01
4486 -2.10000e+01
4564 -2.00000e+01
4756 -1.90000e+01
5118 -1.80000e+01
5411 -1.70000e+01
6342 -1.60000e+01
7849 -1.50000e+01
8628 -1.40000e+01
9196 -1.30000e+01
9797 -1.20000e+01
9951 -1.20000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
23 -3.40000e+01
178 -3.30000e+01
415 -3.20000e+01
676 -3.10000e+01
737 -3.00000e+01
840 -2.90000e+01
1416 -2.80000e+01
1713 -2.70000e+01
1744 -2.60000e+01
1854 -2.50000e+01
1964 -2.40000e+01
2082 -2.30000e+01
2657 -2.20000e+01
3210 -2.10000e+01
4696 -2.00000e+01
5052 -1.80000e+01
5382 -1.70000e+01
6193 -1.60000e+01
6966 -1.50000e+01
7541 -1.40000e+01
8058 -1.30000e+01
8134 -1.20000e+01
8300 -1.10000e+01
9231 -1.00000e+01
9520 -9.00000e+00
9951 -9.00000e+00
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
17 -3.40000e+01
86 -3.30000e+01
184 -3.20000e+01
218 -3.10000e+01
244 -3.00000e+01
600 -2.90000e+01
1125 -2.80000e+01
1456 -2.70000e+01
2434 -2.60000e+01
2578 -2.50000e+01
2645 -2.40000e+01
3007 -2.30000e+01
3051 -2.20000e+01
5013 -2.10000e+01
5494 -2.00000e+01
5521 -1.90000e+01
5901 -1.80000e+01
6985 -1.70000e+01
7015 -1.60000e+01
7456 -1.50000e+01
8169 -1.40000e+01
8471 -1.30000e+01
9951 -1.30000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
30 -3.40000e+01
84 -3.30000e+01
495 -3.20000e+01
562 -3.10000e+01
827 -3.00000e+01
1111 -2.90000e+01
1740 -2.80000e+01
2561 -2.70000e+01
2964 -2.60000e+01
3027 -2.50000e+01
4069 -2.30000e+01
4487 -2.20000e+01
5631 -2.10000e+01
5680 -2.00000e+01
5731 -1.90000e+01
6096 -1.80000e+01
6364 -1.70000e+01
7468 -1.60000e+01
8495 -1.50000e+01
9051 -1.40000e+01
9117 -1.30000e+01
9951 -1.30000e+01
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
92 -3.40000e+01
140 -3.30000e+01
349 -3.20000e+01
678 -3.10000e+01
857 -3.00000e+01
1266 -2.90000e+01
1555 -2.70000e+01
1895 -2.60000e+01
2713 -2.50000e+01
3195 -2.40000e+01
3870 -2.30000e+01
4097 -2.20000e+01
4251 -2.10000e+01
4527 -2.00000e+01
4857 -1.90000e+01
5092 -1.80000e+01
5249 -1.70000e+01
5906 -1.60000e+01
5909 -1.50000e+01
5918 -1.40000e+01
5960 -1.30000e+01
7187 -1.20000e+01
7191 -1.10000e+01
8176 -1.00000e+01
8371 -9.00000e+00
9199 -8.00000e+00
9235 -7.00000e+00
9951 -7.00000e+00
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
13 -3.40000e+01
145 -3.30000e+01
202 -3.20000e+01
704 -3.10000e+01
1228 -3.00000e+01
1432 -2.90000e+01
1844 -2.70000e+01
1906 -2.60000e+01
2700 -2.50000e+01
2930 -2.40000e+01
3172 -2.30000e+01
3507 -2.20000e+01
3609 -2.00000e+01
4172 -1.90000e+01
6077 -1.80000e+01
6526 -1.70000e+01
6581 -1.60000e+01
7434 -1.50000e+01
8012 -1.40000e+01
8902 -1.30000e+01
9205 -1.20000e+01
9591 -1.10000e+01
9924 -1.00000e+01
9951 -1.00000e+01
