"function evaluation" "best-so-far f(x)"
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
41 -3.40000e+01
155 -3.30000e+01
402 -3.20000e+01
516 -3.10000e+01
727 -3.00000e+01
801 -2.90000e+01
1098 -2.80000e+01
1311 -2.70000e+01
1528 -2.60000e+01
1582 -2.50000e+01
1716 -2.40000e+01
1946 -2.30000e+01
2075 -2.20000e+01
2090 -2.10000e+01
2254 -2.00000e+01
2766 -1.90000e+01
3081 -1.80000e+01
3288 -1.70000e+01
3919 -1.60000e+01
4122 -1.50000e+01
4308 -1.40000e+01
4555 -1.30000e+01
5310 -1.20000e+01
5340 -1.10000e+01
5788 -9.00000e+00
6886 -8.00000e+00
7371 -7.00000e+00
7596 -6.00000e+00
7646 -5.00000e+00
7711 -4.00000e+00
8381 -3.00000e+00
8653 -2.00000e+00
8761 -1.00000e+00
8891 +3.28000e+02
9981 +3.28000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
32 -3.40000e+01
66 -3.30000e+01
148 -3.20000e+01
282 -3.10000e+01
399 -3.00000e+01
425 -2.90000e+01
613 -2.80000e+01
706 -2.70000e+01
886 -2.60000e+01
988 -2.50000e+01
1175 -2.40000e+01
1319 -2.30000e+01
1388 -2.20000e+01
1529 -2.10000e+01
1743 -2.00000e+01
2127 -1.90000e+01
2213 -1.80000e+01
2308 -1.70000e+01
2345 -1.60000e+01
2755 -1.50000e+01
2979 -1.40000e+01
3244 -1.30000e+01
3549 -1.20000e+01
3569 -1.10000e+01
4548 -1.00000e+01
4731 -9.00000e+00
5063 -8.00000e+00
5919 -7.00000e+00
5989 -6.00000e+00
5999 -5.00000e+00
7385 -4.00000e+00
7704 -3.00000e+00
7756 -2.00000e+00
7933 -1.00000e+00
8945 +3.46000e+02
9286 +3.60000e+02
9981 +3.60000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
19 -3.40000e+01
30 -3.30000e+01
105 -3.20000e+01
184 -3.10000e+01
338 -3.00000e+01
460 -2.90000e+01
549 -2.70000e+01
680 -2.60000e+01
1095 -2.50000e+01
1245 -2.40000e+01
1251 -2.30000e+01
1315 -2.20000e+01
1547 -2.10000e+01
1874 -2.00000e+01
1977 -1.90000e+01
2203 -1.80000e+01
2208 -1.70000e+01
2260 -1.60000e+01
2328 -1.50000e+01
3084 -1.40000e+01
3992 -1.30000e+01
4659 -1.20000e+01
4970 -1.10000e+01
5420 -1.00000e+01
5481 -9.00000e+00
5560 -8.00000e+00
6184 -7.00000e+00
6417 -6.00000e+00
6824 -5.00000e+00
7364 -4.00000e+00
7838 -3.00000e+00
8145 -2.00000e+00
9109 -1.00000e+00
9680 +3.49000e+02
9981 +3.49000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
18 -3.40000e+01
92 -3.30000e+01
139 -3.20000e+01
248 -3.10000e+01
433 -3.00000e+01
614 -2.90000e+01
729 -2.80000e+01
928 -2.70000e+01
985 -2.60000e+01
1013 -2.50000e+01
1181 -2.40000e+01
1443 -2.30000e+01
1902 -2.20000e+01
2225 -2.10000e+01
2599 -2.00000e+01
2620 -1.90000e+01
2843 -1.80000e+01
3069 -1.70000e+01
3602 -1.60000e+01
3752 -1.50000e+01
3758 -1.40000e+01
4451 -1.30000e+01
4751 -1.20000e+01
4890 -1.10000e+01
5376 -1.00000e+01
5498 -9.00000e+00
6254 -8.00000e+00
6872 -7.00000e+00
6976 -6.00000e+00
7421 -4.00000e+00
7782 -3.00000e+00
8249 -2.00000e+00
9655 -1.00000e+00
9795 +3.46000e+02
9981 +3.46000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
21 -3.40000e+01
49 -3.30000e+01
324 -3.20000e+01
447 -3.10000e+01
570 -3.00000e+01
681 -2.90000e+01
783 -2.80000e+01
889 -2.70000e+01
999 -2.60000e+01
1165 -2.50000e+01
1577 -2.40000e+01
1651 -2.30000e+01
1704 -2.20000e+01
2633 -2.10000e+01
2776 -2.00000e+01
2848 -1.90000e+01
3370 -1.80000e+01
3396 -1.70000e+01
4131 -1.60000e+01
4245 -1.50000e+01
4795 -1.40000e+01
4839 -1.30000e+01
4929 -1.20000e+01
5124 -1.10000e+01
5531 -1.00000e+01
5683 -9.00000e+00
6902 -8.00000e+00
7187 -7.00000e+00
7220 -6.00000e+00
7657 -5.00000e+00
7797 -4.00000e+00
7883 -3.00000e+00
8824 -2.00000e+00
9331 -1.00000e+00
9981 -1.00000e+00
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
53 -3.40000e+01
84 -3.30000e+01
172 -3.20000e+01
270 -3.10000e+01
296 -3.00000e+01
592 -2.90000e+01
925 -2.80000e+01
1019 -2.70000e+01
1167 -2.60000e+01
1187 -2.50000e+01
1428 -2.40000e+01
1452 -2.30000e+01
1571 -2.20000e+01
1583 -2.10000e+01
1695 -2.00000e+01
2106 -1.90000e+01
2943 -1.80000e+01
2989 -1.70000e+01
3119 -1.60000e+01
3578 -1.50000e+01
3763 -1.40000e+01
3874 -1.30000e+01
3956 -1.20000e+01
4017 -1.10000e+01
4441 -1.00000e+01
4897 -9.00000e+00
5667 -8.00000e+00
5903 -7.00000e+00
6350 -6.00000e+00
6665 -5.00000e+00
6869 -4.00000e+00
7207 -3.00000e+00
7398 -2.00000e+00
7650 -1.00000e+00
7698 +3.40000e+02
7788 +3.63000e+02
9181 +3.66000e+02
9981 +3.66000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
5 -3.40000e+01
8 -3.30000e+01
169 -3.20000e+01
198 -3.10000e+01
256 -3.00000e+01
334 -2.90000e+01
373 -2.80000e+01
580 -2.70000e+01
656 -2.60000e+01
1282 -2.50000e+01
1735 -2.40000e+01
1851 -2.30000e+01
2216 -2.20000e+01
2252 -2.10000e+01
2614 -2.00000e+01
2943 -1.90000e+01
3361 -1.80000e+01
3887 -1.70000e+01
4114 -1.60000e+01
4170 -1.50000e+01
4375 -1.40000e+01
4686 -1.30000e+01
5217 -1.20000e+01
5764 -1.10000e+01
5957 -1.00000e+01
6065 -9.00000e+00
6075 -8.00000e+00
6100 -7.00000e+00
6141 -6.00000e+00
6154 -5.00000e+00
7094 -4.00000e+00
7402 -3.00000e+00
8662 -2.00000e+00
9042 -1.00000e+00
9352 +3.27000e+02
9981 +3.27000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
18 -3.40000e+01
98 -3.30000e+01
102 -3.20000e+01
126 -3.10000e+01
240 -3.00000e+01
356 -2.90000e+01
704 -2.80000e+01
782 -2.70000e+01
908 -2.60000e+01
1407 -2.50000e+01
1638 -2.40000e+01
1728 -2.30000e+01
2001 -2.20000e+01
2013 -2.10000e+01
2050 -2.00000e+01
2295 -1.90000e+01
2370 -1.80000e+01
2380 -1.70000e+01
2833 -1.60000e+01
2886 -1.50000e+01
3022 -1.40000e+01
3286 -1.30000e+01
3321 -1.20000e+01
4133 -1.10000e+01
4714 -1.00000e+01
4784 -9.00000e+00
4815 -8.00000e+00
4952 -7.00000e+00
4986 -6.00000e+00
6592 -5.00000e+00
7675 -4.00000e+00
8208 -3.00000e+00
8387 -2.00000e+00
8844 -1.00000e+00
9228 +3.59000e+02
9687 +3.78000e+02
9981 +3.78000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
51 -3.40000e+01
106 -3.30000e+01
170 -3.20000e+01
222 -3.10000e+01
230 -3.00000e+01
282 -2.90000e+01
523 -2.80000e+01
605 -2.70000e+01
701 -2.60000e+01
751 -2.50000e+01
857 -2.40000e+01
964 -2.30000e+01
1144 -2.20000e+01
1606 -2.10000e+01
1802 -2.00000e+01
2203 -1.90000e+01
2311 -1.80000e+01
2527 -1.70000e+01
2737 -1.60000e+01
2838 -1.50000e+01
2912 -1.40000e+01
2964 -1.30000e+01
3165 -1.20000e+01
3340 -1.10000e+01
3652 -1.00000e+01
4350 -9.00000e+00
4541 -8.00000e+00
5683 -7.00000e+00
7496 -6.00000e+00
7775 -5.00000e+00
8833 -4.00000e+00
9077 -3.00000e+00
9149 -2.00000e+00
9981 -2.00000e+00
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
21 -3.40000e+01
92 -3.30000e+01
296 -3.20000e+01
429 -3.10000e+01
596 -3.00000e+01
684 -2.90000e+01
926 -2.80000e+01
1187 -2.70000e+01
1206 -2.60000e+01
1691 -2.50000e+01
1800 -2.40000e+01
2036 -2.30000e+01
2188 -2.20000e+01
2339 -2.10000e+01
2451 -2.00000e+01
2566 -1.90000e+01
2771 -1.80000e+01
3136 -1.70000e+01
3261 -1.60000e+01
4586 -1.50000e+01
5146 -1.40000e+01
5293 -1.30000e+01
5323 -1.20000e+01
5600 -1.10000e+01
5686 -1.00000e+01
6375 -9.00000e+00
6910 -8.00000e+00
7138 -7.00000e+00
7542 -6.00000e+00
8253 -4.00000e+00
8653 -3.00000e+00
9275 -2.00000e+00
9283 -1.00000e+00
9861 +3.50000e+02
9868 +3.53000e+02
9981 +3.53000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
16 -3.40000e+01
99 -3.30000e+01
107 -3.20000e+01
177 -3.10000e+01
389 -3.00000e+01
461 -2.90000e+01
477 -2.80000e+01
892 -2.70000e+01
1075 -2.60000e+01
1433 -2.50000e+01
1695 -2.40000e+01
1713 -2.30000e+01
1873 -2.20000e+01
2124 -2.10000e+01
2219 -2.00000e+01
2292 -1.90000e+01
2365 -1.80000e+01
2567 -1.70000e+01
2734 -1.60000e+01
3117 -1.50000e+01
3417 -1.40000e+01
3481 -1.30000e+01
3521 -1.20000e+01
4854 -1.10000e+01
5285 -1.00000e+01
5542 -9.00000e+00
5747 -8.00000e+00
5872 -7.00000e+00
6822 -6.00000e+00
6882 -5.00000e+00
6932 -4.00000e+00
7539 -3.00000e+00
7633 -2.00000e+00
8029 -1.00000e+00
8046 +3.63000e+02
9981 +3.63000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
6 -3.40000e+01
95 -3.30000e+01
181 -3.20000e+01
190 -3.10000e+01
480 -3.00000e+01
550 -2.90000e+01
717 -2.80000e+01
803 -2.70000e+01
1074 -2.60000e+01
1454 -2.40000e+01
1479 -2.30000e+01
1726 -2.20000e+01
1764 -2.10000e+01
2139 -2.00000e+01
2329 -1.90000e+01
2396 -1.80000e+01
2545 -1.70000e+01
2879 -1.50000e+01
2945 -1.40000e+01
3248 -1.30000e+01
3827 -1.20000e+01
4092 -1.10000e+01
4141 -9.00000e+00
4556 -8.00000e+00
4574 -7.00000e+00
4949 -6.00000e+00
5059 -5.00000e+00
5367 -4.00000e+00
6648 -3.00000e+00
7951 -2.00000e+00
8925 -1.00000e+00
9191 +3.51000e+02
9981 +3.51000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
12 -3.40000e+01
15 -3.30000e+01
101 -3.20000e+01
179 -3.10000e+01
211 -3.00000e+01
560 -2.90000e+01
760 -2.80000e+01
825 -2.70000e+01
870 -2.60000e+01
923 -2.50000e+01
1302 -2.40000e+01
1690 -2.30000e+01
1750 -2.20000e+01
1957 -2.10000e+01
2041 -2.00000e+01
2449 -1.90000e+01
2771 -1.80000e+01
2980 -1.70000e+01
3032 -1.60000e+01
3500 -1.50000e+01
3618 -1.40000e+01
4396 -1.30000e+01
4408 -1.20000e+01
4981 -1.10000e+01
5571 -1.00000e+01
5623 -9.00000e+00
5720 -8.00000e+00
6239 -7.00000e+00
6701 -6.00000e+00
7830 -5.00000e+00
8829 -4.00000e+00
8856 -3.00000e+00
9276 -2.00000e+00
9691 -1.00000e+00
9981 -1.00000e+00
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
6 -3.40000e+01
87 -3.30000e+01
136 -3.20000e+01
412 -3.10000e+01
608 -3.00000e+01
978 -2.90000e+01
1102 -2.80000e+01
1305 -2.70000e+01
1397 -2.60000e+01
1750 -2.50000e+01
1946 -2.40000e+01
1978 -2.30000e+01
2273 -2.20000e+01
2373 -2.10000e+01
2583 -2.00000e+01
2880 -1.90000e+01
2986 -1.80000e+01
3069 -1.70000e+01
3438 -1.60000e+01
3704 -1.50000e+01
3905 -1.40000e+01
4218 -1.30000e+01
4363 -1.20000e+01
4396 -1.10000e+01
4885 -1.00000e+01
4981 -9.00000e+00
5402 -8.00000e+00
5650 -7.00000e+00
6463 -6.00000e+00
6478 -5.00000e+00
6733 -4.00000e+00
6790 -3.00000e+00
7089 -2.00000e+00
7251 -1.00000e+00
7706 +3.40000e+02
9981 +3.40000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
4 -3.40000e+01
123 -3.30000e+01
158 -3.20000e+01
220 -3.10000e+01
424 -2.90000e+01
558 -2.80000e+01
829 -2.70000e+01
961 -2.60000e+01
1089 -2.50000e+01
1161 -2.40000e+01
1264 -2.30000e+01
1275 -2.20000e+01
1701 -2.10000e+01
1991 -2.00000e+01
2057 -1.90000e+01
2069 -1.80000e+01
2176 -1.70000e+01
2375 -1.60000e+01
2377 -1.50000e+01
3452 -1.40000e+01
3777 -1.30000e+01
3995 -1.20000e+01
4340 -1.10000e+01
4384 -1.00000e+01
5416 -9.00000e+00
5822 -8.00000e+00
6574 -7.00000e+00
6672 -6.00000e+00
6900 -5.00000e+00
7101 -4.00000e+00
7309 -3.00000e+00
7336 -2.00000e+00
7977 -1.00000e+00
8386 +3.30000e+02
9188 +3.39000e+02
9843 +3.40000e+02
9981 +3.40000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
7 -3.40000e+01
32 -3.30000e+01
104 -3.20000e+01
473 -3.10000e+01
547 -3.00000e+01
609 -2.90000e+01
634 -2.80000e+01
759 -2.70000e+01
777 -2.60000e+01
797 -2.50000e+01
829 -2.40000e+01
1307 -2.30000e+01
1349 -2.20000e+01
1433 -2.10000e+01
1533 -2.00000e+01
1649 -1.90000e+01
2184 -1.80000e+01
2207 -1.70000e+01
2826 -1.60000e+01
2979 -1.50000e+01
3401 -1.40000e+01
3427 -1.30000e+01
3601 -1.20000e+01
4239 -1.10000e+01
5204 -1.00000e+01
5921 -9.00000e+00
6199 -8.00000e+00
6427 -7.00000e+00
6459 -6.00000e+00
7014 -5.00000e+00
7064 -4.00000e+00
7112 -3.00000e+00
7380 -2.00000e+00
7758 -1.00000e+00
8195 +3.31000e+02
8601 +3.47000e+02
8613 +3.50000e+02
8961 +3.55000e+02
9772 +3.61000e+02
9981 +3.61000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
26 -3.40000e+01
130 -3.30000e+01
224 -3.20000e+01
267 -3.10000e+01
345 -3.00000e+01
411 -2.90000e+01
643 -2.80000e+01
804 -2.70000e+01
905 -2.60000e+01
1253 -2.50000e+01
1402 -2.40000e+01
1481 -2.30000e+01
1531 -2.20000e+01
1849 -2.10000e+01
2244 -2.00000e+01
2294 -1.90000e+01
2345 -1.80000e+01
2378 -1.70000e+01
2432 -1.60000e+01
2500 -1.50000e+01
3306 -1.40000e+01
3526 -1.30000e+01
3835 -1.20000e+01
4003 -1.10000e+01
4024 -1.00000e+01
4608 -9.00000e+00
5051 -7.00000e+00
5179 -6.00000e+00
5337 -5.00000e+00
5522 -4.00000e+00
5531 -3.00000e+00
6198 -2.00000e+00
6666 -1.00000e+00
7169 +3.07000e+02
7195 +3.40000e+02
7337 +3.44000e+02
7667 +3.54000e+02
7962 +3.58000e+02
9508 +3.78000e+02
9981 +3.78000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
24 -3.40000e+01
45 -3.30000e+01
86 -3.20000e+01
250 -3.10000e+01
480 -3.00000e+01
621 -2.90000e+01
913 -2.80000e+01
937 -2.70000e+01
967 -2.50000e+01
1233 -2.40000e+01
1335 -2.30000e+01
1538 -2.20000e+01
1599 -2.10000e+01
1617 -1.90000e+01
1986 -1.80000e+01
2202 -1.70000e+01
2227 -1.60000e+01
2798 -1.50000e+01
2954 -1.40000e+01
2968 -1.30000e+01
3040 -1.20000e+01
3955 -1.10000e+01
4603 -1.00000e+01
4919 -9.00000e+00
5598 -8.00000e+00
5673 -7.00000e+00
5803 -6.00000e+00
5847 -5.00000e+00
7351 -4.00000e+00
7868 -3.00000e+00
8901 -2.00000e+00
9296 -1.00000e+00
9981 -1.00000e+00
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
7 -3.40000e+01
42 -3.20000e+01
266 -3.10000e+01
571 -3.00000e+01
646 -2.90000e+01
877 -2.80000e+01
1222 -2.70000e+01
1324 -2.60000e+01
1452 -2.50000e+01
1766 -2.30000e+01
2267 -2.20000e+01
2387 -2.10000e+01
2398 -2.00000e+01
2518 -1.90000e+01
2609 -1.80000e+01
2825 -1.70000e+01
3162 -1.60000e+01
3995 -1.50000e+01
4777 -1.40000e+01
4985 -1.30000e+01
5057 -1.20000e+01
5298 -1.10000e+01
5399 -1.00000e+01
5545 -9.00000e+00
5553 -8.00000e+00
5685 -7.00000e+00
5783 -6.00000e+00
6066 -5.00000e+00
6644 -4.00000e+00
7569 -3.00000e+00
8088 -2.00000e+00
8445 -1.00000e+00
8916 +3.67000e+02
9817 +3.87000e+02
9981 +3.87000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
16 -3.40000e+01
53 -3.30000e+01
89 -3.20000e+01
200 -3.10000e+01
257 -3.00000e+01
264 -2.90000e+01
332 -2.80000e+01
481 -2.70000e+01
717 -2.60000e+01
793 -2.40000e+01
850 -2.30000e+01
888 -2.20000e+01
1621 -2.10000e+01
1836 -2.00000e+01
2203 -1.90000e+01
2418 -1.80000e+01
2867 -1.70000e+01
3327 -1.60000e+01
3618 -1.50000e+01
3720 -1.40000e+01
3832 -1.30000e+01
4137 -1.20000e+01
4735 -1.10000e+01
5107 -1.00000e+01
5410 -9.00000e+00
6011 -8.00000e+00
8265 -7.00000e+00
8526 -6.00000e+00
8646 -5.00000e+00
9188 -4.00000e+00
9417 -3.00000e+00
9494 -2.00000e+00
9981 -2.00000e+00
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
42 -3.40000e+01
162 -3.30000e+01
193 -3.20000e+01
481 -3.10000e+01
624 -2.90000e+01
767 -2.80000e+01
774 -2.70000e+01
979 -2.60000e+01
1326 -2.50000e+01
1464 -2.40000e+01
1888 -2.30000e+01
2146 -2.20000e+01
2752 -2.10000e+01
2893 -2.00000e+01
3286 -1.90000e+01
3427 -1.80000e+01
3595 -1.70000e+01
3836 -1.60000e+01
4589 -1.50000e+01
4985 -1.40000e+01
5209 -1.30000e+01
5619 -1.20000e+01
5653 -1.10000e+01
5873 -1.00000e+01
6112 -9.00000e+00
6166 -8.00000e+00
6397 -7.00000e+00
6490 -6.00000e+00
7288 -5.00000e+00
7852 -4.00000e+00
8351 -3.00000e+00
9238 -2.00000e+00
9273 -1.00000e+00
9551 +3.34000e+02
9981 +3.34000e+02
