"function evaluation" "best-so-far f(x)"
148 -3.10000e+01
210 -3.00000e+01
241 -2.90000e+01
262 -2.80000e+01
335 -2.70000e+01
382 -2.60000e+01
404 -2.50000e+01
462 -2.40000e+01
514 -2.30000e+01
553 -2.20000e+01
716 -2.10000e+01
733 -2.00000e+01
879 -1.90000e+01
921 -1.80000e+01
961 -1.70000e+01
1039 -1.60000e+01
1133 -1.50000e+01
1176 -1.40000e+01
1258 -1.30000e+01
1448 -1.20000e+01
1476 -1.10000e+01
1520 -1.00000e+01
1612 -9.00000e+00
1693 -8.00000e+00
1728 -7.00000e+00
1826 -6.00000e+00
1910 -4.00000e+00
2102 -3.00000e+00
2192 -2.00000e+00
2261 -1.00000e+00
2466 +3.47000e+02
2520 +3.71000e+02
2855 +3.83000e+02
3336 +3.85000e+02
4025 +3.86000e+02
4139 +3.90000e+02
4151 +3.91000e+02
4155 +3.97000e+02
4167 +4.00000e+02
5674 +4.02000e+02
6090 +4.06000e+02
6224 +4.08000e+02
6264 +4.09000e+02
7106 +4.10000e+02
7771 +4.11000e+02
9548 +4.14000e+02
9981 +4.14000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
20 -3.40000e+01
145 -3.30000e+01
208 -3.20000e+01
265 -3.10000e+01
285 -3.00000e+01
316 -2.90000e+01
349 -2.80000e+01
430 -2.70000e+01
575 -2.60000e+01
627 -2.50000e+01
691 -2.40000e+01
824 -2.30000e+01
861 -2.20000e+01
904 -2.10000e+01
1110 -2.00000e+01
1155 -1.90000e+01
1210 -1.80000e+01
1488 -1.70000e+01
1528 -1.60000e+01
1651 -1.50000e+01
1733 -1.40000e+01
1783 -1.30000e+01
1825 -1.20000e+01
2004 -1.10000e+01
2338 -1.00000e+01
2418 -9.00000e+00
2438 -8.00000e+00
2472 -7.00000e+00
2758 -6.00000e+00
2773 -5.00000e+00
2932 -4.00000e+00
2941 -3.00000e+00
3352 -2.00000e+00
3475 -1.00000e+00
3720 +3.84000e+02
3893 +3.87000e+02
4078 +3.91000e+02
4203 +3.92000e+02
4205 +3.98000e+02
5749 +4.02000e+02
5843 +4.05000e+02
6154 +4.11000e+02
8350 +4.15000e+02
8419 +4.17000e+02
8651 +4.19000e+02
9981 +4.19000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
6 -3.40000e+01
12 -3.30000e+01
63 -3.20000e+01
117 -3.10000e+01
138 -3.00000e+01
182 -2.90000e+01
263 -2.80000e+01
401 -2.70000e+01
423 -2.60000e+01
458 -2.50000e+01
527 -2.40000e+01
540 -2.30000e+01
578 -2.20000e+01
699 -2.10000e+01
743 -2.00000e+01
775 -1.90000e+01
986 -1.80000e+01
1116 -1.70000e+01
1206 -1.60000e+01
1397 -1.50000e+01
1459 -1.40000e+01
1501 -1.30000e+01
1574 -1.20000e+01
1589 -1.10000e+01
1687 -1.00000e+01
1795 -9.00000e+00
1900 -8.00000e+00
1962 -7.00000e+00
2079 -6.00000e+00
2235 -5.00000e+00
2353 -4.00000e+00
2528 -3.00000e+00
2661 -2.00000e+00
2812 -1.00000e+00
3030 +3.77000e+02
3074 +3.89000e+02
3190 +4.00000e+02
3325 +4.04000e+02
3329 +4.09000e+02
3594 +4.11000e+02
3706 +4.14000e+02
4998 +4.17000e+02
5007 +4.19000e+02
5188 +4.22000e+02
6008 +4.24000e+02
7284 +4.25000e+02
9981 +4.25000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
41 -3.40000e+01
46 -3.30000e+01
174 -3.20000e+01
237 -3.10000e+01
251 -3.00000e+01
344 -2.90000e+01
444 -2.80000e+01
588 -2.70000e+01
612 -2.60000e+01
657 -2.50000e+01
730 -2.40000e+01
769 -2.20000e+01
823 -2.10000e+01
933 -2.00000e+01
981 -1.80000e+01
993 -1.70000e+01
1061 -1.60000e+01
1076 -1.50000e+01
1230 -1.40000e+01
1282 -1.30000e+01
1471 -1.20000e+01
1493 -1.10000e+01
1591 -1.00000e+01
1694 -9.00000e+00
1721 -8.00000e+00
1817 -7.00000e+00
1950 -6.00000e+00
2039 -5.00000e+00
2372 -4.00000e+00
2419 -3.00000e+00
2675 -2.00000e+00
2756 -1.00000e+00
3051 +3.64000e+02
3719 +3.79000e+02
4298 +3.82000e+02
4326 +3.86000e+02
4474 +3.92000e+02
5243 +3.94000e+02
5271 +3.97000e+02
5551 +3.98000e+02
5910 +3.99000e+02
6181 +4.01000e+02
6710 +4.08000e+02
7442 +4.13000e+02
7826 +4.16000e+02
7995 +4.18000e+02
8870 +4.20000e+02
9345 +4.21000e+02
9981 +4.21000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
3 -3.40000e+01
69 -3.30000e+01
142 -3.20000e+01
229 -3.10000e+01
320 -2.90000e+01
390 -2.80000e+01
472 -2.70000e+01
643 -2.60000e+01
735 -2.50000e+01
839 -2.40000e+01
877 -2.30000e+01
895 -2.20000e+01
1128 -2.10000e+01
1173 -2.00000e+01
1292 -1.90000e+01
1379 -1.80000e+01
1410 -1.70000e+01
1439 -1.60000e+01
1468 -1.50000e+01
1550 -1.40000e+01
1649 -1.30000e+01
1724 -1.20000e+01
1794 -1.10000e+01
1836 -1.00000e+01
1924 -9.00000e+00
2041 -8.00000e+00
2140 -7.00000e+00
2480 -6.00000e+00
2526 -5.00000e+00
2740 -4.00000e+00
2980 -3.00000e+00
3629 -2.00000e+00
3713 -1.00000e+00
3846 +3.74000e+02
4046 +3.80000e+02
4059 +3.84000e+02
4203 +3.92000e+02
4438 +4.00000e+02
4736 +4.02000e+02
5567 +4.08000e+02
5754 +4.09000e+02
6868 +4.10000e+02
7761 +4.11000e+02
7769 +4.13000e+02
9505 +4.15000e+02
9981 +4.15000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
2 -3.40000e+01
86 -3.30000e+01
145 -3.20000e+01
300 -3.10000e+01
334 -3.00000e+01
424 -2.90000e+01
483 -2.80000e+01
502 -2.70000e+01
749 -2.60000e+01
804 -2.50000e+01
898 -2.40000e+01
905 -2.20000e+01
920 -2.10000e+01
972 -2.00000e+01
1013 -1.90000e+01
1108 -1.80000e+01
1209 -1.70000e+01
1210 -1.60000e+01
1243 -1.50000e+01
1330 -1.40000e+01
1463 -1.30000e+01
1606 -1.20000e+01
2020 -1.10000e+01
2196 -1.00000e+01
2217 -9.00000e+00
2345 -8.00000e+00
2420 -7.00000e+00
2584 -6.00000e+00
2706 -5.00000e+00
2805 -4.00000e+00
2999 -3.00000e+00
3103 -2.00000e+00
3154 -1.00000e+00
3218 +3.76000e+02
3320 +3.81000e+02
3588 +3.93000e+02
4142 +3.95000e+02
4503 +3.97000e+02
4682 +4.01000e+02
4691 +4.05000e+02
5109 +4.09000e+02
5114 +4.11000e+02
5299 +4.12000e+02
6228 +4.13000e+02
6337 +4.14000e+02
7838 +4.15000e+02
8664 +4.16000e+02
8668 +4.17000e+02
8805 +4.22000e+02
9060 +4.23000e+02
9981 +4.23000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
12 -3.40000e+01
153 -3.30000e+01
162 -3.20000e+01
203 -3.10000e+01
220 -3.00000e+01
306 -2.90000e+01
370 -2.80000e+01
382 -2.70000e+01
404 -2.60000e+01
470 -2.40000e+01
502 -2.30000e+01
573 -2.20000e+01
593 -2.10000e+01
751 -2.00000e+01
842 -1.90000e+01
925 -1.80000e+01
970 -1.70000e+01
1065 -1.60000e+01
1126 -1.50000e+01
1183 -1.40000e+01
1231 -1.30000e+01
1310 -1.20000e+01
1398 -1.10000e+01
1532 -1.00000e+01
1584 -9.00000e+00
1633 -8.00000e+00
1794 -7.00000e+00
1934 -6.00000e+00
2333 -5.00000e+00
2452 -4.00000e+00
2495 -3.00000e+00
2655 -2.00000e+00
2938 -1.00000e+00
3049 +3.73000e+02
3169 +3.76000e+02
3187 +3.83000e+02
3469 +3.87000e+02
4288 +3.88000e+02
4491 +3.96000e+02
4781 +4.00000e+02
6120 +4.07000e+02
6961 +4.10000e+02
7271 +4.11000e+02
9981 +4.11000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
7 -3.40000e+01
44 -3.20000e+01
122 -3.10000e+01
233 -3.00000e+01
322 -2.90000e+01
401 -2.80000e+01
417 -2.70000e+01
430 -2.60000e+01
449 -2.50000e+01
467 -2.40000e+01
520 -2.30000e+01
603 -2.20000e+01
613 -2.10000e+01
702 -2.00000e+01
717 -1.90000e+01
877 -1.80000e+01
919 -1.70000e+01
989 -1.60000e+01
1164 -1.50000e+01
1223 -1.40000e+01
1327 -1.30000e+01
1407 -1.20000e+01
1467 -1.10000e+01
1666 -1.00000e+01
1743 -9.00000e+00
1825 -8.00000e+00
1850 -7.00000e+00
1961 -6.00000e+00
1988 -5.00000e+00
2173 -4.00000e+00
2568 -3.00000e+00
2926 -2.00000e+00
2960 -1.00000e+00
3161 +3.92000e+02
3564 +3.96000e+02
3856 +4.00000e+02
3904 +4.07000e+02
3937 +4.12000e+02
5479 +4.17000e+02
5949 +4.18000e+02
6139 +4.23000e+02
8356 +4.25000e+02
9981 +4.25000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
27 -3.40000e+01
73 -3.30000e+01
102 -3.20000e+01
300 -3.10000e+01
384 -3.00000e+01
436 -2.90000e+01
519 -2.80000e+01
553 -2.70000e+01
583 -2.60000e+01
616 -2.50000e+01
707 -2.40000e+01
735 -2.30000e+01
819 -2.20000e+01
947 -2.10000e+01
984 -2.00000e+01
1024 -1.90000e+01
1262 -1.80000e+01
1316 -1.70000e+01
1472 -1.60000e+01
1698 -1.50000e+01
1824 -1.40000e+01
1884 -1.30000e+01
2071 -1.20000e+01
2185 -1.10000e+01
2566 -1.00000e+01
2568 -9.00000e+00
2653 -8.00000e+00
2703 -7.00000e+00
2727 -6.00000e+00
2822 -5.00000e+00
2840 -4.00000e+00
2877 -3.00000e+00
3049 -1.00000e+00
3235 +3.65000e+02
3654 +3.74000e+02
3697 +3.83000e+02
3774 +3.88000e+02
4105 +3.94000e+02
4232 +4.01000e+02
4573 +4.02000e+02
4919 +4.03000e+02
5587 +4.06000e+02
5686 +4.07000e+02
7470 +4.10000e+02
8850 +4.15000e+02
9931 +4.21000e+02
9981 +4.21000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
40 -3.40000e+01
63 -3.30000e+01
131 -3.20000e+01
185 -3.10000e+01
221 -3.00000e+01
242 -2.90000e+01
373 -2.80000e+01
447 -2.70000e+01
530 -2.60000e+01
562 -2.50000e+01
690 -2.40000e+01
755 -2.30000e+01
774 -2.10000e+01
913 -2.00000e+01
942 -1.80000e+01
1114 -1.70000e+01
1271 -1.60000e+01
1437 -1.50000e+01
1514 -1.40000e+01
1584 -1.30000e+01
1884 -1.20000e+01
1888 -1.10000e+01
2100 -1.00000e+01
2346 -9.00000e+00
2431 -8.00000e+00
2439 -7.00000e+00
2536 -6.00000e+00
2992 -5.00000e+00
3044 -4.00000e+00
3145 -3.00000e+00
3206 -2.00000e+00
3367 -1.00000e+00
3501 +3.80000e+02
3677 +3.99000e+02
3855 +4.00000e+02
3933 +4.06000e+02
5025 +4.07000e+02
6210 +4.09000e+02
6467 +4.13000e+02
6718 +4.16000e+02
7996 +4.18000e+02
9647 +4.19000e+02
9981 +4.19000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
32 -3.40000e+01
118 -3.30000e+01
148 -3.20000e+01
238 -3.10000e+01
258 -3.00000e+01
283 -2.90000e+01
302 -2.80000e+01
387 -2.70000e+01
425 -2.60000e+01
485 -2.50000e+01
501 -2.40000e+01
506 -2.30000e+01
663 -2.20000e+01
736 -2.10000e+01
863 -2.00000e+01
967 -1.90000e+01
1052 -1.80000e+01
1178 -1.70000e+01
1309 -1.60000e+01
1311 -1.50000e+01
1664 -1.40000e+01
1750 -1.30000e+01
1953 -1.20000e+01
1974 -1.10000e+01
2011 -1.00000e+01
2052 -9.00000e+00
2204 -8.00000e+00
2220 -7.00000e+00
2542 -6.00000e+00
2782 -5.00000e+00
3057 -4.00000e+00
3089 -3.00000e+00
3249 -2.00000e+00
3378 -1.00000e+00
3622 +3.26000e+02
3698 +3.48000e+02
4022 +3.55000e+02
4397 +3.67000e+02
4409 +3.69000e+02
4590 +3.75000e+02
4944 +3.79000e+02
5489 +3.82000e+02
5564 +3.88000e+02
5764 +3.93000e+02
5788 +3.96000e+02
6380 +4.00000e+02
7111 +4.01000e+02
7243 +4.03000e+02
8739 +4.04000e+02
8744 +4.05000e+02
8870 +4.06000e+02
9006 +4.10000e+02
9200 +4.20000e+02
9981 +4.20000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
9 -3.40000e+01
46 -3.30000e+01
65 -3.20000e+01
82 -3.10000e+01
122 -3.00000e+01
125 -2.90000e+01
194 -2.80000e+01
222 -2.70000e+01
284 -2.60000e+01
291 -2.50000e+01
369 -2.40000e+01
391 -2.30000e+01
436 -2.20000e+01
476 -2.10000e+01
567 -2.00000e+01
687 -1.90000e+01
697 -1.80000e+01
731 -1.70000e+01
795 -1.60000e+01
1143 -1.40000e+01
1475 -1.30000e+01
1514 -1.20000e+01
1570 -1.10000e+01
1760 -9.00000e+00
1805 -8.00000e+00
1867 -7.00000e+00
1923 -6.00000e+00
1978 -4.00000e+00
2123 -3.00000e+00
2428 -2.00000e+00
2465 -1.00000e+00
2545 +3.51000e+02
2613 +3.69000e+02
2869 +3.89000e+02
3155 +4.04000e+02
3402 +4.06000e+02
4119 +4.17000e+02
4140 +4.18000e+02
5956 +4.22000e+02
6136 +4.24000e+02
6638 +4.25000e+02
8533 +4.30000e+02
9981 +4.30000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
51 -3.40000e+01
83 -3.30000e+01
134 -3.20000e+01
195 -3.10000e+01
206 -3.00000e+01
307 -2.90000e+01
312 -2.80000e+01
357 -2.70000e+01
374 -2.60000e+01
410 -2.50000e+01
601 -2.40000e+01
634 -2.30000e+01
670 -2.20000e+01
743 -2.10000e+01
775 -2.00000e+01
865 -1.90000e+01
897 -1.80000e+01
937 -1.70000e+01
1005 -1.60000e+01
1081 -1.50000e+01
1210 -1.40000e+01
1286 -1.30000e+01
1304 -1.10000e+01
1612 -1.00000e+01
1646 -9.00000e+00
1871 -8.00000e+00
2083 -7.00000e+00
2278 -6.00000e+00
2382 -5.00000e+00
2500 -4.00000e+00
2637 -3.00000e+00
2923 -2.00000e+00
3150 -1.00000e+00
3295 +3.74000e+02
3489 +3.83000e+02
3555 +3.89000e+02
4104 +4.00000e+02
4238 +4.01000e+02
4451 +4.05000e+02
4618 +4.08000e+02
5053 +4.10000e+02
6835 +4.12000e+02
8918 +4.13000e+02
9392 +4.16000e+02
9981 +4.16000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
11 -3.40000e+01
28 -3.30000e+01
79 -3.20000e+01
98 -3.10000e+01
150 -3.00000e+01
183 -2.90000e+01
187 -2.80000e+01
205 -2.70000e+01
236 -2.60000e+01
265 -2.50000e+01
337 -2.40000e+01
408 -2.30000e+01
575 -2.20000e+01
640 -2.00000e+01
787 -1.90000e+01
883 -1.80000e+01
893 -1.70000e+01
948 -1.60000e+01
1053 -1.50000e+01
1174 -1.40000e+01
1395 -1.30000e+01
1408 -1.20000e+01
1543 -1.10000e+01
1568 -1.00000e+01
1598 -9.00000e+00
1839 -8.00000e+00
2080 -7.00000e+00
2169 -6.00000e+00
2244 -5.00000e+00
2257 -4.00000e+00
2314 -3.00000e+00
2364 -2.00000e+00
2415 -1.00000e+00
2836 +3.87000e+02
3242 +3.94000e+02
3776 +3.97000e+02
3828 +3.98000e+02
3871 +3.99000e+02
4189 +4.06000e+02
4282 +4.07000e+02
4428 +4.08000e+02
5119 +4.09000e+02
5163 +4.15000e+02
6310 +4.17000e+02
7815 +4.18000e+02
9981 +4.18000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
21 -3.40000e+01
85 -3.20000e+01
148 -3.10000e+01
195 -3.00000e+01
209 -2.90000e+01
245 -2.80000e+01
331 -2.70000e+01
461 -2.60000e+01
480 -2.40000e+01
515 -2.30000e+01
627 -2.20000e+01
648 -2.10000e+01
692 -2.00000e+01
771 -1.80000e+01
799 -1.70000e+01
847 -1.60000e+01
917 -1.50000e+01
977 -1.40000e+01
1497 -1.30000e+01
1837 -1.20000e+01
1892 -1.10000e+01
1927 -1.00000e+01
1980 -9.00000e+00
2044 -8.00000e+00
2226 -7.00000e+00
2260 -6.00000e+00
2472 -5.00000e+00
2650 -4.00000e+00
2702 -3.00000e+00
2828 -2.00000e+00
2870 -1.00000e+00
2885 +3.44000e+02
3010 +3.66000e+02
3087 +3.75000e+02
3781 +3.77000e+02
3876 +3.88000e+02
3969 +3.93000e+02
3984 +3.95000e+02
4206 +3.98000e+02
4220 +4.11000e+02
4633 +4.14000e+02
7093 +4.16000e+02
9332 +4.19000e+02
9760 +4.21000e+02
9981 +4.21000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
4 -3.40000e+01
13 -3.30000e+01
85 -3.20000e+01
133 -3.10000e+01
197 -3.00000e+01
267 -2.90000e+01
314 -2.80000e+01
316 -2.70000e+01
391 -2.60000e+01
418 -2.50000e+01
436 -2.40000e+01
539 -2.30000e+01
586 -2.20000e+01
680 -2.10000e+01
711 -2.00000e+01
783 -1.90000e+01
859 -1.80000e+01
1077 -1.70000e+01
1118 -1.60000e+01
1163 -1.50000e+01
1173 -1.40000e+01
1197 -1.30000e+01
1289 -1.20000e+01
1590 -1.10000e+01
1743 -1.00000e+01
1778 -9.00000e+00
2031 -8.00000e+00
2272 -6.00000e+00
2302 -5.00000e+00
2387 -4.00000e+00
2620 -3.00000e+00
2673 -2.00000e+00
2925 -1.00000e+00
3162 +3.67000e+02
3197 +3.70000e+02
3225 +3.80000e+02
3239 +3.81000e+02
3277 +3.87000e+02
3861 +3.89000e+02
5071 +3.90000e+02
5095 +3.95000e+02
5352 +3.99000e+02
5419 +4.02000e+02
5566 +4.05000e+02
5994 +4.09000e+02
6532 +4.14000e+02
6585 +4.15000e+02
6884 +4.17000e+02
7320 +4.19000e+02
9038 +4.21000e+02
9882 +4.22000e+02
9890 +4.23000e+02
9981 +4.23000e+02
"function evaluation" "best-so-far f(x)"
1 -3.50000e+01
89 -3.40000e+01
164 -3.30000e+01
264 -3.20000e+01
382 -3.10000e+01
452 -3.00000e+01
512 -2.90000e+01
561 -2.80000e+01
581 -2.70000e+01
623 -2.60000e+01
755 -2.50000e+01
