evaluations raw_y
33 570.0000000000
46 587.0000000000
73 597.0000000000
84 601.0000000000
109 612.0000000000
138 615.0000000000
142 631.0000000000
224 634.0000000000
249 644.0000000000
287 650.0000000000
490 653.0000000000
536 656.0000000000
631 665.0000000000
748 667.0000000000
1170 675.0000000000
1604 677.0000000000
1680 679.0000000000
2094 682.0000000000
2152 684.0000000000
2329 688.0000000000
2435 689.0000000000
2528 691.0000000000
2960 692.0000000000
3140 693.0000000000
3285 695.0000000000
3669 696.0000000000
3699 699.0000000000
5135 701.0000000000
5676 705.0000000000
7004 706.0000000000
9235 707.0000000000
10001 -1.0000000000
