"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
4 -6.50000e+01
106 -6.40000e+01
335 -6.30000e+01
379 -6.20000e+01
487 -6.10000e+01
659 -6.00000e+01
668 -5.90000e+01
908 -5.80000e+01
1163 -5.70000e+01
1345 -5.60000e+01
1525 -5.50000e+01
1538 -5.40000e+01
1725 -5.30000e+01
1794 -5.20000e+01
2156 -5.10000e+01
2238 -5.00000e+01
2354 -4.90000e+01
2514 -4.80000e+01
2840 -4.70000e+01
2871 -4.60000e+01
2987 -4.50000e+01
3331 -4.40000e+01
3362 -4.30000e+01
3585 -4.20000e+01
3750 -4.10000e+01
4044 -4.00000e+01
4187 -3.90000e+01
4326 -3.80000e+01
5333 -3.70000e+01
5383 -3.60000e+01
5575 -3.50000e+01
5989 -3.40000e+01
6127 -3.30000e+01
6226 -3.20000e+01
6440 -3.10000e+01
6494 -3.00000e+01
6533 -2.90000e+01
7073 -2.80000e+01
7373 -2.70000e+01
7535 -2.60000e+01
7641 -2.50000e+01
7675 -2.40000e+01
7692 -2.30000e+01
8023 -2.20000e+01
8340 -2.10000e+01
8748 -2.00000e+01
9590 -1.90000e+01
9812 -1.80000e+01
9981 -1.80000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
27 -6.50000e+01
161 -6.40000e+01
180 -6.30000e+01
193 -6.20000e+01
305 -6.10000e+01
462 -6.00000e+01
681 -5.90000e+01
940 -5.80000e+01
967 -5.70000e+01
1043 -5.60000e+01
1051 -5.50000e+01
1303 -5.40000e+01
1376 -5.30000e+01
1480 -5.20000e+01
1669 -5.10000e+01
1750 -5.00000e+01
1792 -4.90000e+01
1803 -4.80000e+01
1817 -4.60000e+01
2089 -4.50000e+01
2184 -4.30000e+01
2348 -4.20000e+01
2550 -4.10000e+01
2628 -4.00000e+01
2851 -3.90000e+01
3081 -3.80000e+01
3431 -3.70000e+01
3454 -3.50000e+01
3601 -3.40000e+01
3842 -3.30000e+01
3913 -3.20000e+01
4564 -3.10000e+01
4897 -2.90000e+01
5012 -2.80000e+01
5657 -2.70000e+01
6871 -2.60000e+01
7127 -2.50000e+01
7262 -2.40000e+01
8502 -2.30000e+01
8904 -2.20000e+01
9557 -2.10000e+01
9581 -2.00000e+01
9654 -1.90000e+01
9981 -1.90000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
176 -6.50000e+01
200 -6.40000e+01
201 -6.30000e+01
216 -6.20000e+01
395 -6.10000e+01
763 -6.00000e+01
1021 -5.90000e+01
1074 -5.80000e+01
1230 -5.70000e+01
1362 -5.60000e+01
1706 -5.50000e+01
1852 -5.40000e+01
2086 -5.30000e+01
2147 -5.20000e+01
2215 -5.10000e+01
2474 -5.00000e+01
2675 -4.90000e+01
2831 -4.80000e+01
2974 -4.70000e+01
3375 -4.60000e+01
3867 -4.50000e+01
3942 -4.40000e+01
4198 -4.30000e+01
5011 -4.20000e+01
5145 -4.10000e+01
5337 -4.00000e+01
5491 -3.90000e+01
5731 -3.80000e+01
6259 -3.70000e+01
6764 -3.60000e+01
6796 -3.50000e+01
7345 -3.40000e+01
8227 -3.30000e+01
8491 -3.20000e+01
8537 -3.10000e+01
8723 -3.00000e+01
9044 -2.90000e+01
9087 -2.80000e+01
9326 -2.70000e+01
9595 -2.60000e+01
9981 -2.60000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
13 -6.50000e+01
94 -6.40000e+01
231 -6.30000e+01
242 -6.20000e+01
404 -6.10000e+01
425 -6.00000e+01
496 -5.90000e+01
627 -5.80000e+01
665 -5.70000e+01
899 -5.60000e+01
925 -5.50000e+01
1070 -5.40000e+01
1143 -5.30000e+01
1309 -5.20000e+01
1582 -5.10000e+01
2062 -5.00000e+01
2204 -4.90000e+01
2228 -4.80000e+01
2394 -4.70000e+01
2452 -4.60000e+01
3094 -4.50000e+01
3330 -4.40000e+01
3353 -4.30000e+01
3356 -4.20000e+01
3514 -4.10000e+01
3522 -4.00000e+01
3569 -3.90000e+01
3878 -3.80000e+01
4181 -3.70000e+01
4934 -3.60000e+01
5109 -3.50000e+01
5262 -3.40000e+01
5516 -3.30000e+01
5525 -3.20000e+01
5598 -3.10000e+01
6108 -3.00000e+01
6347 -2.90000e+01
6412 -2.80000e+01
7090 -2.70000e+01
7147 -2.60000e+01
7209 -2.50000e+01
7738 -2.40000e+01
8080 -2.30000e+01
8694 -2.20000e+01
9358 -2.10000e+01
9981 -2.10000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
53 -6.50000e+01
57 -6.40000e+01
275 -6.30000e+01
280 -6.20000e+01
327 -6.10000e+01
389 -6.00000e+01
410 -5.90000e+01
466 -5.80000e+01
665 -5.70000e+01
937 -5.60000e+01
1130 -5.50000e+01
1410 -5.40000e+01
1414 -5.20000e+01
1428 -5.10000e+01
1444 -5.00000e+01
1790 -4.90000e+01
2030 -4.80000e+01
2334 -4.60000e+01
2343 -4.50000e+01
2874 -4.40000e+01
2935 -4.30000e+01
2947 -4.20000e+01
3036 -4.00000e+01
3331 -3.90000e+01
3500 -3.80000e+01
3529 -3.70000e+01
3601 -3.60000e+01
3953 -3.50000e+01
4304 -3.40000e+01
5475 -3.30000e+01
6203 -3.20000e+01
6239 -3.10000e+01
6425 -3.00000e+01
7178 -2.90000e+01
7285 -2.80000e+01
7456 -2.70000e+01
8131 -2.60000e+01
8262 -2.50000e+01
8506 -2.40000e+01
9890 -2.30000e+01
9981 -2.30000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
7 -6.50000e+01
154 -6.40000e+01
373 -6.30000e+01
496 -6.20000e+01
723 -6.10000e+01
885 -6.00000e+01
908 -5.90000e+01
1011 -5.80000e+01
1092 -5.70000e+01
1517 -5.60000e+01
1538 -5.50000e+01
1587 -5.30000e+01
1609 -5.20000e+01
1891 -5.10000e+01
2215 -5.00000e+01
2351 -4.90000e+01
2353 -4.80000e+01
2458 -4.70000e+01
2574 -4.60000e+01
2729 -4.50000e+01
2897 -4.40000e+01
3460 -4.30000e+01
3606 -4.20000e+01
3611 -4.10000e+01
3963 -4.00000e+01
4017 -3.90000e+01
4090 -3.80000e+01
4446 -3.70000e+01
4504 -3.60000e+01
4749 -3.50000e+01
4851 -3.40000e+01
4907 -3.30000e+01
4924 -3.20000e+01
5065 -3.10000e+01
5348 -3.00000e+01
5590 -2.90000e+01
5595 -2.80000e+01
6490 -2.70000e+01
7071 -2.60000e+01
8634 -2.50000e+01
8827 -2.40000e+01
8915 -2.30000e+01
9005 -2.20000e+01
9304 -2.10000e+01
9414 -2.00000e+01
9981 -2.00000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
82 -6.50000e+01
184 -6.40000e+01
299 -6.30000e+01
404 -6.20000e+01
532 -6.10000e+01
622 -6.00000e+01
693 -5.90000e+01
723 -5.80000e+01
845 -5.70000e+01
1059 -5.60000e+01
1170 -5.50000e+01
1511 -5.40000e+01
1533 -5.30000e+01
1797 -5.20000e+01
2044 -5.10000e+01
2073 -5.00000e+01
2260 -4.90000e+01
2426 -4.80000e+01
2536 -4.70000e+01
2668 -4.60000e+01
2670 -4.50000e+01
2908 -4.40000e+01
2919 -4.30000e+01
3866 -4.20000e+01
3922 -4.10000e+01
4229 -4.00000e+01
4282 -3.90000e+01
4289 -3.80000e+01
4406 -3.70000e+01
4761 -3.60000e+01
4894 -3.50000e+01
5613 -3.30000e+01
6785 -3.20000e+01
6964 -3.10000e+01
7224 -3.00000e+01
7285 -2.90000e+01
7368 -2.80000e+01
7443 -2.70000e+01
7626 -2.60000e+01
7742 -2.50000e+01
7744 -2.30000e+01
7916 -2.20000e+01
7987 -2.10000e+01
8096 -2.00000e+01
8377 -1.90000e+01
8767 -1.80000e+01
8873 -1.70000e+01
9981 -1.70000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
10 -6.50000e+01
47 -6.40000e+01
236 -6.30000e+01
436 -6.20000e+01
544 -6.10000e+01
657 -6.00000e+01
970 -5.90000e+01
1257 -5.80000e+01
1323 -5.70000e+01
1360 -5.60000e+01
1723 -5.50000e+01
1910 -5.40000e+01
2141 -5.30000e+01
2513 -5.20000e+01
2550 -5.10000e+01
2763 -5.00000e+01
2812 -4.90000e+01
2976 -4.80000e+01
3178 -4.70000e+01
3458 -4.60000e+01
3693 -4.50000e+01
3776 -4.40000e+01
4031 -4.30000e+01
4434 -4.20000e+01
4675 -4.10000e+01
4707 -4.00000e+01
4995 -3.90000e+01
5099 -3.80000e+01
5534 -3.70000e+01
5700 -3.60000e+01
5781 -3.50000e+01
5857 -3.40000e+01
5939 -3.30000e+01
6142 -3.20000e+01
6179 -3.10000e+01
6539 -3.00000e+01
6627 -2.90000e+01
7621 -2.80000e+01
7661 -2.70000e+01
8174 -2.60000e+01
8312 -2.50000e+01
9025 -2.40000e+01
9088 -2.30000e+01
9811 -2.20000e+01
9981 -2.20000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
49 -6.50000e+01
152 -6.40000e+01
205 -6.30000e+01
241 -6.20000e+01
415 -6.10000e+01
811 -6.00000e+01
885 -5.90000e+01
985 -5.80000e+01
999 -5.70000e+01
1281 -5.60000e+01
1421 -5.50000e+01
1560 -5.40000e+01
1836 -5.30000e+01
1890 -5.20000e+01
1951 -5.10000e+01
1965 -5.00000e+01
1973 -4.90000e+01
2332 -4.80000e+01
2972 -4.70000e+01
3049 -4.60000e+01
3166 -4.50000e+01
3283 -4.40000e+01
3563 -4.30000e+01
3716 -4.20000e+01
3725 -4.10000e+01
3861 -4.00000e+01
4049 -3.90000e+01
4281 -3.80000e+01
4722 -3.70000e+01
4735 -3.60000e+01
5100 -3.50000e+01
5360 -3.40000e+01
5664 -3.30000e+01
5855 -3.20000e+01
6068 -3.10000e+01
7428 -3.00000e+01
7799 -2.90000e+01
7810 -2.80000e+01
8525 -2.70000e+01
8635 -2.60000e+01
8715 -2.50000e+01
8716 -2.40000e+01
9055 -2.30000e+01
9427 -2.20000e+01
9511 -2.10000e+01
9981 -2.10000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
43 -6.50000e+01
84 -6.40000e+01
156 -6.30000e+01
386 -6.20000e+01
415 -6.10000e+01
817 -6.00000e+01
841 -5.90000e+01
996 -5.80000e+01
1256 -5.70000e+01
1358 -5.60000e+01
1411 -5.50000e+01
1474 -5.40000e+01
1787 -5.30000e+01
1893 -5.20000e+01
1925 -5.10000e+01
2027 -5.00000e+01
2400 -4.90000e+01
2503 -4.80000e+01
2802 -4.70000e+01
2848 -4.60000e+01
3249 -4.50000e+01
3339 -4.40000e+01
3827 -4.30000e+01
4082 -4.20000e+01
4199 -4.10000e+01
4778 -4.00000e+01
4828 -3.90000e+01
4897 -3.80000e+01
5001 -3.70000e+01
5005 -3.60000e+01
5048 -3.50000e+01
5079 -3.40000e+01
5099 -3.30000e+01
6309 -3.20000e+01
6800 -3.10000e+01
7405 -3.00000e+01
8345 -2.90000e+01
8394 -2.80000e+01
9520 -2.70000e+01
9981 -2.70000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
15 -6.50000e+01
52 -6.40000e+01
111 -6.30000e+01
460 -6.20000e+01
587 -6.10000e+01
698 -6.00000e+01
887 -5.90000e+01
1084 -5.80000e+01
1122 -5.70000e+01
1172 -5.60000e+01
1322 -5.50000e+01
1324 -5.40000e+01
1473 -5.30000e+01
1581 -5.10000e+01
1788 -5.00000e+01
1819 -4.90000e+01
2251 -4.80000e+01
2493 -4.70000e+01
2558 -4.60000e+01
2798 -4.50000e+01
2989 -4.40000e+01
3017 -4.30000e+01
3181 -4.20000e+01
3308 -4.10000e+01
3357 -4.00000e+01
3848 -3.90000e+01
4103 -3.80000e+01
4180 -3.70000e+01
4815 -3.60000e+01
5118 -3.50000e+01
5299 -3.40000e+01
5338 -3.30000e+01
5392 -3.20000e+01
5654 -3.10000e+01
7027 -3.00000e+01
7128 -2.90000e+01
7156 -2.80000e+01
7368 -2.70000e+01
7612 -2.60000e+01
7950 -2.50000e+01
8032 -2.40000e+01
8367 -2.30000e+01
8885 -2.20000e+01
9016 -2.10000e+01
9610 -2.00000e+01
9981 -2.00000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
12 -6.50000e+01
94 -6.40000e+01
129 -6.30000e+01
209 -6.20000e+01
452 -6.10000e+01
630 -6.00000e+01
957 -5.90000e+01
1328 -5.80000e+01
1759 -5.70000e+01
1917 -5.60000e+01
2089 -5.40000e+01
2274 -5.30000e+01
2307 -5.20000e+01
2486 -5.10000e+01
2559 -5.00000e+01
2967 -4.90000e+01
3071 -4.80000e+01
3170 -4.70000e+01
3370 -4.60000e+01
3730 -4.50000e+01
4043 -4.40000e+01
4253 -4.30000e+01
4665 -4.20000e+01
4900 -4.10000e+01
5357 -4.00000e+01
5404 -3.90000e+01
5604 -3.80000e+01
5681 -3.70000e+01
5760 -3.60000e+01
5831 -3.50000e+01
6025 -3.40000e+01
6117 -3.30000e+01
6348 -3.20000e+01
6385 -3.10000e+01
6442 -3.00000e+01
6516 -2.90000e+01
6600 -2.80000e+01
7656 -2.70000e+01
7888 -2.60000e+01
8760 -2.50000e+01
9138 -2.40000e+01
9238 -2.30000e+01
9867 -2.20000e+01
9981 -2.20000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
39 -6.50000e+01
236 -6.40000e+01
462 -6.30000e+01
598 -6.20000e+01
764 -6.10000e+01
972 -6.00000e+01
1167 -5.90000e+01
1186 -5.80000e+01
1276 -5.70000e+01
