"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
5 -6.50000e+01
69 -6.40000e+01
122 -6.30000e+01
130 -6.20000e+01
171 -6.10000e+01
176 -6.00000e+01
256 -5.80000e+01
952 -5.70000e+01
1035 -5.60000e+01
1209 -5.50000e+01
1331 -5.40000e+01
1680 -5.30000e+01
1750 -5.20000e+01
1812 -5.10000e+01
1910 -5.00000e+01
2155 -4.90000e+01
2354 -4.80000e+01
2415 -4.70000e+01
2498 -4.60000e+01
2550 -4.50000e+01
3121 -4.40000e+01
3169 -4.30000e+01
3392 -4.20000e+01
4025 -4.10000e+01
4068 -4.00000e+01
4396 -3.90000e+01
4632 -3.80000e+01
4731 -3.70000e+01
4738 -3.60000e+01
4773 -3.50000e+01
5082 -3.40000e+01
5275 -3.30000e+01
6125 -3.20000e+01
6500 -3.10000e+01
6639 -3.00000e+01
7097 -2.90000e+01
7293 -2.80000e+01
7312 -2.70000e+01
7782 -2.60000e+01
8152 -2.50000e+01
8286 -2.40000e+01
8370 -2.30000e+01
8904 -2.20000e+01
9447 -2.10000e+01
9707 -2.00000e+01
9981 -2.00000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
7 -6.50000e+01
41 -6.40000e+01
257 -6.30000e+01
343 -6.20000e+01
477 -6.10000e+01
524 -6.00000e+01
744 -5.90000e+01
967 -5.80000e+01
1019 -5.70000e+01
1212 -5.60000e+01
1325 -5.50000e+01
1587 -5.40000e+01
1939 -5.30000e+01
2254 -5.20000e+01
2703 -5.10000e+01
2722 -5.00000e+01
2769 -4.90000e+01
2814 -4.80000e+01
2836 -4.70000e+01
3500 -4.60000e+01
3653 -4.50000e+01
3735 -4.40000e+01
4015 -4.30000e+01
4198 -4.20000e+01
4517 -4.10000e+01
4598 -4.00000e+01
4673 -3.90000e+01
4772 -3.80000e+01
4934 -3.70000e+01
5306 -3.60000e+01
5535 -3.50000e+01
5971 -3.40000e+01
6388 -3.30000e+01
8015 -3.20000e+01
8359 -3.10000e+01
8665 -3.00000e+01
8683 -2.90000e+01
8753 -2.80000e+01
9026 -2.70000e+01
9272 -2.60000e+01
9337 -2.50000e+01
9605 -2.40000e+01
9937 -2.30000e+01
9981 -2.30000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
23 -6.50000e+01
60 -6.40000e+01
80 -6.30000e+01
125 -6.20000e+01
178 -6.10000e+01
275 -6.00000e+01
337 -5.90000e+01
429 -5.80000e+01
446 -5.70000e+01
532 -5.60000e+01
693 -5.50000e+01
834 -5.40000e+01
943 -5.30000e+01
1030 -5.20000e+01
1190 -5.10000e+01
1351 -5.00000e+01
1391 -4.90000e+01
1434 -4.80000e+01
1769 -4.70000e+01
1823 -4.60000e+01
1828 -4.50000e+01
2191 -4.40000e+01
2329 -4.30000e+01
2445 -4.20000e+01
2590 -4.10000e+01
2600 -4.00000e+01
2640 -3.90000e+01
2899 -3.80000e+01
2975 -3.70000e+01
3067 -3.60000e+01
3969 -3.50000e+01
4034 -3.40000e+01
4127 -3.30000e+01
4300 -3.20000e+01
4514 -3.10000e+01
4653 -3.00000e+01
5342 -2.90000e+01
5794 -2.70000e+01
5910 -2.60000e+01
6054 -2.50000e+01
6534 -2.40000e+01
6586 -2.30000e+01
6955 -2.20000e+01
7230 -2.10000e+01
7503 -2.00000e+01
7633 -1.90000e+01
7952 -1.80000e+01
8126 -1.70000e+01
8230 -1.60000e+01
8896 -1.50000e+01
9497 -1.40000e+01
9981 -1.40000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
7 -6.50000e+01
128 -6.40000e+01
213 -6.30000e+01
278 -6.20000e+01
330 -6.10000e+01
527 -6.00000e+01
535 -5.90000e+01
975 -5.80000e+01
1024 -5.70000e+01
1093 -5.60000e+01
1262 -5.50000e+01
1358 -5.40000e+01
1401 -5.30000e+01
1464 -5.20000e+01
1677 -5.10000e+01
1733 -5.00000e+01
1820 -4.90000e+01
1956 -4.80000e+01
2167 -4.70000e+01
2208 -4.60000e+01
2579 -4.50000e+01
2601 -4.40000e+01
2606 -4.30000e+01
2962 -4.20000e+01
3238 -4.10000e+01
3417 -4.00000e+01
3554 -3.90000e+01
3607 -3.80000e+01
4053 -3.70000e+01
4055 -3.60000e+01
4100 -3.50000e+01
5208 -3.40000e+01
5775 -3.30000e+01
5930 -3.20000e+01
6138 -3.10000e+01
6331 -3.00000e+01
6871 -2.90000e+01
6959 -2.80000e+01
6984 -2.70000e+01
7225 -2.60000e+01
7275 -2.50000e+01
7418 -2.40000e+01
7492 -2.30000e+01
7499 -2.20000e+01
7558 -2.10000e+01
8223 -2.00000e+01
8742 -1.90000e+01
9296 -1.80000e+01
9426 -1.70000e+01
9580 -1.60000e+01
9981 -1.60000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
6 -6.50000e+01
100 -6.40000e+01
137 -6.30000e+01
233 -6.20000e+01
348 -6.10000e+01
424 -6.00000e+01
546 -5.90000e+01
787 -5.80000e+01
798 -5.70000e+01
1014 -5.60000e+01
1113 -5.50000e+01
1240 -5.40000e+01
1282 -5.30000e+01
1441 -5.20000e+01
1528 -5.10000e+01
1598 -5.00000e+01
1732 -4.90000e+01
1995 -4.80000e+01
2005 -4.70000e+01
2116 -4.60000e+01
2751 -4.50000e+01
3102 -4.40000e+01
3438 -4.30000e+01
3464 -4.20000e+01
3742 -4.10000e+01
3764 -4.00000e+01
4110 -3.90000e+01
4112 -3.80000e+01
4772 -3.70000e+01
4854 -3.60000e+01
4954 -3.50000e+01
5028 -3.40000e+01
5602 -3.30000e+01
5795 -3.20000e+01
5903 -3.10000e+01
6206 -3.00000e+01
6385 -2.90000e+01
6724 -2.80000e+01
6958 -2.70000e+01
7061 -2.50000e+01
7821 -2.40000e+01
8358 -2.30000e+01
8494 -2.20000e+01
8711 -2.10000e+01
8911 -2.00000e+01
9340 -1.90000e+01
9981 -1.90000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
4 -6.50000e+01
82 -6.40000e+01
204 -6.30000e+01
297 -6.20000e+01
468 -6.10000e+01
483 -6.00000e+01
773 -5.90000e+01
1250 -5.80000e+01
1350 -5.70000e+01
1371 -5.60000e+01
1686 -5.50000e+01
1905 -5.40000e+01
2041 -5.30000e+01
2255 -5.20000e+01
2434 -5.10000e+01
2522 -5.00000e+01
2592 -4.90000e+01
2643 -4.80000e+01
2677 -4.70000e+01
2955 -4.60000e+01
3122 -4.50000e+01
3763 -4.40000e+01
3986 -4.30000e+01
4213 -4.20000e+01
4257 -4.10000e+01
4366 -4.00000e+01
4700 -3.90000e+01
4805 -3.80000e+01
4873 -3.70000e+01
5006 -3.60000e+01
5108 -3.50000e+01
5126 -3.40000e+01
5142 -3.30000e+01
5249 -3.20000e+01
5364 -3.10000e+01
5366 -3.00000e+01
5970 -2.90000e+01
7127 -2.80000e+01
7356 -2.70000e+01
7608 -2.60000e+01
7691 -2.50000e+01
8256 -2.40000e+01
8984 -2.20000e+01
9959 -2.10000e+01
9981 -2.10000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
70 -6.50000e+01
174 -6.40000e+01
236 -6.30000e+01
359 -6.20000e+01
511 -6.10000e+01
525 -6.00000e+01
860 -5.80000e+01
932 -5.60000e+01
1242 -5.50000e+01
1425 -5.30000e+01
1651 -5.20000e+01
1851 -5.10000e+01
1971 -5.00000e+01
2022 -4.90000e+01
2080 -4.80000e+01
2103 -4.70000e+01
2330 -4.60000e+01
2375 -4.50000e+01
2404 -4.40000e+01
2539 -4.30000e+01
2636 -4.20000e+01
3189 -4.10000e+01
3356 -4.00000e+01
3766 -3.90000e+01
3924 -3.80000e+01
4127 -3.70000e+01
4387 -3.60000e+01
4529 -3.50000e+01
4655 -3.40000e+01
4723 -3.30000e+01
4824 -3.20000e+01
4905 -3.10000e+01
4933 -3.00000e+01
5169 -2.90000e+01
5454 -2.80000e+01
5528 -2.70000e+01
6647 -2.60000e+01
7371 -2.50000e+01
7410 -2.40000e+01
8011 -2.30000e+01
8442 -2.20000e+01
9067 -2.10000e+01
9235 -2.00000e+01
9305 -1.90000e+01
9981 -1.90000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
13 -6.50000e+01
40 -6.40000e+01
77 -6.30000e+01
93 -6.20000e+01
416 -6.10000e+01
514 -6.00000e+01
701 -5.90000e+01
