"function evaluation" "best-so-far f(x)"
4800 -2.70000e+01
4855 -2.60000e+01
4902 -2.50000e+01
5211 -2.40000e+01
5636 -2.30000e+01
5750 -2.20000e+01
6400 -2.10000e+01
6526 -2.00000e+01
6631 -1.90000e+01
6663 -1.80000e+01
6667 -1.70000e+01
6760 -1.60000e+01
6769 -1.50000e+01
7040 -1.40000e+01
7045 -1.30000e+01
7610 -1.20000e+01
7776 -1.10000e+01
7811 -1.00000e+01
8937 -9.00000e+00
9535 -8.00000e+00
9606 -7.00000e+00
9771 -6.00000e+00
9991 -6.00000e+00
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
28 -6.50000e+01
47 -6.40000e+01
134 -6.30000e+01
211 -6.20000e+01
350 -6.10000e+01
443 -6.00000e+01
487 -5.90000e+01
542 -5.80000e+01
631 -5.70000e+01
648 -5.60000e+01
746 -5.50000e+01
838 -5.40000e+01
950 -5.30000e+01
1011 -5.20000e+01
1058 -5.10000e+01
1065 -5.00000e+01
1077 -4.90000e+01
1504 -4.80000e+01
1596 -4.70000e+01
1789 -4.60000e+01
1842 -4.50000e+01
1986 -4.40000e+01
2025 -4.30000e+01
2090 -4.20000e+01
2263 -4.10000e+01
2312 -4.00000e+01
2586 -3.90000e+01
2677 -3.80000e+01
3169 -3.60000e+01
3360 -3.50000e+01
3424 -3.40000e+01
3674 -3.30000e+01
4077 -3.20000e+01
4155 -3.10000e+01
4180 -3.00000e+01
4203 -2.90000e+01
4258 -2.80000e+01
4270 -2.70000e+01
4417 -2.60000e+01
4422 -2.50000e+01
4844 -2.40000e+01
4982 -2.30000e+01
5192 -2.20000e+01
5657 -2.10000e+01
5754 -2.00000e+01
6056 -1.90000e+01
6072 -1.80000e+01
6611 -1.70000e+01
6635 -1.60000e+01
6770 -1.50000e+01
7085 -1.40000e+01
7133 -1.30000e+01
7415 -1.20000e+01
8305 -1.10000e+01
9529 -1.00000e+01
9693 -9.00000e+00
9898 -8.00000e+00
9991 -8.00000e+00
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
37 -6.50000e+01
131 -6.40000e+01
150 -6.30000e+01
308 -6.20000e+01
330 -6.10000e+01
345 -6.00000e+01
351 -5.90000e+01
552 -5.80000e+01
569 -5.70000e+01
575 -5.60000e+01
581 -5.50000e+01
594 -5.40000e+01
602 -5.30000e+01
672 -5.20000e+01
962 -5.10000e+01
1000 -5.00000e+01
1191 -4.90000e+01
1328 -4.80000e+01
1837 -4.70000e+01
1920 -4.60000e+01
1992 -4.50000e+01
2010 -4.40000e+01
2115 -4.30000e+01
2159 -4.20000e+01
2210 -4.10000e+01
2422 -4.00000e+01
2610 -3.90000e+01
2739 -3.80000e+01
2900 -3.70000e+01
3107 -3.60000e+01
3248 -3.50000e+01
3271 -3.40000e+01
3358 -3.30000e+01
3439 -3.20000e+01
3863 -3.10000e+01
3965 -3.00000e+01
4115 -2.90000e+01
4297 -2.80000e+01
4576 -2.60000e+01
4874 -2.50000e+01
4966 -2.40000e+01
5227 -2.30000e+01
5430 -2.20000e+01
5608 -2.10000e+01
5621 -2.00000e+01
5863 -1.80000e+01
5935 -1.70000e+01
6326 -1.60000e+01
6585 -1.50000e+01
6671 -1.40000e+01
7045 -1.30000e+01
7466 -1.20000e+01
7474 -1.10000e+01
7962 -1.00000e+01
8039 -9.00000e+00
8545 -8.00000e+00
9637 -7.00000e+00
9991 -7.00000e+00
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
5 -6.50000e+01
26 -6.40000e+01
137 -6.30000e+01
151 -6.20000e+01
286 -6.10000e+01
392 -6.00000e+01
419 -5.90000e+01
494 -5.80000e+01
498 -5.70000e+01
571 -5.60000e+01
645 -5.50000e+01
837 -5.40000e+01
879 -5.30000e+01
893 -5.20000e+01
908 -5.10000e+01
954 -5.00000e+01
1157 -4.90000e+01
1167 -4.80000e+01
1388 -4.70000e+01
1500 -4.60000e+01
1713 -4.50000e+01
1742 -4.40000e+01
1748 -4.30000e+01
1875 -4.20000e+01
2067 -4.00000e+01
2216 -3.90000e+01
2231 -3.80000e+01
2344 -3.70000e+01
2562 -3.60000e+01
2740 -3.50000e+01
2745 -3.40000e+01
2776 -3.30000e+01
2808 -3.20000e+01
2972 -3.10000e+01
3198 -3.00000e+01
3299 -2.90000e+01
3378 -2.70000e+01
3404 -2.60000e+01
3637 -2.50000e+01
3779 -2.40000e+01
4548 -2.30000e+01
4898 -2.20000e+01
4993 -2.10000e+01
5013 -2.00000e+01
5271 -1.90000e+01
5480 -1.80000e+01
5600 -1.70000e+01
6007 -1.60000e+01
6127 -1.50000e+01
6313 -1.40000e+01
6468 -1.30000e+01
6830 -1.20000e+01
7361 -1.10000e+01
7451 -1.00000e+01
8124 -9.00000e+00
8307 -8.00000e+00
8468 -7.00000e+00
9853 -6.00000e+00
9991 -6.00000e+00
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
18 -6.50000e+01
20 -6.40000e+01
145 -6.30000e+01
245 -6.20000e+01
328 -6.10000e+01
440 -6.00000e+01
474 -5.90000e+01
508 -5.80000e+01
681 -5.70000e+01
708 -5.50000e+01
752 -5.40000e+01
754 -5.30000e+01
804 -5.20000e+01
864 -5.10000e+01
980 -5.00000e+01
999 -4.90000e+01
1201 -4.80000e+01
1277 -4.70000e+01
1327 -4.60000e+01
1485 -4.50000e+01
1631 -4.40000e+01
1657 -4.30000e+01
1951 -4.20000e+01
1952 -4.10000e+01
1961 -4.00000e+01
2004 -3.90000e+01
2043 -3.80000e+01
2346 -3.70000e+01
2534 -3.60000e+01
