"function evaluation" "best-so-far f(x)"
2630 -5.50000e+01
2975 -5.40000e+01
3377 -5.30000e+01
3622 -5.20000e+01
4662 -5.10000e+01
4800 -5.00000e+01
5179 -4.80000e+01
6543 -4.70000e+01
6579 -4.60000e+01
6652 -4.50000e+01
6919 -4.40000e+01
7271 -4.30000e+01
7337 -4.20000e+01
7361 -4.10000e+01
7886 -4.00000e+01
8019 -3.90000e+01
8151 -3.80000e+01
9801 -3.70000e+01
9951 -3.70000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
9 -6.50000e+01
174 -6.40000e+01
588 -6.20000e+01
1100 -6.10000e+01
1661 -6.00000e+01
1811 -5.90000e+01
2207 -5.80000e+01
2646 -5.70000e+01
3173 -5.60000e+01
3185 -5.50000e+01
3222 -5.40000e+01
3342 -5.30000e+01
3389 -5.20000e+01
4044 -5.10000e+01
4646 -5.00000e+01
5210 -4.90000e+01
5688 -4.80000e+01
5710 -4.70000e+01
7262 -4.60000e+01
7533 -4.50000e+01
7863 -4.40000e+01
8651 -4.30000e+01
8781 -4.20000e+01
9284 -4.10000e+01
9520 -4.00000e+01
9951 -4.00000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
18 -6.50000e+01
184 -6.40000e+01
302 -6.30000e+01
666 -6.20000e+01
1008 -6.10000e+01
1697 -6.00000e+01
2324 -5.90000e+01
2325 -5.70000e+01
3159 -5.60000e+01
3275 -5.50000e+01
3464 -5.30000e+01
4095 -5.20000e+01
4311 -5.10000e+01
4475 -5.00000e+01
4751 -4.90000e+01
5669 -4.80000e+01
5978 -4.70000e+01
7621 -4.50000e+01
8737 -4.40000e+01
9003 -4.30000e+01
9896 -4.20000e+01
9951 -4.20000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
27 -6.50000e+01
88 -6.40000e+01
264 -6.30000e+01
799 -6.20000e+01
1342 -6.10000e+01
1387 -6.00000e+01
1782 -5.90000e+01
1865 -5.80000e+01
1972 -5.70000e+01
2182 -5.60000e+01
3235 -5.50000e+01
3485 -5.40000e+01
3638 -5.30000e+01
3784 -5.20000e+01
3819 -5.10000e+01
4918 -5.00000e+01
5352 -4.90000e+01
6393 -4.80000e+01
7959 -4.70000e+01
8287 -4.60000e+01
8661 -4.50000e+01
8854 -4.40000e+01
9086 -4.30000e+01
9510 -4.20000e+01
9951 -4.20000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
5 -6.50000e+01
121 -6.40000e+01
148 -6.30000e+01
445 -6.20000e+01
501 -6.10000e+01
506 -6.00000e+01
642 -5.90000e+01
873 -5.80000e+01
1225 -5.70000e+01
2037 -5.60000e+01
2608 -5.50000e+01
3015 -5.40000e+01
3700 -5.30000e+01
4088 -5.20000e+01
4182 -5.10000e+01
4206 -5.00000e+01
4909 -4.90000e+01
5121 -4.80000e+01
5577 -4.70000e+01
6245 -4.60000e+01
7404 -4.50000e+01
7960 -4.40000e+01
8839 -4.30000e+01
9261 -4.20000e+01
9662 -4.10000e+01
9794 -4.00000e+01
9951 -4.00000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
13 -6.50000e+01
180 -6.30000e+01
492 -6.20000e+01
984 -6.10000e+01
1165 -6.00000e+01
1356 -5.90000e+01
1679 -5.80000e+01
2538 -5.70000e+01
2751 -5.60000e+01
2899 -5.50000e+01
3151 -5.40000e+01
3707 -5.30000e+01
4638 -5.20000e+01
4753 -5.10000e+01
4772 -5.00000e+01
4779 -4.90000e+01
5297 -4.80000e+01
5342 -4.70000e+01
5630 -4.50000e+01
8631 -4.40000e+01
8882 -4.30000e+01
9209 -4.20000e+01
9951 -4.20000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
7 -6.50000e+01
147 -6.40000e+01
323 -6.30000e+01
525 -6.20000e+01
574 -6.10000e+01
651 -6.00000e+01
1336 -5.80000e+01
2127 -5.70000e+01
2549 -5.60000e+01
2711 -5.50000e+01
2951 -5.40000e+01
3951 -5.30000e+01
4157 -5.20000e+01
4299 -5.10000e+01
4742 -4.90000e+01
4847 -4.80000e+01
4900 -4.70000e+01
5307 -4.60000e+01
5481 -4.50000e+01
6046 -4.40000e+01
6991 -4.30000e+01
7114 -4.20000e+01
7865 -4.10000e+01
8213 -4.00000e+01
8824 -3.90000e+01
9064 -3.80000e+01
9484 -3.70000e+01
9951 -3.70000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
5 -6.50000e+01
54 -6.40000e+01
204 -6.30000e+01
436 -6.20000e+01
463 -6.10000e+01
1393 -6.00000e+01
1785 -5.90000e+01
1976 -5.70000e+01
2569 -5.60000e+01
2620 -5.50000e+01
3730 -5.40000e+01
4192 -5.30000e+01
4340 -5.20000e+01
4421 -5.10000e+01
4778 -5.00000e+01
5003 -4.90000e+01
6294 -4.80000e+01
6635 -4.70000e+01
6730 -4.60000e+01
7221 -4.50000e+01
7610 -4.40000e+01
7799 -4.30000e+01
8074 -4.20000e+01
9577 -4.10000e+01
9782 -4.00000e+01
9951 -4.00000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
55 -6.50000e+01
109 -6.40000e+01
502 -6.30000e+01
982 -6.20000e+01
1684 -6.10000e+01
1959 -6.00000e+01
2197 -5.90000e+01
2480 -5.80000e+01
2723 -5.70000e+01
2844 -5.60000e+01
3498 -5.50000e+01
3604 -5.40000e+01
3646 -5.30000e+01
3694 -5.20000e+01
3884 -5.10000e+01
4280 -5.00000e+01
4521 -4.90000e+01
4611 -4.80000e+01
5339 -4.70000e+01
6242 -4.60000e+01
6883 -4.50000e+01
7410 -4.40000e+01
9053 -4.30000e+01
9389 -4.20000e+01
9951 -4.20000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
103 -6.50000e+01
114 -6.30000e+01
139 -6.20000e+01
810 -6.10000e+01
1535 -6.00000e+01
1900 -5.90000e+01
2261 -5.80000e+01
2566 -5.70000e+01
2763 -5.60000e+01
2913 -5.50000e+01
3961 -5.40000e+01
4442 -5.30000e+01
5194 -5.20000e+01
5319 -5.00000e+01
6016 -4.90000e+01
6388 -4.80000e+01
7565 -4.70000e+01
8332 -4.60000e+01
8521 -4.50000e+01
8743 -4.40000e+01
8946 -4.30000e+01
9068 -4.20000e+01
9158 -4.10000e+01
9873 -4.00000e+01
9887 -3.90000e+01
9927 -3.80000e+01
9951 -3.80000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
5 -6.50000e+01
126 -6.40000e+01
145 -6.30000e+01
306 -6.20000e+01
633 -6.00000e+01
671 -5.90000e+01
805 -5.70000e+01
1047 -5.60000e+01
1083 -5.50000e+01
1120 -5.40000e+01
1332 -5.30000e+01
1936 -5.20000e+01
2026 -5.10000e+01
2559 -5.00000e+01
3019 -4.90000e+01
3642 -4.80000e+01
3786 -4.70000e+01
4235 -4.60000e+01
4965 -4.50000e+01
5048 -4.40000e+01
5375 -4.30000e+01
5848 -4.20000e+01
6220 -4.10000e+01
6291 -4.00000e+01
6301 -3.90000e+01
6722 -3.80000e+01
7008 -3.70000e+01
8327 -3.60000e+01
8754 -3.50000e+01
9725 -3.40000e+01
9951 -3.40000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
70 -6.50000e+01
234 -6.40000e+01
241 -6.30000e+01
408 -6.20000e+01
913 -6.10000e+01
1217 -6.00000e+01
1336 -5.90000e+01
1711 -5.80000e+01
2060 -5.70000e+01
2472 -5.60000e+01
2514 -5.50000e+01
3318 -5.40000e+01
3640 -5.30000e+01
3650 -5.20000e+01
4403 -5.10000e+01
4613 -5.00000e+01
5218 -4.90000e+01
5421 -4.80000e+01
5577 -4.70000e+01
5831 -4.60000e+01
6104 -4.50000e+01
6676 -4.40000e+01
7389 -4.30000e+01
7571 -4.20000e+01
7895 -4.10000e+01
7964 -4.00000e+01
8382 -3.90000e+01
8518 -3.80000e+01
9951 -3.80000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
30 -6.50000e+01
66 -6.40000e+01
166 -6.30000e+01
567 -6.20000e+01
725 -6.10000e+01
921 -6.00000e+01
1134 -5.90000e+01
1137 -5.80000e+01
1477 -5.70000e+01
1624 -5.60000e+01
2331 -5.50000e+01
2857 -5.40000e+01
3938 -5.30000e+01
4494 -5.20000e+01
4993 -5.00000e+01
5341 -4.90000e+01
5439 -4.80000e+01
5765 -4.70000e+01
5814 -4.60000e+01
6073 -4.50000e+01
6933 -4.40000e+01
7070 -4.30000e+01
7213 -4.20000e+01
7740 -4.10000e+01
8052 -4.00000e+01
8182 -3.90000e+01
8287 -3.80000e+01
8779 -3.70000e+01
8874 -3.60000e+01
9951 -3.60000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
2 -6.50000e+01
158 -6.40000e+01
240 -6.30000e+01
576 -6.20000e+01
987 -6.00000e+01
1033 -5.90000e+01
1439 -5.80000e+01
2804 -5.70000e+01
2819 -5.60000e+01
3360 -5.50000e+01
3425 -5.40000e+01
3977 -5.30000e+01
4379 -5.20000e+01
4765 -5.10000e+01
5346 -5.00000e+01
5574 -4.90000e+01
6396 -4.80000e+01
7186 -4.70000e+01
8618 -4.60000e+01
8889 -4.50000e+01
9487 -4.30000e+01
9951 -4.30000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
49 -6.50000e+01
101 -6.40000e+01
323 -6.30000e+01
738 -6.20000e+01
948 -6.10000e+01
1150 -6.00000e+01
1402 -5.90000e+01
1947 -5.80000e+01
2170 -5.70000e+01
2481 -5.60000e+01
2721 -5.50000e+01
2886 -5.40000e+01
3795 -5.30000e+01
3990 -5.20000e+01
4558 -5.10000e+01
4708 -5.00000e+01
4921 -4.90000e+01
4956 -4.80000e+01
5253 -4.70000e+01
5962 -4.60000e+01
6037 -4.50000e+01
6755 -4.40000e+01
7233 -4.30000e+01
8254 -4.10000e+01
8278 -4.00000e+01
8435 -3.90000e+01
9382 -3.80000e+01
9645 -3.70000e+01
9951 -3.70000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
32 -6.50000e+01
138 -6.40000e+01
417 -6.30000e+01
448 -6.20000e+01
870 -6.10000e+01
1222 -6.00000e+01
1691 -5.90000e+01
1735 -5.80000e+01
1834 -5.70000e+01
2549 -5.60000e+01
2593 -5.50000e+01
2674 -5.40000e+01
3171 -5.30000e+01
4004 -5.10000e+01
4132 -5.00000e+01
4479 -4.90000e+01
4516 -4.80000e+01
5413 -4.70000e+01
5424 -4.60000e+01
5623 -4.40000e+01
5702 -4.30000e+01
5896 -4.20000e+01
6325 -4.10000e+01
6390 -4.00000e+01
6989 -3.90000e+01
7670 -3.80000e+01
7695 -3.70000e+01
9951 -3.70000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
12 -6.50000e+01
112 -6.40000e+01
138 -6.30000e+01
261 -6.20000e+01
286 -6.10000e+01
1108 -6.00000e+01
1370 -5.90000e+01
1434 -5.80000e+01
1585 -5.70000e+01
1612 -5.60000e+01
2150 -5.40000e+01
3495 -5.30000e+01
4582 -5.20000e+01
5524 -5.10000e+01
5790 -5.00000e+01
5811 -4.90000e+01
6114 -4.80000e+01
6539 -4.70000e+01
6960 -4.60000e+01
7300 -4.50000e+01
7305 -4.40000e+01
7488 -4.30000e+01
7800 -4.20000e+01
7945 -4.10000e+01
9730 -4.00000e+01
9951 -4.00000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
7 -6.50000e+01
155 -6.40000e+01
229 -6.30000e+01
238 -6.20000e+01
422 -6.10000e+01
441 -6.00000e+01
848 -5.90000e+01
1559 -5.80000e+01
1716 -5.70000e+01
2148 -5.50000e+01
2774 -5.40000e+01
3482 -5.30000e+01
3620 -5.20000e+01
3990 -5.10000e+01
4543 -5.00000e+01
4879 -4.90000e+01
4890 -4.80000e+01
5634 -4.70000e+01
5913 -4.60000e+01
6060 -4.50000e+01
6102 -4.40000e+01
7511 -4.30000e+01
8395 -4.20000e+01
9771 -4.10000e+01
9951 -4.10000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
38 -6.50000e+01
40 -6.40000e+01
358 -6.30000e+01
420 -6.20000e+01
566 -6.00000e+01
630 -5.90000e+01
702 -5.80000e+01
1093 -5.70000e+01
1859 -5.60000e+01
2154 -5.50000e+01
2705 -5.40000e+01
2706 -5.30000e+01
2898 -5.20000e+01
3346 -5.10000e+01
4139 -5.00000e+01
4537 -4.90000e+01
5193 -4.70000e+01
5387 -4.60000e+01
5468 -4.50000e+01
8295 -4.40000e+01
8842 -4.30000e+01
8998 -4.20000e+01
9220 -4.10000e+01
9951 -4.10000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
21 -6.50000e+01
108 -6.40000e+01
331 -6.30000e+01
517 -6.20000e+01
664 -6.10000e+01
1034 -6.00000e+01
1232 -5.90000e+01
1652 -5.80000e+01
1791 -5.70000e+01
2128 -5.60000e+01
2229 -5.50000e+01
2514 -5.40000e+01
2724 -5.30000e+01
3349 -5.20000e+01
3394 -5.10000e+01
3556 -5.00000e+01
3779 -4.90000e+01
5136 -4.80000e+01
5371 -4.70000e+01
5863 -4.60000e+01
6617 -4.50000e+01
7559 -4.30000e+01
7789 -4.20000e+01
7794 -4.10000e+01
9720 -4.00000e+01
9729 -3.90000e+01
9951 -3.90000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
14 -6.50000e+01
53 -6.40000e+01
187 -6.30000e+01
310 -6.20000e+01
473 -6.10000e+01
512 -6.00000e+01
769 -5.90000e+01
1288 -5.80000e+01
1877 -5.60000e+01
2244 -5.50000e+01
2357 -5.40000e+01
2697 -5.30000e+01
2962 -5.20000e+01
3098 -5.10000e+01
4116 -5.00000e+01
4445 -4.90000e+01
4446 -4.80000e+01
4724 -4.60000e+01
5020 -4.50000e+01
5298 -4.40000e+01
5404 -4.30000e+01
5584 -4.20000e+01
5824 -4.10000e+01
6128 -3.90000e+01
6167 -3.80000e+01
6764 -3.70000e+01
6912 -3.60000e+01
7460 -3.50000e+01
9293 -3.40000e+01
9951 -3.40000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
172 -6.50000e+01
246 -6.40000e+01
393 -6.30000e+01
677 -6.20000e+01
709 -6.10000e+01
713 -6.00000e+01
816 -5.90000e+01
1475 -5.80000e+01
2222 -5.70000e+01
2480 -5.60000e+01
3398 -5.50000e+01
3426 -5.40000e+01
4022 -5.30000e+01
4348 -5.20000e+01
5090 -5.10000e+01
5355 -5.00000e+01
5524 -4.90000e+01
5757 -4.80000e+01
5994 -4.70000e+01
6205 -4.50000e+01
6986 -4.40000e+01
7399 -4.30000e+01
7533 -4.20000e+01
8021 -4.10000e+01
8178 -4.00000e+01
8270 -3.90000e+01
8607 -3.80000e+01
8911 -3.70000e+01
9027 -3.60000e+01
9389 -3.50000e+01
9433 -3.40000e+01
9873 -3.30000e+01
9951 -3.30000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
28 -6.50000e+01
133 -6.40000e+01
304 -6.30000e+01
558 -6.20000e+01
886 -6.10000e+01
1467 -6.00000e+01
1725 -5.90000e+01
1863 -5.80000e+01
2480 -5.70000e+01
3165 -5.60000e+01
3616 -5.50000e+01
4248 -5.40000e+01
4356 -5.30000e+01
4701 -5.20000e+01
4749 -5.10000e+01
5283 -5.00000e+01
5507 -4.90000e+01
6172 -4.70000e+01
6574 -4.60000e+01
7691 -4.50000e+01
8744 -4.40000e+01
9216 -4.30000e+01
9951 -4.30000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
2 -6.50000e+01
100 -6.40000e+01
305 -6.30000e+01
341 -6.20000e+01
664 -6.10000e+01
1157 -6.00000e+01
1420 -5.90000e+01
1880 -5.80000e+01
2453 -5.70000e+01
2589 -5.60000e+01
2932 -5.50000e+01
3114 -5.40000e+01
4248 -5.30000e+01
5077 -5.20000e+01
5625 -5.10000e+01
6222 -5.00000e+01
6393 -4.90000e+01
7025 -4.80000e+01
7095 -4.70000e+01
7210 -4.60000e+01
7401 -4.50000e+01
7798 -4.40000e+01
9225 -4.30000e+01
9884 -4.20000e+01
9951 -4.20000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
61 -6.50000e+01
139 -6.40000e+01
429 -6.20000e+01
438 -6.10000e+01
1580 -6.00000e+01
2208 -5.90000e+01
2256 -5.80000e+01
2524 -5.70000e+01
2555 -5.60000e+01
3354 -5.50000e+01
3415 -5.40000e+01
3522 -5.30000e+01
3650 -5.20000e+01
4530 -5.10000e+01
4850 -5.00000e+01
5230 -4.90000e+01
5827 -4.80000e+01
6050 -4.70000e+01
6511 -4.60000e+01
6738 -4.50000e+01
7010 -4.40000e+01
7135 -4.30000e+01
7267 -4.20000e+01
7808 -4.10000e+01
8857 -4.00000e+01
8904 -3.90000e+01
9276 -3.80000e+01
9743 -3.70000e+01
9946 -3.60000e+01
9951 -3.60000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
25 -6.50000e+01
156 -6.30000e+01
333 -6.20000e+01
1433 -6.10000e+01
1552 -6.00000e+01
1781 -5.90000e+01
1950 -5.80000e+01
2071 -5.70000e+01
2393 -5.60000e+01
3388 -5.50000e+01
3390 -5.40000e+01
3925 -5.30000e+01
4342 -5.20000e+01
5249 -5.10000e+01
5429 -5.00000e+01
5526 -4.90000e+01
5749 -4.80000e+01
5871 -4.70000e+01
7208 -4.60000e+01
7939 -4.50000e+01
8179 -4.40000e+01
8695 -4.30000e+01
9139 -4.20000e+01
9951 -4.20000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
72 -6.50000e+01
107 -6.40000e+01
414 -6.30000e+01
470 -6.20000e+01
632 -6.10000e+01
831 -6.00000e+01
1382 -5.90000e+01
1446 -5.80000e+01
1456 -5.70000e+01
1517 -5.60000e+01
1835 -5.50000e+01
2003 -5.40000e+01
4136 -5.30000e+01
4591 -5.20000e+01
4834 -5.10000e+01
5144 -5.00000e+01
5763 -4.90000e+01
6584 -4.80000e+01
6794 -4.70000e+01
7245 -4.60000e+01
7478 -4.50000e+01
8196 -4.40000e+01
9045 -4.30000e+01
9781 -4.20000e+01
9951 -4.20000e+01
