evaluations raw_y
1 0.0000000000
4 73.0000000000
6 141.0000000000
8 213.0000000000
9 253.0000000000
12 254.0000000000
20 315.0000000000
37 348.0000000000
54 362.0000000000
58 363.0000000000
60 364.0000000000
70 389.0000000000
91 395.0000000000
126 396.0000000000
129 403.0000000000
185 404.0000000000
219 406.0000000000
242 412.0000000000
266 415.0000000000
270 420.0000000000
331 422.0000000000
554 424.0000000000
764 426.0000000000
1698 427.0000000000
2117 428.0000000000
2247 429.0000000000
2599 430.0000000000
2845 431.0000000000
3099 433.0000000000
3570 436.0000000000
4483 438.0000000000
4520 439.0000000000
4626 441.0000000000
6369 442.0000000000
10001 123.0000000000
