evaluations raw_y
11 583.0000000000
52 592.0000000000
53 594.0000000000
61 612.0000000000
65 616.0000000000
105 627.0000000000
157 634.0000000000
169 639.0000000000
236 640.0000000000
253 642.0000000000
256 661.0000000000
286 665.0000000000
332 668.0000000000
550 670.0000000000
735 674.0000000000
789 680.0000000000
957 684.0000000000
1350 686.0000000000
1771 687.0000000000
1924 694.0000000000
2118 696.0000000000
5523 699.0000000000
7229 701.0000000000
7495 702.0000000000
8130 704.0000000000
10001 567.0000000000
