evaluations raw_y
1 0.0000000000
2 152.0000000000
6 203.0000000000
9 281.0000000000
10 345.0000000000
20 363.0000000000
48 372.0000000000
49 394.0000000000
90 395.0000000000
94 402.0000000000
109 405.0000000000
118 420.0000000000
283 421.0000000000
316 425.0000000000
941 426.0000000000
1033 427.0000000000
1066 429.0000000000
1498 432.0000000000
1598 433.0000000000
1770 436.0000000000
2102 437.0000000000
3263 439.0000000000
5101 440.0000000000
5874 441.0000000000
7200 442.0000000000
10001 435.0000000000
