evaluations raw_y
3 4728.7202295823
4 6778.5895539963
7 8586.7460724127
14 8589.1331083314
17 9750.1914809791
18 10144.6670103304
25 11600.7340922608
77 12148.0095027885
89 15954.5141187501
128 16144.4392373910
134 16334.6843620711
139 17090.0373742663
155 19410.5385129706
163 19689.4729367507
172 20819.9403421879
179 21644.9640089208
201 21791.9148100052
217 23239.6954675757
346 23305.9011019222
545 23516.3360729576
615 23638.8045545178
970 23737.3758833047
1201 24826.3499749583
1306 24982.1430783739
1315 25085.2361581407
1335 25159.3831447319
1493 25383.8343108956
2032 25486.9250695627
2371 25687.7673566779
2483 25727.8870914885
3051 25928.6790908743
4645 25944.2214204114
5568 25954.6734474388
7247 26013.3800074055
8448 26150.0771534924
10001 24624.6744336428
