evaluations raw_y
1 0.0000000000
2 187.0000000000
3 202.0000000000
8 256.0000000000
9 288.0000000000
13 346.0000000000
27 352.0000000000
40 360.0000000000
55 388.0000000000
75 394.0000000000
95 404.0000000000
155 410.0000000000
174 411.0000000000
214 415.0000000000
223 417.0000000000
262 421.0000000000
332 423.0000000000
391 425.0000000000
535 426.0000000000
590 427.0000000000
1182 429.0000000000
1750 433.0000000000
2416 436.0000000000
8100 437.0000000000
9206 438.0000000000
10001 393.0000000000
