evaluations raw_y
1 0.0000000000
3 87.0000000000
6 201.0000000000
9 274.0000000000
11 318.0000000000
32 343.0000000000
35 349.0000000000
42 357.0000000000
56 358.0000000000
73 383.0000000000
76 387.0000000000
81 393.0000000000
96 403.0000000000
183 412.0000000000
200 414.0000000000
231 416.0000000000
251 423.0000000000
353 424.0000000000
820 425.0000000000
1169 428.0000000000
1212 429.0000000000
1480 433.0000000000
3375 434.0000000000
3435 435.0000000000
4796 436.0000000000
7701 437.0000000000
8845 439.0000000000
10001 357.0000000000
