evaluations raw_y
53 576.0000000000
59 583.0000000000
64 607.0000000000
72 617.0000000000
91 631.0000000000
105 635.0000000000
283 649.0000000000
500 653.0000000000
719 661.0000000000
825 664.0000000000
1195 665.0000000000
1430 666.0000000000
1432 667.0000000000
1507 676.0000000000
1910 679.0000000000
2428 682.0000000000
3149 684.0000000000
3249 688.0000000000
3321 689.0000000000
4328 696.0000000000
6055 698.0000000000
6187 700.0000000000
6538 702.0000000000
6884 706.0000000000
9451 707.0000000000
9531 708.0000000000
9785 709.0000000000
10001 618.0000000000
