evaluations raw_y
18 591.0000000000
19 620.0000000000
75 637.0000000000
123 639.0000000000
204 642.0000000000
275 651.0000000000
294 656.0000000000
332 660.0000000000
383 665.0000000000
397 674.0000000000
800 680.0000000000
1084 681.0000000000
1358 687.0000000000
1380 688.0000000000
2439 690.0000000000
2669 691.0000000000
2830 694.0000000000
2862 695.0000000000
2922 698.0000000000
3394 700.0000000000
3476 702.0000000000
3713 703.0000000000
4005 704.0000000000
4114 708.0000000000
10001 325.0000000000
