evaluations raw_y
1 0.0000000000
2 82.0000000000
5 142.0000000000
8 257.0000000000
14 292.0000000000
20 336.0000000000
21 338.0000000000
28 353.0000000000
35 381.0000000000
60 405.0000000000
156 409.0000000000
190 410.0000000000
211 412.0000000000
224 413.0000000000
252 417.0000000000
369 421.0000000000
439 422.0000000000
492 424.0000000000
498 426.0000000000
863 427.0000000000
1077 430.0000000000
3309 432.0000000000
3770 433.0000000000
4434 436.0000000000
6080 438.0000000000
10001 354.0000000000
