evaluations raw_y
1 0.0000000000
4 78.0000000000
10 138.0000000000
13 140.0000000000
15 244.0000000000
27 293.0000000000
32 314.0000000000
36 364.0000000000
44 380.0000000000
45 382.0000000000
46 392.0000000000
56 399.0000000000
66 404.0000000000
86 409.0000000000
103 410.0000000000
111 418.0000000000
156 420.0000000000
488 424.0000000000
558 425.0000000000
669 428.0000000000
717 429.0000000000
1006 432.0000000000
1655 434.0000000000
1768 436.0000000000
2031 437.0000000000
3110 438.0000000000
10001 420.0000000000
