evaluations raw_y
28 570.0000000000
48 604.0000000000
72 621.0000000000
101 632.0000000000
138 633.0000000000
147 639.0000000000
184 642.0000000000
267 661.0000000000
604 663.0000000000
721 664.0000000000
819 665.0000000000
901 667.0000000000
966 673.0000000000
1510 677.0000000000
1581 680.0000000000
2204 682.0000000000
2221 683.0000000000
2548 685.0000000000
2721 688.0000000000
3220 689.0000000000
3420 690.0000000000
4257 697.0000000000
4699 699.0000000000
7963 700.0000000000
9616 702.0000000000
10001 504.0000000000
