evaluations raw_y
1 0.0000000000
2 68.0000000000
3 126.0000000000
4 171.0000000000
5 218.0000000000
10 233.0000000000
23 258.0000000000
30 319.0000000000
31 353.0000000000
32 358.0000000000
36 365.0000000000
42 396.0000000000
55 397.0000000000
90 401.0000000000
163 403.0000000000
252 412.0000000000
262 414.0000000000
425 415.0000000000
476 418.0000000000
479 419.0000000000
604 420.0000000000
624 423.0000000000
626 424.0000000000
639 430.0000000000
963 433.0000000000
1879 434.0000000000
3207 437.0000000000
6894 438.0000000000
10001 357.0000000000
