evaluations raw_y
1 0.0000000000
2 90.0000000000
5 147.0000000000
8 195.0000000000
9 239.0000000000
11 276.0000000000
12 284.0000000000
28 325.0000000000
29 342.0000000000
43 356.0000000000
48 370.0000000000
51 388.0000000000
82 393.0000000000
91 403.0000000000
153 407.0000000000
282 411.0000000000
350 413.0000000000
384 418.0000000000
454 420.0000000000
467 421.0000000000
727 422.0000000000
977 427.0000000000
1002 429.0000000000
1506 430.0000000000
2979 431.0000000000
3054 433.0000000000
3060 434.0000000000
4194 436.0000000000
5192 438.0000000000
10001 167.0000000000
