evaluations raw_y
23 466.0000000000
50 468.0000000000
64 481.0000000000
85 488.0000000000
116 501.0000000000
148 511.0000000000
164 512.0000000000
189 513.0000000000
204 514.0000000000
211 516.0000000000
233 517.0000000000
268 518.0000000000
281 524.0000000000
317 526.0000000000
351 527.0000000000
407 537.0000000000
1112 540.0000000000
1386 543.0000000000
1416 545.0000000000
1640 546.0000000000
1651 547.0000000000
1833 548.0000000000
1852 549.0000000000
2004 553.0000000000
2956 556.0000000000
5142 559.0000000000
10001 544.0000000000
