evaluations raw_y
30 995.5899251256
31 1249.9928103536
33 2297.8767208698
39 2518.2560101998
46 2778.4306475547
50 4831.8443006758
54 6080.5188091662
55 6898.5133131114
77 8284.0892931902
80 8614.9747595465
82 8942.9048379661
92 9580.2312667614
104 9818.3268167666
118 10069.2644688330
134 10440.7789180038
146 10636.1645837286
156 11636.1233270321
158 15161.5458051534
197 16199.2537958214
241 17121.0801350287
306 18107.7564454667
322 18556.8079949701
381 19404.7639097943
389 19629.3343204266
402 19725.9911539577
415 20668.2474246424
416 21443.1245742446
467 21994.0796544318
481 22075.8007771021
505 22958.7495376304
519 23575.7625213960
577 24571.4452692998
607 25540.9586759547
613 27094.2841123690
616 27386.5148578429
647 27746.9887361556
651 28932.1406170953
679 28962.3913510815
681 31075.1758090601
812 31977.8920722135
941 32552.4398037120
954 32705.1842684360
1000 33158.5260911212
1039 33847.7698265349
1193 34510.1504235342
1215 35676.9301900956
1262 36430.0053443111
1327 36478.4453217815
1337 36644.7441095970
1350 37427.0528394454
1421 37578.5997697880
1432 38077.8570052686
1455 39085.7469060878
1498 39095.2564315123
1515 39402.7326720008
1580 41744.7533767620
1600 42433.6219385105
1651 43349.6028017119
1803 43914.3769843542
1847 44121.4508918970
1870 44632.1265281761
1936 45155.7193031004
1964 45948.1272658171
1983 46450.9746906015
2060 47070.7167501495
2116 47849.5138627221
2193 48284.7489147761
2221 51462.7286336983
2265 51774.9492547349
2298 52046.0308255714
2462 52058.8282788656
2485 52576.3055338082
2660 52720.0574798373
2664 52974.5057261311
2670 54393.8604349671
2928 54687.3311013824
2954 55114.8205832247
3057 55214.1045543528
3134 55380.3962785199
3151 57352.0651558986
3287 58048.9869051201
3290 59716.5415053209
3408 60133.4062565149
3493 60362.7864026091
3518 61053.1092795317
3569 61346.0706480745
3732 62186.9612825912
3844 63181.2953758476
4040 63658.4742874208
4044 63748.4490854339
4070 64021.8508652299
4112 64890.4442995268
4211 65521.8356281176
4326 65774.2863364004
4458 65986.1666410868
4567 69289.3059356937
4793 69546.7857395290
4837 70998.0670332303
4981 72640.1017657955
5044 73597.7393426762
5056 74339.4299265566
5068 75893.6366688297
5118 76032.5725103713
5235 76848.9310814306
5389 77192.9766303081
5434 77409.5633484478
5459 78331.2223093727
5485 80078.0914755344
5707 81857.5996039045
5713 83453.9163969918
5789 84364.5957316817
5874 84915.6419234197
6152 85983.8942119668
6332 86985.0933960552
6738 89031.1284476787
6874 89471.4424208997
7027 90491.8715421968
7032 91341.5101332168
7041 92367.8890329911
7102 93208.2215480243
7172 94058.8847832288
7302 94311.0401992866
7533 95058.3831548796
7548 95299.8389487530
7675 96835.1407398581
7989 97517.0222482359
8077 97764.5361140981
8258 98346.4726422366
8340 98868.5437700911
8639 99074.4719921715
8661 100248.6574656204
8709 100488.1712325393
8796 100995.5426504895
8873 101726.0887430912
8971 101874.5219786618
9135 102867.3032885802
9504 102912.3471194119
9553 102944.1885624150
9643 103323.6413126151
9679 103826.9596379291
9962 104595.6403258916
10001 7695.2013609169
