evaluations raw_y
1 0.0000000000
2 79.0000000000
3 193.0000000000
9 261.0000000000
12 296.0000000000
21 371.0000000000
23 391.0000000000
38 400.0000000000
47 403.0000000000
66 406.0000000000
92 407.0000000000
334 410.0000000000
411 413.0000000000
620 421.0000000000
917 422.0000000000
931 424.0000000000
932 425.0000000000
1029 426.0000000000
1090 428.0000000000
1230 429.0000000000
1490 431.0000000000
2198 432.0000000000
2526 434.0000000000
2965 436.0000000000
5990 437.0000000000
8012 438.0000000000
10001 438.0000000000
