evaluations raw_y
22 592.0000000000
46 596.0000000000
88 612.0000000000
92 613.0000000000
108 638.0000000000
169 646.0000000000
407 650.0000000000
434 657.0000000000
574 659.0000000000
718 665.0000000000
730 676.0000000000
1452 677.0000000000
1587 678.0000000000
1828 681.0000000000
1867 682.0000000000
1907 683.0000000000
2055 689.0000000000
2983 690.0000000000
4023 692.0000000000
5455 694.0000000000
5820 695.0000000000
6340 697.0000000000
7545 698.0000000000
8981 703.0000000000
9143 705.0000000000
10001 375.0000000000
