evaluations raw_y
2118 802.7900000000
2314 808.9200000000
2320 814.2100000000
2330 829.9100000000
2988 843.4000000000
3102 844.0600000000
3343 850.1700000000
3398 852.5200000000
3493 858.1300000000
4089 867.0700000000
4584 867.1700000000
4724 877.4900000000
4792 879.2000000000
4798 888.7700000000
5117 890.5800000000
5308 890.7500000000
5368 890.9500000000
5763 900.2500000000
6854 933.8400000000
6869 946.4100000000
6935 949.4700000000
6952 959.5900000000
6957 987.5100000000
7900 1007.7600000000
7951 1011.1400000000
8077 1011.3000000000
8133 1013.4200000000
8179 1015.3200000000
8201 1016.5800000000
8360 1024.6300000000
8467 1027.3700000000
8654 1027.6700000000
8688 1031.2100000000
8754 1035.4600000000
9087 1039.7000000000
9242 1042.2500000000
9474 1048.1900000000
9573 1052.2600000000
9620 1063.9100000000
10001 867.0100000000
