evaluations raw_y
42 604.0000000000
75 625.0000000000
90 632.0000000000
108 635.0000000000
115 638.0000000000
130 640.0000000000
258 650.0000000000
277 653.0000000000
286 659.0000000000
367 661.0000000000
423 666.0000000000
501 678.0000000000
817 679.0000000000
1335 682.0000000000
1543 683.0000000000
1614 686.0000000000
1615 688.0000000000
1959 689.0000000000
2119 691.0000000000
2126 695.0000000000
2653 696.0000000000
3225 699.0000000000
3677 700.0000000000
3700 702.0000000000
3923 704.0000000000
3954 706.0000000000
4699 707.0000000000
5239 708.0000000000
8649 710.0000000000
10001 610.0000000000
