evaluations raw_y
1 0.0000000000
2 64.0000000000
6 136.0000000000
8 145.0000000000
9 223.0000000000
13 296.0000000000
14 326.0000000000
19 347.0000000000
28 375.0000000000
31 376.0000000000
42 379.0000000000
45 387.0000000000
49 399.0000000000
52 401.0000000000
56 410.0000000000
85 414.0000000000
105 416.0000000000
148 420.0000000000
157 424.0000000000
428 427.0000000000
585 428.0000000000
909 429.0000000000
935 432.0000000000
2630 433.0000000000
2936 435.0000000000
3600 436.0000000000
6303 437.0000000000
6483 439.0000000000
10001 249.0000000000
