evaluations raw_y
1 0.0000000000
2 216.0000000000
3 242.0000000000
5 260.0000000000
6 296.0000000000
9 301.0000000000
10 323.0000000000
16 347.0000000000
19 370.0000000000
28 382.0000000000
40 387.0000000000
46 390.0000000000
52 399.0000000000
66 404.0000000000
107 412.0000000000
277 417.0000000000
892 420.0000000000
1028 421.0000000000
1136 422.0000000000
1467 424.0000000000
1529 427.0000000000
1937 428.0000000000
2589 431.0000000000
3461 439.0000000000
8361 441.0000000000
10001 123.0000000000
