evaluations raw_y
1 0.0000000000
6 165.0000000000
7 213.0000000000
10 233.0000000000
15 296.0000000000
16 316.0000000000
17 318.0000000000
42 327.0000000000
46 375.0000000000
82 382.0000000000
83 390.0000000000
100 405.0000000000
200 407.0000000000
281 410.0000000000
329 411.0000000000
454 414.0000000000
471 419.0000000000
763 421.0000000000
828 424.0000000000
907 426.0000000000
999 428.0000000000
1650 429.0000000000
1814 431.0000000000
1896 432.0000000000
3144 433.0000000000
5360 434.0000000000
8263 437.0000000000
8815 438.0000000000
9400 439.0000000000
10001 426.0000000000
