evaluations raw_y
37 577.0000000000
45 591.0000000000
55 592.0000000000
65 606.0000000000
72 623.0000000000
112 625.0000000000
128 633.0000000000
132 639.0000000000
189 644.0000000000
200 656.0000000000
368 661.0000000000
473 667.0000000000
476 680.0000000000
1425 682.0000000000
2448 684.0000000000
2454 686.0000000000
2520 689.0000000000
2620 690.0000000000
2677 694.0000000000
2807 696.0000000000
2894 697.0000000000
3083 699.0000000000
3348 700.0000000000
5473 701.0000000000
7540 705.0000000000
10001 518.0000000000
