evaluations raw_y
1 0.0000000000
3 90.0000000000
5 230.0000000000
11 251.0000000000
14 284.0000000000
17 319.0000000000
18 343.0000000000
21 352.0000000000
22 384.0000000000
38 385.0000000000
46 402.0000000000
74 405.0000000000
102 408.0000000000
116 417.0000000000
225 420.0000000000
252 425.0000000000
371 428.0000000000
1202 430.0000000000
1258 431.0000000000
1378 432.0000000000
1447 433.0000000000
2210 434.0000000000
2298 435.0000000000
4186 437.0000000000
4272 438.0000000000
4430 439.0000000000
5192 441.0000000000
6322 443.0000000000
10001 -2.0000000000
