"function evaluation" "best-so-far f(x)"
4832 -1.60000e+01
4880 -1.50000e+01
4983 -1.40000e+01
5272 -1.30000e+01
5376 -1.20000e+01
5882 -1.10000e+01
6609 -1.00000e+01
7167 -9.00000e+00
7610 -8.00000e+00
7869 -7.00000e+00
8128 -6.00000e+00
8144 -5.00000e+00
9419 -4.00000e+00
9577 -3.00000e+00
9954 -2.00000e+00
9991 -2.00000e+00
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
54 -4.80000e+01
79 -4.70000e+01
198 -4.60000e+01
233 -4.40000e+01
405 -4.30000e+01
468 -4.20000e+01
633 -4.10000e+01
680 -4.00000e+01
794 -3.90000e+01
803 -3.80000e+01
892 -3.70000e+01
1046 -3.60000e+01
1093 -3.50000e+01
1418 -3.40000e+01
1532 -3.30000e+01
1735 -3.20000e+01
1859 -3.10000e+01
1892 -3.00000e+01
1958 -2.90000e+01
1971 -2.80000e+01
1998 -2.70000e+01
2061 -2.60000e+01
2163 -2.50000e+01
2183 -2.40000e+01
2257 -2.30000e+01
2272 -2.20000e+01
2413 -2.10000e+01
2691 -2.00000e+01
2692 -1.90000e+01
3126 -1.80000e+01
3332 -1.70000e+01
3521 -1.60000e+01
3853 -1.50000e+01
4065 -1.40000e+01
4641 -1.30000e+01
4704 -1.20000e+01
4707 -1.10000e+01
5202 -1.00000e+01
5639 -9.00000e+00
5912 -8.00000e+00
6080 -7.00000e+00
6198 -6.00000e+00
7071 -5.00000e+00
7090 -4.00000e+00
8523 -3.00000e+00
8738 -2.00000e+00
9403 -1.00000e+00
9524 +4.66000e+02
9690 +4.94000e+02
9909 +4.99000e+02
9991 +4.99000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
10 -4.80000e+01
33 -4.60000e+01
204 -4.50000e+01
267 -4.40000e+01
279 -4.30000e+01
290 -4.20000e+01
307 -4.10000e+01
512 -4.00000e+01
701 -3.90000e+01
934 -3.80000e+01
957 -3.70000e+01
1028 -3.60000e+01
1138 -3.50000e+01
1158 -3.40000e+01
1289 -3.30000e+01
1351 -3.10000e+01
1361 -3.00000e+01
1372 -2.90000e+01
1412 -2.80000e+01
1519 -2.70000e+01
1657 -2.60000e+01
1707 -2.50000e+01
1845 -2.40000e+01
1870 -2.30000e+01
2190 -2.20000e+01
2255 -2.10000e+01
2518 -1.90000e+01
2568 -1.80000e+01
3098 -1.70000e+01
3120 -1.60000e+01
4044 -1.50000e+01
4794 -1.40000e+01
4849 -1.30000e+01
5082 -1.20000e+01
5437 -1.10000e+01
5710 -1.00000e+01
5735 -9.00000e+00
5840 -8.00000e+00
6284 -7.00000e+00
6681 -6.00000e+00
7192 -5.00000e+00
7609 -4.00000e+00
7649 -3.00000e+00
9259 -2.00000e+00
9392 -1.00000e+00
9443 +4.79000e+02
9991 +4.79000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
45 -4.80000e+01
51 -4.70000e+01
65 -4.60000e+01
104 -4.50000e+01
135 -4.40000e+01
331 -4.30000e+01
357 -4.20000e+01
614 -4.10000e+01
796 -4.00000e+01
843 -3.90000e+01
926 -3.70000e+01
994 -3.60000e+01
1167 -3.50000e+01
1168 -3.40000e+01
1261 -3.30000e+01
1355 -3.20000e+01
1463 -3.10000e+01
1482 -3.00000e+01
1514 -2.90000e+01
1550 -2.80000e+01
1760 -2.70000e+01
1832 -2.60000e+01
1879 -2.50000e+01
1902 -2.40000e+01
1995 -2.30000e+01
2045 -2.20000e+01
2056 -2.10000e+01
2217 -2.00000e+01
2382 -1.90000e+01
2454 -1.80000e+01
2568 -1.70000e+01
2761 -1.60000e+01
3732 -1.50000e+01
3964 -1.40000e+01
4253 -1.30000e+01
4321 -1.20000e+01
4573 -1.10000e+01
5481 -1.00000e+01
6268 -9.00000e+00
6484 -8.00000e+00
6716 -7.00000e+00
7017 -6.00000e+00
7062 -5.00000e+00
7426 -4.00000e+00
7528 -3.00000e+00
7640 -2.00000e+00
9593 -1.00000e+00
9647 +4.30000e+02
9991 +4.30000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
41 -4.80000e+01
69 -4.70000e+01
138 -4.60000e+01
282 -4.50000e+01
320 -4.40000e+01
358 -4.30000e+01
463 -4.20000e+01
528 -4.10000e+01
561 -4.00000e+01
687 -3.90000e+01
699 -3.80000e+01
723 -3.70000e+01
839 -3.60000e+01
1044 -3.50000e+01
1198 -3.40000e+01
1342 -3.30000e+01
1359 -3.20000e+01
1404 -3.10000e+01
1518 -3.00000e+01
1533 -2.90000e+01
1590 -2.80000e+01
1868 -2.70000e+01
1940 -2.60000e+01
1981 -2.50000e+01
2197 -2.40000e+01
2219 -2.30000e+01
2447 -2.20000e+01
2449 -2.10000e+01
2461 -2.00000e+01
2480 -1.90000e+01
3490 -1.80000e+01
3546 -1.70000e+01
3958 -1.60000e+01
4021 -1.50000e+01
4231 -1.40000e+01
4236 -1.30000e+01
4440 -1.20000e+01
4814 -1.00000e+01
4883 -9.00000e+00
5003 -8.00000e+00
5299 -7.00000e+00
5906 -6.00000e+00
6031 -5.00000e+00
6114 -4.00000e+00
6496 -3.00000e+00
7349 -2.00000e+00
7480 -1.00000e+00
7647 +5.01000e+02
7693 +5.08000e+02
8233 +5.10000e+02
8621 +5.18000e+02
8814 +5.21000e+02
9991 +5.21000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
60 -4.80000e+01
91 -4.70000e+01
181 -4.60000e+01
325 -4.50000e+01
396 -4.40000e+01
427 -4.30000e+01
492 -4.20000e+01
538 -4.00000e+01
760 -3.90000e+01
761 -3.80000e+01
1008 -3.70000e+01
1150 -3.60000e+01
1188 -3.50000e+01
1221 -3.40000e+01
1287 -3.20000e+01
1306 -3.10000e+01
1549 -3.00000e+01
1678 -2.90000e+01
1786 -2.80000e+01
1833 -2.70000e+01
1933 -2.60000e+01
2085 -2.40000e+01
2256 -2.30000e+01
2538 -2.20000e+01
2778 -2.10000e+01
2887 -2.00000e+01
2950 -1.90000e+01
2967 -1.80000e+01
3145 -1.70000e+01
3311 -1.60000e+01
3851 -1.50000e+01
4381 -1.40000e+01
5055 -1.30000e+01
5199 -1.20000e+01
5366 -1.00000e+01
5399 -9.00000e+00
5417 -8.00000e+00
5668 -7.00000e+00
7075 -6.00000e+00
7152 -5.00000e+00
7846 -4.00000e+00
7914 -3.00000e+00
8191 -2.00000e+00
8241 -1.00000e+00
8852 +4.63000e+02
9199 +4.73000e+02
9532 +4.88000e+02
9991 +4.88000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
11 -4.80000e+01
39 -4.70000e+01
66 -4.60000e+01
131 -4.50000e+01
211 -4.40000e+01
338 -4.30000e+01
363 -4.20000e+01
418 -4.10000e+01
554 -4.00000e+01
1101 -3.90000e+01
1190 -3.80000e+01
1438 -3.60000e+01
1439 -3.50000e+01
1514 -3.40000e+01
1679 -3.30000e+01
1698 -3.20000e+01
1799 -3.10000e+01
1935 -3.00000e+01
2130 -2.90000e+01
2206 -2.80000e+01
2346 -2.70000e+01
2369 -2.60000e+01
2483 -2.50000e+01
2527 -2.40000e+01
2642 -2.30000e+01
2767 -2.20000e+01
2831 -2.10000e+01
2917 -2.00000e+01
2981 -1.90000e+01
3036 -1.80000e+01
3352 -1.70000e+01
3527 -1.60000e+01
3769 -1.50000e+01
3848 -1.40000e+01
3902 -1.30000e+01
4370 -1.20000e+01
4456 -1.10000e+01
4660 -1.00000e+01
5117 -9.00000e+00
5275 -8.00000e+00
5388 -7.00000e+00
5562 -6.00000e+00
5871 -5.00000e+00
6617 -4.00000e+00
7128 -3.00000e+00
7994 -2.00000e+00
8342 -1.00000e+00
9991 -1.00000e+00
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
38 -4.80000e+01
78 -4.70000e+01
116 -4.60000e+01
177 -4.50000e+01
181 -4.40000e+01
377 -4.30000e+01
476 -4.20000e+01
485 -4.10000e+01
499 -4.00000e+01
643 -3.90000e+01
771 -3.80000e+01
845 -3.70000e+01
909 -3.60000e+01
927 -3.50000e+01
937 -3.40000e+01
1144 -3.30000e+01
1163 -3.20000e+01
1270 -3.10000e+01
1328 -3.00000e+01
1370 -2.90000e+01
1384 -2.80000e+01
1501 -2.70000e+01
1552 -2.60000e+01
1641 -2.50000e+01
1645 -2.40000e+01
1795 -2.30000e+01
2145 -2.20000e+01
2195 -2.10000e+01
2220 -2.00000e+01
2244 -1.90000e+01
2268 -1.80000e+01
3161 -1.70000e+01
3229 -1.60000e+01
3564 -1.50000e+01
3936 -1.40000e+01
4190 -1.30000e+01
4588 -1.20000e+01
4856 -1.10000e+01
4888 -1.00000e+01
4920 -9.00000e+00
4946 -8.00000e+00
5295 -7.00000e+00
6434 -6.00000e+00
6476 -5.00000e+00
6529 -4.00000e+00
7059 -3.00000e+00
7240 -2.00000e+00
7797 -1.00000e+00
7945 +4.60000e+02
8854 +4.77000e+02
9991 +4.77000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
30 -4.80000e+01
74 -4.70000e+01
242 -4.60000e+01
370 -4.50000e+01
433 -4.40000e+01
438 -4.30000e+01
486 -4.20000e+01
514 -4.10000e+01
666 -4.00000e+01
779 -3.90000e+01
832 -3.80000e+01
961 -3.70000e+01
1057 -3.60000e+01
1078 -3.50000e+01
1199 -3.40000e+01
1229 -3.30000e+01
1303 -3.20000e+01
1613 -3.10000e+01
2118 -3.00000e+01
2304 -2.90000e+01
2479 -2.80000e+01
2576 -2.70000e+01
2751 -2.60000e+01
2946 -2.50000e+01
2993 -2.40000e+01
3353 -2.30000e+01
3482 -2.20000e+01
3587 -2.10000e+01
3743 -2.00000e+01
3825 -1.90000e+01
3940 -1.80000e+01
4063 -1.70000e+01
4126 -1.60000e+01
4152 -1.50000e+01
4632 -1.40000e+01
4666 -1.30000e+01
4697 -1.20000e+01
4777 -1.10000e+01
4985 -1.00000e+01
5099 -9.00000e+00
5123 -8.00000e+00
5383 -7.00000e+00
5582 -6.00000e+00
5702 -5.00000e+00
6366 -4.00000e+00
6438 -3.00000e+00
6827 -2.00000e+00
6896 -1.00000e+00
7507 +4.83000e+02
9991 +4.83000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
3 -4.80000e+01
25 -4.70000e+01
159 -4.60000e+01
289 -4.50000e+01
402 -4.40000e+01
544 -4.30000e+01
563 -4.20000e+01
580 -4.10000e+01
654 -4.00000e+01
753 -3.90000e+01
860 -3.80000e+01
909 -3.70000e+01
922 -3.50000e+01
1025 -3.40000e+01
1165 -3.30000e+01
1272 -3.20000e+01
1517 -3.10000e+01
1555 -3.00000e+01
1741 -2.90000e+01
1985 -2.80000e+01
2070 -2.70000e+01
2188 -2.60000e+01
2244 -2.50000e+01
2246 -2.40000e+01
2256 -2.30000e+01
2538 -2.20000e+01
2656 -2.10000e+01
2743 -2.00000e+01
2956 -1.90000e+01
3121 -1.80000e+01
3181 -1.70000e+01
3543 -1.60000e+01
3869 -1.50000e+01
3902 -1.40000e+01
4065 -1.30000e+01
4272 -1.20000e+01
4622 -1.00000e+01
4762 -9.00000e+00
5314 -8.00000e+00
5838 -7.00000e+00
5869 -6.00000e+00
6307 -5.00000e+00
6469 -4.00000e+00
6692 -3.00000e+00
6979 -2.00000e+00
7232 -1.00000e+00
7662 +4.77000e+02
8450 +4.95000e+02
9991 +4.95000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
10 -4.80000e+01
91 -4.70000e+01
172 -4.60000e+01
230 -4.40000e+01
234 -4.30000e+01
307 -4.20000e+01
323 -4.10000e+01
335 -4.00000e+01
474 -3.90000e+01
477 -3.80000e+01
530 -3.70000e+01
616 -3.60000e+01
763 -3.50000e+01
904 -3.40000e+01
1024 -3.30000e+01
1090 -3.20000e+01
1206 -3.10000e+01
1297 -2.90000e+01
1400 -2.80000e+01
1461 -2.70000e+01
1984 -2.60000e+01
2257 -2.50000e+01
2323 -2.40000e+01
2639 -2.30000e+01
2659 -2.20000e+01
2794 -2.10000e+01
3077 -2.00000e+01
3328 -1.90000e+01
3478 -1.80000e+01
3526 -1.70000e+01
4040 -1.50000e+01
4131 -1.40000e+01
4247 -1.30000e+01
4764 -1.20000e+01
5161 -1.10000e+01
5675 -1.00000e+01
6179 -9.00000e+00
6460 -8.00000e+00
6589 -7.00000e+00
6676 -6.00000e+00
7166 -5.00000e+00
7304 -4.00000e+00
7424 -3.00000e+00
7454 -2.00000e+00
7545 -1.00000e+00
7751 +4.54000e+02
8427 +4.61000e+02
9552 +4.70000e+02
9991 +4.70000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
12 -4.80000e+01
90 -4.70000e+01
117 -4.60000e+01
160 -4.50000e+01
257 -4.40000e+01
298 -4.30000e+01
411 -4.20000e+01
565 -4.10000e+01
620 -4.00000e+01
648 -3.90000e+01
668 -3.80000e+01
926 -3.70000e+01
989 -3.60000e+01
996 -3.50000e+01
1125 -3.40000e+01
1147 -3.30000e+01
1328 -3.20000e+01
1406 -3.10000e+01
1449 -3.00000e+01
1473 -2.90000e+01
1625 -2.80000e+01
1825 -2.70000e+01
2031 -2.60000e+01
2250 -2.50000e+01
2586 -2.40000e+01
2617 -2.30000e+01
2691 -2.20000e+01
3026 -2.00000e+01
3448 -1.90000e+01
3557 -1.80000e+01
3593 -1.70000e+01
3603 -1.60000e+01
3982 -1.50000e+01
4179 -1.40000e+01
4509 -1.30000e+01
4629 -1.20000e+01
4728 -1.10000e+01
4769 -1.00000e+01
6476 -9.00000e+00
6734 -8.00000e+00
6858 -7.00000e+00
7557 -6.00000e+00
7725 -5.00000e+00
7999 -4.00000e+00
8240 -3.00000e+00
8523 -2.00000e+00
8749 -1.00000e+00
9109 +4.75000e+02
9991 +4.75000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
2 -4.80000e+01
63 -4.60000e+01
155 -4.50000e+01
214 -4.40000e+01
429 -4.30000e+01
499 -4.20000e+01
509 -4.10000e+01
597 -3.90000e+01
701 -3.80000e+01
937 -3.70000e+01
972 -3.60000e+01
977 -3.50000e+01
1135 -3.40000e+01
1140 -3.30000e+01
1168 -3.20000e+01
1184 -3.10000e+01
1459 -3.00000e+01
1832 -2.90000e+01
2305 -2.80000e+01
2409 -2.70000e+01
2446 -2.60000e+01
2548 -2.50000e+01
2725 -2.40000e+01
2923 -2.30000e+01
2976 -2.20000e+01
2981 -2.10000e+01
3174 -2.00000e+01
3193 -1.90000e+01
3199 -1.80000e+01
3307 -1.70000e+01
3535 -1.60000e+01
3589 -1.50000e+01
4155 -1.40000e+01
4554 -1.30000e+01
4784 -1.20000e+01
5599 -1.10000e+01
5903 -1.00000e+01
6299 -9.00000e+00
6366 -8.00000e+00
6391 -7.00000e+00
6427 -6.00000e+00
6643 -5.00000e+00
6776 -4.00000e+00
7230 -2.00000e+00
7937 -1.00000e+00
8941 +4.83000e+02
9471 +4.86000e+02
9991 +4.86000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
57 -4.80000e+01
124 -4.70000e+01
214 -4.60000e+01
335 -4.50000e+01
391 -4.40000e+01
395 -4.30000e+01
461 -4.20000e+01
493 -4.10000e+01
625 -4.00000e+01
633 -3.90000e+01
791 -3.80000e+01
799 -3.70000e+01
825 -3.60000e+01
918 -3.50000e+01
990 -3.40000e+01
1054 -3.30000e+01
1155 -3.20000e+01
1308 -3.00000e+01
1354 -2.90000e+01
1471 -2.80000e+01
1508 -2.70000e+01
1646 -2.60000e+01
1732 -2.50000e+01
2313 -2.40000e+01
2470 -2.30000e+01
2583 -2.20000e+01
2599 -2.10000e+01
2639 -2.00000e+01
2756 -1.90000e+01
2829 -1.80000e+01
3191 -1.70000e+01
3250 -1.60000e+01
3488 -1.50000e+01
3630 -1.40000e+01
3737 -1.30000e+01
3750 -1.20000e+01
3799 -1.10000e+01
4556 -1.00000e+01
4943 -9.00000e+00
5027 -8.00000e+00
6253 -7.00000e+00
6612 -6.00000e+00
6739 -5.00000e+00
7518 -4.00000e+00
8873 -3.00000e+00
8900 -2.00000e+00
9991 -2.00000e+00
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
25 -4.80000e+01
75 -4.70000e+01
206 -4.60000e+01
265 -4.50000e+01
441 -4.40000e+01
448 -4.30000e+01
454 -4.20000e+01
519 -4.10000e+01
535 -4.00000e+01
629 -3.90000e+01
684 -3.80000e+01
768 -3.70000e+01
808 -3.60000e+01
839 -3.50000e+01
873 -3.40000e+01
917 -3.30000e+01
1006 -3.20000e+01
1011 -3.10000e+01
1096 -3.00000e+01
1120 -2.90000e+01
1337 -2.80000e+01
1493 -2.70000e+01
1508 -2.60000e+01
1561 -2.40000e+01
2009 -2.30000e+01
2116 -2.20000e+01
2141 -2.10000e+01
2377 -2.00000e+01
2421 -1.90000e+01
2615 -1.80000e+01
2829 -1.70000e+01
2870 -1.60000e+01
2880 -1.50000e+01
2997 -1.40000e+01
3146 -1.30000e+01
3246 -1.20000e+01
3318 -1.10000e+01
3540 -1.00000e+01
3705 -9.00000e+00
3993 -8.00000e+00
4352 -7.00000e+00
4435 -6.00000e+00
5075 -5.00000e+00
5246 -4.00000e+00
5350 -3.00000e+00
5366 -2.00000e+00
5508 -1.00000e+00
5647 +4.63000e+02
6046 +4.73000e+02
6677 +4.80000e+02
7515 +4.81000e+02
9991 +4.81000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
20 -4.80000e+01
54 -4.70000e+01
93 -4.50000e+01
100 -4.40000e+01
129 -4.20000e+01
352 -4.10000e+01
451 -4.00000e+01
569 -3.90000e+01
624 -3.80000e+01
677 -3.70000e+01
703 -3.60000e+01
909 -3.50000e+01
1178 -3.40000e+01
1288 -3.30000e+01
1363 -3.20000e+01
1411 -3.10000e+01
1495 -3.00000e+01
1585 -2.90000e+01
1730 -2.80000e+01
1817 -2.70000e+01
1933 -2.60000e+01
1946 -2.50000e+01
2161 -2.40000e+01
2229 -2.30000e+01
2256 -2.20000e+01
2347 -2.10000e+01
2436 -2.00000e+01
2507 -1.90000e+01
2556 -1.80000e+01
2727 -1.70000e+01
3183 -1.60000e+01
3226 -1.50000e+01
3717 -1.40000e+01
3755 -1.30000e+01
3778 -1.20000e+01
3808 -1.10000e+01
4462 -1.00000e+01
4638 -9.00000e+00
5817 -8.00000e+00
5971 -7.00000e+00
5982 -6.00000e+00
6340 -5.00000e+00
6501 -4.00000e+00
6679 -3.00000e+00
7452 -2.00000e+00
8426 -1.00000e+00
8688 +4.87000e+02
9991 +4.87000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
75 -4.80000e+01
148 -4.70000e+01
155 -4.60000e+01
171 -4.50000e+01
233 -4.40000e+01
242 -4.30000e+01
353 -4.20000e+01
439 -4.10000e+01
477 -4.00000e+01
503 -3.90000e+01
521 -3.80000e+01
544 -3.70000e+01
665 -3.60000e+01
1004 -3.50000e+01
1128 -3.40000e+01
1219 -3.20000e+01
1338 -3.10000e+01
1434 -3.00000e+01
1795 -2.90000e+01
2166 -2.80000e+01
2350 -2.70000e+01
2410 -2.60000e+01
2652 -2.50000e+01
2678 -2.40000e+01
3040 -2.30000e+01
3137 -2.20000e+01
3572 -2.10000e+01
4301 -2.00000e+01
4701 -1.90000e+01
4799 -1.80000e+01
5061 -1.70000e+01
5266 -1.60000e+01
5415 -1.50000e+01
5430 -1.40000e+01
5735 -1.30000e+01
5739 -1.20000e+01
5854 -1.10000e+01
5871 -1.00000e+01
6012 -9.00000e+00
6202 -8.00000e+00
6433 -7.00000e+00
6578 -6.00000e+00
7064 -5.00000e+00
7594 -4.00000e+00
7655 -3.00000e+00
7709 -2.00000e+00
8002 -1.00000e+00
8135 +4.41000e+02
9991 +4.41000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
15 -4.80000e+01
102 -4.70000e+01
207 -4.60000e+01
227 -4.50000e+01
278 -4.40000e+01
339 -4.30000e+01
363 -4.20000e+01
365 -4.10000e+01
375 -4.00000e+01
400 -3.90000e+01
415 -3.80000e+01
718 -3.70000e+01
892 -3.60000e+01
933 -3.50000e+01
943 -3.30000e+01
958 -3.20000e+01
996 -3.10000e+01
1186 -3.00000e+01
1264 -2.90000e+01
1302 -2.80000e+01
1438 -2.70000e+01
1469 -2.60000e+01
1861 -2.50000e+01
1889 -2.40000e+01
1911 -2.30000e+01
1961 -2.20000e+01
2323 -2.10000e+01
2451 -2.00000e+01
2780 -1.90000e+01
2918 -1.80000e+01
4032 -1.70000e+01
4191 -1.60000e+01
4387 -1.50000e+01
4460 -1.40000e+01
4562 -1.20000e+01
4643 -1.10000e+01
4826 -1.00000e+01
5084 -9.00000e+00
5396 -8.00000e+00
5646 -7.00000e+00
5923 -6.00000e+00
6334 -5.00000e+00
6584 -4.00000e+00
6761 -3.00000e+00
7125 -2.00000e+00
8225 -1.00000e+00
8730 +4.24000e+02
9150 +4.47000e+02
9261 +4.62000e+02
9884 +4.86000e+02
9991 +4.86000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
11 -4.80000e+01
41 -4.70000e+01
83 -4.60000e+01
156 -4.50000e+01
336 -4.40000e+01
438 -4.30000e+01
457 -4.20000e+01
493 -4.10000e+01
552 -4.00000e+01
621 -3.90000e+01
638 -3.80000e+01
655 -3.70000e+01
789 -3.60000e+01
883 -3.50000e+01
950 -3.40000e+01
1098 -3.30000e+01
1143 -3.20000e+01
1189 -3.10000e+01
1209 -3.00000e+01
1551 -2.90000e+01
1689 -2.80000e+01
1850 -2.70000e+01
2033 -2.60000e+01
2280 -2.50000e+01
2314 -2.30000e+01
2341 -2.20000e+01
2399 -2.10000e+01
2747 -2.00000e+01
2778 -1.90000e+01
3011 -1.80000e+01
3237 -1.70000e+01
3363 -1.60000e+01
3418 -1.50000e+01
3656 -1.40000e+01
3822 -1.30000e+01
3976 -1.20000e+01
4481 -1.10000e+01
4550 -1.00000e+01
4880 -9.00000e+00
5516 -8.00000e+00
5683 -7.00000e+00
5798 -6.00000e+00
6430 -4.00000e+00
7235 -3.00000e+00
7271 -2.00000e+00
8000 -1.00000e+00
8573 +4.80000e+02
8934 +4.81000e+02
9057 +4.84000e+02
9991 +4.84000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
4 -4.80000e+01
42 -4.70000e+01
78 -4.40000e+01
118 -4.20000e+01
226 -4.10000e+01
363 -4.00000e+01
422 -3.90000e+01
545 -3.80000e+01
587 -3.70000e+01
658 -3.60000e+01
919 -3.50000e+01
1194 -3.40000e+01
1211 -3.30000e+01
1454 -3.20000e+01
1488 -3.10000e+01
1511 -3.00000e+01
1669 -2.90000e+01
1818 -2.80000e+01
1879 -2.70000e+01
2002 -2.50000e+01
2123 -2.40000e+01
2129 -2.30000e+01
2264 -2.20000e+01
2391 -2.10000e+01
2452 -2.00000e+01
2476 -1.90000e+01
2714 -1.80000e+01
2775 -1.70000e+01
3048 -1.60000e+01
3552 -1.50000e+01
3919 -1.40000e+01
4008 -1.30000e+01
4135 -1.20000e+01
4764 -1.10000e+01
4842 -1.00000e+01
4901 -9.00000e+00
5282 -8.00000e+00
5902 -6.00000e+00
6683 -5.00000e+00
7337 -4.00000e+00
8429 -3.00000e+00
9252 -2.00000e+00
9778 -1.00000e+00
9991 -1.00000e+00
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
5 -4.80000e+01
14 -4.70000e+01
281 -4.60000e+01
488 -4.50000e+01
580 -4.40000e+01
581 -4.30000e+01
698 -4.20000e+01
774 -4.10000e+01
834 -3.90000e+01
845 -3.80000e+01
905 -3.70000e+01
933 -3.60000e+01
1181 -3.40000e+01
1274 -3.30000e+01
1549 -3.20000e+01
1768 -3.10000e+01
1871 -3.00000e+01
2737 -2.90000e+01
2934 -2.80000e+01
2955 -2.70000e+01
3119 -2.60000e+01
3166 -2.50000e+01
3494 -2.40000e+01
3532 -2.30000e+01
3546 -2.20000e+01
3624 -2.10000e+01
3692 -2.00000e+01
3856 -1.90000e+01
3968 -1.80000e+01
4144 -1.70000e+01
4223 -1.60000e+01
4383 -1.50000e+01
4506 -1.40000e+01
4744 -1.30000e+01
5039 -1.20000e+01
5200 -1.10000e+01
5480 -1.00000e+01
6094 -9.00000e+00
6216 -8.00000e+00
6275 -7.00000e+00
6363 -6.00000e+00
6457 -5.00000e+00
7074 -4.00000e+00
7540 -3.00000e+00
8036 -2.00000e+00
8351 -1.00000e+00
8429 +4.65000e+02
8786 +4.80000e+02
9991 +4.80000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
19 -4.80000e+01
103 -4.70000e+01
150 -4.60000e+01
214 -4.50000e+01
224 -4.40000e+01
226 -4.30000e+01
308 -4.20000e+01
483 -4.10000e+01
518 -4.00000e+01
533 -3.90000e+01
572 -3.80000e+01
595 -3.70000e+01
641 -3.60000e+01
652 -3.50000e+01
687 -3.40000e+01
849 -3.30000e+01
859 -3.20000e+01
920 -3.10000e+01
1231 -3.00000e+01
1232 -2.90000e+01
1561 -2.80000e+01
1627 -2.70000e+01
1802 -2.60000e+01
2057 -2.50000e+01
2063 -2.40000e+01
2241 -2.30000e+01
2798 -2.20000e+01
3289 -2.10000e+01
3328 -2.00000e+01
3573 -1.90000e+01
3744 -1.80000e+01
3816 -1.70000e+01
3822 -1.60000e+01
4391 -1.50000e+01
5133 -1.40000e+01
5217 -1.30000e+01
5460 -1.20000e+01
5483 -1.10000e+01
5563 -1.00000e+01
5630 -9.00000e+00
5826 -8.00000e+00
5996 -7.00000e+00
6039 -6.00000e+00
6724 -5.00000e+00
6839 -4.00000e+00
7218 -3.00000e+00
7368 -2.00000e+00
7396 -1.00000e+00
9720 +4.58000e+02
9991 +4.58000e+02
"function evaluation" "best-so-far f(x)"
