"function evaluation" "best-so-far f(x)"
839 -3.00000e+01
868 -2.90000e+01
913 -2.80000e+01
1010 -2.70000e+01
1056 -2.60000e+01
1098 -2.50000e+01
1205 -2.40000e+01
1403 -2.30000e+01
1444 -2.20000e+01
1492 -2.10000e+01
1502 -2.00000e+01
1572 -1.90000e+01
1634 -1.80000e+01
1728 -1.70000e+01
1768 -1.60000e+01
1812 -1.50000e+01
1877 -1.40000e+01
1959 -1.30000e+01
1974 -1.20000e+01
2021 -1.10000e+01
2213 -1.00000e+01
2276 -9.00000e+00
2318 -8.00000e+00
2347 -7.00000e+00
2524 -5.00000e+00
2699 -4.00000e+00
2784 -3.00000e+00
2909 -2.00000e+00
3201 -1.00000e+00
3251 +4.99000e+02
3797 +5.09000e+02
4523 +5.18000e+02
5242 +5.22000e+02
7730 +5.23000e+02
9228 +5.26000e+02
9981 +5.26000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
8 -4.80000e+01
61 -4.70000e+01
92 -4.60000e+01
133 -4.50000e+01
269 -4.40000e+01
298 -4.30000e+01
354 -4.20000e+01
399 -4.10000e+01
435 -4.00000e+01
468 -3.90000e+01
470 -3.80000e+01
527 -3.70000e+01
593 -3.50000e+01
738 -3.40000e+01
821 -3.30000e+01
947 -3.20000e+01
1048 -3.00000e+01
1174 -2.90000e+01
1201 -2.80000e+01
1277 -2.70000e+01
1342 -2.60000e+01
1375 -2.50000e+01
1411 -2.40000e+01
1569 -2.30000e+01
1720 -2.20000e+01
1726 -2.10000e+01
1885 -2.00000e+01
1925 -1.90000e+01
2059 -1.80000e+01
2180 -1.70000e+01
2291 -1.60000e+01
2327 -1.50000e+01
2574 -1.40000e+01
2683 -1.30000e+01
2816 -1.20000e+01
2920 -1.10000e+01
3141 -1.00000e+01
3192 -9.00000e+00
3386 -8.00000e+00
3483 -7.00000e+00
3545 -6.00000e+00
3597 -4.00000e+00
3799 -3.00000e+00
3854 -2.00000e+00
4200 -1.00000e+00
4213 +4.65000e+02
4334 +4.76000e+02
4689 +4.77000e+02
4989 +4.96000e+02
5177 +5.00000e+02
6113 +5.07000e+02
6680 +5.15000e+02
7074 +5.20000e+02
7416 +5.25000e+02
7503 +5.27000e+02
7908 +5.29000e+02
9981 +5.29000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
15 -4.80000e+01
82 -4.70000e+01
147 -4.60000e+01
155 -4.50000e+01
204 -4.40000e+01
242 -4.30000e+01
320 -4.20000e+01
330 -4.00000e+01
366 -3.90000e+01
435 -3.80000e+01
485 -3.70000e+01
531 -3.60000e+01
536 -3.50000e+01
617 -3.40000e+01
636 -3.30000e+01
775 -3.20000e+01
872 -3.10000e+01
909 -3.00000e+01
915 -2.90000e+01
1020 -2.80000e+01
1094 -2.70000e+01
1155 -2.60000e+01
1186 -2.50000e+01
1243 -2.40000e+01
1288 -2.30000e+01
1358 -2.20000e+01
1409 -2.10000e+01
1414 -2.00000e+01
1495 -1.90000e+01
1610 -1.80000e+01
1618 -1.70000e+01
1822 -1.60000e+01
1903 -1.50000e+01
2023 -1.40000e+01
2112 -1.30000e+01
2284 -1.20000e+01
2320 -1.10000e+01
2504 -1.00000e+01
2538 -9.00000e+00
2623 -8.00000e+00
2654 -6.00000e+00
2720 -5.00000e+00
2862 -4.00000e+00
3065 -3.00000e+00
3081 -2.00000e+00
3303 -1.00000e+00
3404 +4.63000e+02
3671 +4.89000e+02
3754 +4.90000e+02
4529 +4.98000e+02
4693 +5.11000e+02
5238 +5.12000e+02
5990 +5.15000e+02
6035 +5.18000e+02
6479 +5.19000e+02
7783 +5.25000e+02
9044 +5.26000e+02
9536 +5.36000e+02
9777 +5.37000e+02
9981 +5.37000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
24 -4.80000e+01
64 -4.70000e+01
112 -4.60000e+01
167 -4.50000e+01
242 -4.40000e+01
277 -4.30000e+01
355 -4.20000e+01
369 -4.10000e+01
440 -4.00000e+01
496 -3.90000e+01
505 -3.80000e+01
527 -3.70000e+01
556 -3.60000e+01
623 -3.50000e+01
681 -3.40000e+01
699 -3.30000e+01
730 -3.20000e+01
782 -3.10000e+01
803 -3.00000e+01
910 -2.90000e+01
934 -2.80000e+01
994 -2.70000e+01
1035 -2.60000e+01
1091 -2.50000e+01
1125 -2.40000e+01
1190 -2.30000e+01
1253 -2.20000e+01
1358 -2.10000e+01
1405 -2.00000e+01
1443 -1.90000e+01
1469 -1.80000e+01
1588 -1.60000e+01
1700 -1.50000e+01
1802 -1.40000e+01
1873 -1.30000e+01
1932 -1.20000e+01
2018 -1.10000e+01
2122 -1.00000e+01
2222 -9.00000e+00
2382 -8.00000e+00
2590 -7.00000e+00
2628 -6.00000e+00
2946 -5.00000e+00
3006 -4.00000e+00
3172 -3.00000e+00
3196 -2.00000e+00
3341 -1.00000e+00
3539 +3.73000e+02
3873 +3.95000e+02
4658 +4.50000e+02
4690 +4.67000e+02
5098 +4.70000e+02
5194 +5.01000e+02
5624 +5.09000e+02
5658 +5.13000e+02
6115 +5.15000e+02
7921 +5.24000e+02
8545 +5.26000e+02
9981 +5.26000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
12 -4.80000e+01
18 -4.70000e+01
58 -4.60000e+01
109 -4.50000e+01
129 -4.40000e+01
140 -4.30000e+01
234 -4.20000e+01
265 -4.10000e+01
305 -4.00000e+01
339 -3.90000e+01
391 -3.80000e+01
456 -3.70000e+01
478 -3.60000e+01
485 -3.50000e+01
522 -3.40000e+01
597 -3.30000e+01
657 -3.20000e+01
711 -3.10000e+01
753 -2.90000e+01
821 -2.80000e+01
867 -2.70000e+01
934 -2.60000e+01
1034 -2.50000e+01
1119 -2.40000e+01
1193 -2.30000e+01
1213 -2.20000e+01
1260 -2.10000e+01
1302 -2.00000e+01
1363 -1.90000e+01
1377 -1.80000e+01
1581 -1.70000e+01
1650 -1.60000e+01
1731 -1.50000e+01
1737 -1.40000e+01
1762 -1.30000e+01
1869 -1.20000e+01
2208 -1.10000e+01
2267 -1.00000e+01
2361 -9.00000e+00
2874 -8.00000e+00
2913 -7.00000e+00
3059 -6.00000e+00
3234 -5.00000e+00
3570 -4.00000e+00
3761 -3.00000e+00
3884 -2.00000e+00
3927 -1.00000e+00
4078 +4.62000e+02
4144 +4.74000e+02
4174 +4.88000e+02
4286 +4.96000e+02
4604 +5.01000e+02
4739 +5.04000e+02
5868 +5.08000e+02
6453 +5.15000e+02
7212 +5.17000e+02
7751 +5.18000e+02
7943 +5.21000e+02
9822 +5.28000e+02
9981 +5.28000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
9 -4.80000e+01
70 -4.70000e+01
90 -4.60000e+01
120 -4.50000e+01
171 -4.40000e+01
193 -4.30000e+01
246 -4.20000e+01
253 -4.10000e+01
300 -4.00000e+01
434 -3.90000e+01
472 -3.80000e+01
556 -3.70000e+01
583 -3.60000e+01
771 -3.50000e+01
826 -3.40000e+01
880 -3.30000e+01
929 -3.20000e+01
975 -3.10000e+01
1086 -3.00000e+01
1117 -2.90000e+01
1195 -2.80000e+01
1272 -2.70000e+01
1292 -2.60000e+01
1443 -2.50000e+01
1499 -2.40000e+01
1551 -2.30000e+01
1634 -2.20000e+01
1664 -2.10000e+01
1768 -2.00000e+01
1855 -1.90000e+01
1890 -1.80000e+01
1969 -1.70000e+01
1982 -1.60000e+01
2253 -1.50000e+01
2678 -1.40000e+01
2753 -1.30000e+01
2809 -1.20000e+01
2949 -1.10000e+01
2993 -1.00000e+01
3176 -9.00000e+00
3255 -8.00000e+00
3346 -7.00000e+00
3455 -6.00000e+00
3507 -5.00000e+00
3556 -4.00000e+00
3635 -3.00000e+00
3679 -2.00000e+00
3762 -1.00000e+00
3800 +4.68000e+02
4010 +4.71000e+02
4089 +4.83000e+02
4266 +4.89000e+02
4831 +4.90000e+02
4956 +5.03000e+02
6023 +5.08000e+02
6219 +5.09000e+02
6347 +5.19000e+02
8332 +5.22000e+02
9981 +5.22000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
4 -4.80000e+01
81 -4.70000e+01
138 -4.60000e+01
218 -4.50000e+01
272 -4.40000e+01
300 -4.30000e+01
401 -4.20000e+01
487 -4.10000e+01
500 -4.00000e+01
563 -3.90000e+01
601 -3.80000e+01
647 -3.70000e+01
708 -3.60000e+01
736 -3.50000e+01
802 -3.40000e+01
824 -3.30000e+01
920 -3.20000e+01
989 -3.10000e+01
1014 -3.00000e+01
1072 -2.90000e+01
1101 -2.70000e+01
1125 -2.50000e+01
1197 -2.40000e+01
1381 -2.30000e+01
1390 -2.20000e+01
1448 -2.10000e+01
1488 -2.00000e+01
1549 -1.90000e+01
1599 -1.80000e+01
1655 -1.70000e+01
1694 -1.60000e+01
1792 -1.50000e+01
1921 -1.40000e+01
2022 -1.30000e+01
2096 -1.20000e+01
2188 -1.10000e+01
2226 -1.00000e+01
2279 -9.00000e+00
2371 -8.00000e+00
2498 -7.00000e+00
2617 -6.00000e+00
2660 -5.00000e+00
2748 -4.00000e+00
2926 -3.00000e+00
3047 -2.00000e+00
3092 -1.00000e+00
3177 +4.43000e+02
3911 +4.67000e+02
4118 +4.79000e+02
4278 +5.04000e+02
4879 +5.15000e+02
4979 +5.17000e+02
5869 +5.18000e+02
7139 +5.19000e+02
7435 +5.24000e+02
7922 +5.30000e+02
9981 +5.30000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
17 -4.80000e+01
22 -4.70000e+01
68 -4.60000e+01
100 -4.50000e+01
109 -4.40000e+01
128 -4.30000e+01
199 -4.20000e+01
294 -4.10000e+01
355 -4.00000e+01
379 -3.90000e+01
461 -3.80000e+01
475 -3.60000e+01
503 -3.50000e+01
575 -3.40000e+01
630 -3.30000e+01
796 -3.20000e+01
908 -3.10000e+01
1023 -3.00000e+01
1120 -2.90000e+01
1156 -2.80000e+01
1221 -2.70000e+01
1284 -2.60000e+01
1388 -2.50000e+01
1440 -2.40000e+01
1483 -2.30000e+01
1538 -2.20000e+01
1757 -2.10000e+01
1898 -2.00000e+01
1912 -1.90000e+01
1981 -1.80000e+01
2271 -1.70000e+01
2322 -1.60000e+01
2408 -1.50000e+01
2502 -1.40000e+01
2542 -1.30000e+01
2622 -1.20000e+01
2728 -1.10000e+01
2863 -1.00000e+01
2995 -9.00000e+00
3029 -8.00000e+00
3289 -7.00000e+00
3322 -6.00000e+00
3419 -5.00000e+00
3503 -4.00000e+00
3607 -3.00000e+00
3755 -2.00000e+00
3857 -1.00000e+00
4037 +4.83000e+02
4254 +4.92000e+02
4831 +4.93000e+02
5222 +4.97000e+02
5952 +5.09000e+02
6378 +5.19000e+02
7025 +5.24000e+02
8545 +5.27000e+02
9981 +5.27000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
61 -4.80000e+01
112 -4.70000e+01
172 -4.60000e+01
174 -4.50000e+01
203 -4.40000e+01
317 -4.20000e+01
327 -4.10000e+01
461 -4.00000e+01
475 -3.90000e+01
513 -3.80000e+01
543 -3.70000e+01
623 -3.50000e+01
685 -3.40000e+01
728 -3.30000e+01
808 -3.20000e+01
833 -3.10000e+01
898 -3.00000e+01
937 -2.90000e+01
1040 -2.80000e+01
1154 -2.70000e+01
1275 -2.60000e+01
1384 -2.50000e+01
1481 -2.40000e+01
1531 -2.30000e+01
1682 -2.20000e+01
1754 -2.10000e+01
1825 -2.00000e+01
2009 -1.90000e+01
2095 -1.80000e+01
2138 -1.70000e+01
2246 -1.60000e+01
2303 -1.50000e+01
2444 -1.40000e+01
2475 -1.30000e+01
2723 -1.20000e+01
2815 -1.10000e+01
2948 -1.00000e+01
3108 -9.00000e+00
3189 -8.00000e+00
3403 -7.00000e+00
3536 -6.00000e+00
3766 -5.00000e+00
3828 -4.00000e+00
3964 -3.00000e+00
4174 -2.00000e+00
4225 -1.00000e+00
4323 +4.64000e+02
4588 +4.72000e+02
4627 +4.78000e+02
4691 +4.86000e+02
6188 +4.95000e+02
6541 +4.98000e+02
6577 +5.10000e+02
6586 +5.13000e+02
8311 +5.19000e+02
9981 +5.19000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
7 -4.80000e+01
54 -4.70000e+01
98 -4.60000e+01
129 -4.50000e+01
186 -4.30000e+01
273 -4.20000e+01
369 -4.10000e+01
409 -4.00000e+01
431 -3.90000e+01
492 -3.80000e+01
625 -3.70000e+01
675 -3.60000e+01
718 -3.50000e+01
773 -3.40000e+01
816 -3.30000e+01
831 -3.20000e+01
876 -3.10000e+01
898 -3.00000e+01
963 -2.90000e+01
1015 -2.80000e+01
1051 -2.70000e+01
1078 -2.60000e+01
1161 -2.50000e+01
1198 -2.40000e+01
1216 -2.30000e+01
1254 -2.20000e+01
1307 -2.10000e+01
1372 -2.00000e+01
1388 -1.90000e+01
1479 -1.80000e+01
1650 -1.70000e+01
1669 -1.60000e+01
1739 -1.50000e+01
1862 -1.40000e+01
1971 -1.30000e+01
2127 -1.20000e+01
2177 -1.10000e+01
2238 -1.00000e+01
2263 -9.00000e+00
2278 -8.00000e+00
2314 -7.00000e+00
2387 -6.00000e+00
2468 -5.00000e+00
2515 -4.00000e+00
2551 -3.00000e+00
2738 -2.00000e+00
2822 -1.00000e+00
2888 +4.90000e+02
2983 +5.01000e+02
3346 +5.14000e+02
3806 +5.18000e+02
6114 +5.23000e+02
6257 +5.28000e+02
6605 +5.32000e+02
9981 +5.32000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
93 -4.80000e+01
95 -4.70000e+01
139 -4.60000e+01
163 -4.50000e+01
202 -4.40000e+01
222 -4.30000e+01
272 -4.20000e+01
299 -4.10000e+01
372 -4.00000e+01
384 -3.90000e+01
430 -3.80000e+01
568 -3.70000e+01
624 -3.60000e+01
645 -3.50000e+01
705 -3.40000e+01
789 -3.30000e+01
843 -3.20000e+01
894 -3.10000e+01
941 -3.00000e+01
1029 -2.90000e+01
1128 -2.80000e+01
1232 -2.70000e+01
1260 -2.60000e+01
1342 -2.40000e+01
1386 -2.30000e+01
1466 -2.20000e+01
1525 -2.10000e+01
1570 -2.00000e+01
1650 -1.90000e+01
1704 -1.80000e+01
1767 -1.70000e+01
1821 -1.60000e+01
1873 -1.50000e+01
1973 -1.40000e+01
2067 -1.30000e+01
2142 -1.20000e+01
2215 -1.10000e+01
2265 -1.00000e+01
2403 -9.00000e+00
2572 -8.00000e+00
2712 -7.00000e+00
2736 -6.00000e+00
2763 -5.00000e+00
2851 -4.00000e+00
3221 -3.00000e+00
3586 -2.00000e+00
3845 -1.00000e+00
3926 +4.20000e+02
3927 +4.45000e+02
5155 +4.59000e+02
5211 +4.74000e+02
6149 +4.85000e+02
6566 +4.91000e+02
7385 +4.98000e+02
7484 +5.11000e+02
7888 +5.17000e+02
8903 +5.19000e+02
9981 +5.19000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
11 -4.80000e+01
80 -4.70000e+01
130 -4.60000e+01
145 -4.50000e+01
225 -4.40000e+01
251 -4.20000e+01
325 -4.10000e+01
327 -4.00000e+01
409 -3.90000e+01
517 -3.80000e+01
543 -3.70000e+01
572 -3.60000e+01
650 -3.50000e+01
703 -3.40000e+01
730 -3.30000e+01
810 -3.20000e+01
834 -3.10000e+01
856 -3.00000e+01
944 -2.90000e+01
968 -2.80000e+01
1048 -2.70000e+01
1176 -2.60000e+01
1182 -2.50000e+01
1229 -2.40000e+01
1286 -2.30000e+01
1350 -2.20000e+01
1462 -2.10000e+01
1506 -2.00000e+01
1573 -1.90000e+01
1613 -1.80000e+01
1748 -1.70000e+01
1851 -1.60000e+01
1882 -1.50000e+01
1976 -1.40000e+01
2135 -1.30000e+01
2256 -1.20000e+01
2410 -1.10000e+01
2508 -1.00000e+01
2651 -9.00000e+00
2786 -8.00000e+00
2837 -7.00000e+00
2932 -6.00000e+00
3111 -5.00000e+00
3237 -4.00000e+00
3277 -3.00000e+00
3574 -2.00000e+00
3600 -1.00000e+00
3716 +4.57000e+02
3791 +4.76000e+02
4646 +4.78000e+02
4951 +4.98000e+02
5684 +5.03000e+02
5836 +5.13000e+02
6204 +5.14000e+02
7610 +5.25000e+02
8067 +5.33000e+02
9981 +5.33000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
15 -4.80000e+01
88 -4.70000e+01
113 -4.60000e+01
238 -4.50000e+01
251 -4.40000e+01
289 -4.30000e+01
384 -4.10000e+01
416 -4.00000e+01
466 -3.90000e+01
513 -3.80000e+01
523 -3.70000e+01
545 -3.60000e+01
604 -3.50000e+01
665 -3.40000e+01
723 -3.30000e+01
802 -3.10000e+01
829 -3.00000e+01
944 -2.90000e+01
976 -2.80000e+01
1005 -2.70000e+01
1037 -2.60000e+01
1140 -2.50000e+01
1172 -2.40000e+01
1211 -2.30000e+01
1316 -2.20000e+01
1403 -2.10000e+01
1491 -2.00000e+01
1593 -1.90000e+01
1655 -1.80000e+01
1686 -1.70000e+01
1805 -1.60000e+01
1851 -1.50000e+01
1865 -1.40000e+01
1884 -1.30000e+01
1972 -1.20000e+01
2003 -1.10000e+01
2026 -1.00000e+01
2048 -9.00000e+00
2088 -8.00000e+00
2170 -7.00000e+00
2500 -6.00000e+00
2718 -5.00000e+00
2723 -4.00000e+00
2911 -3.00000e+00
2946 -2.00000e+00
3038 -1.00000e+00
3154 +4.61000e+02
3233 +4.76000e+02
4214 +4.80000e+02
4565 +4.86000e+02
5474 +5.03000e+02
5475 +5.19000e+02
6701 +5.24000e+02
