"function evaluation" "best-so-far f(x)"
2505 -3.00000e+00
2761 -2.00000e+00
3209 -1.00000e+00
3247 +4.57000e+02
3764 +4.71000e+02
3868 +4.81000e+02
4027 +4.94000e+02
4070 +4.96000e+02
4346 +5.04000e+02
4442 +5.05000e+02
5046 +5.14000e+02
7042 +5.16000e+02
8862 +5.20000e+02
8964 +5.21000e+02
9167 +5.27000e+02
9238 +5.33000e+02
9991 +5.33000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
37 -4.80000e+01
42 -4.70000e+01
60 -4.60000e+01
87 -4.50000e+01
113 -4.40000e+01
135 -4.30000e+01
147 -4.20000e+01
150 -4.10000e+01
198 -4.00000e+01
390 -3.90000e+01
395 -3.80000e+01
424 -3.70000e+01
448 -3.50000e+01
524 -3.40000e+01
562 -3.30000e+01
574 -3.20000e+01
609 -3.10000e+01
641 -3.00000e+01
653 -2.80000e+01
677 -2.70000e+01
762 -2.60000e+01
777 -2.50000e+01
839 -2.40000e+01
860 -2.30000e+01
945 -2.20000e+01
1028 -2.10000e+01
1090 -2.00000e+01
1150 -1.90000e+01
1184 -1.80000e+01
1205 -1.70000e+01
1331 -1.60000e+01
1346 -1.50000e+01
1388 -1.40000e+01
1411 -1.30000e+01
1500 -1.20000e+01
1527 -1.10000e+01
1604 -1.00000e+01
1637 -9.00000e+00
1827 -8.00000e+00
1886 -7.00000e+00
2039 -6.00000e+00
2099 -5.00000e+00
2228 -4.00000e+00
2430 -3.00000e+00
2549 -2.00000e+00
2568 -1.00000e+00
2931 +4.75000e+02
3065 +4.83000e+02
3135 +4.88000e+02
3198 +4.97000e+02
3247 +5.04000e+02
3534 +5.18000e+02
3795 +5.20000e+02
4335 +5.26000e+02
6407 +5.27000e+02
7104 +5.28000e+02
8576 +5.34000e+02
9991 +5.34000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
9 -4.80000e+01
29 -4.70000e+01
89 -4.60000e+01
110 -4.50000e+01
140 -4.40000e+01
146 -4.20000e+01
188 -4.10000e+01
204 -4.00000e+01
208 -3.90000e+01
230 -3.80000e+01
254 -3.70000e+01
286 -3.60000e+01
311 -3.50000e+01
358 -3.40000e+01
381 -3.30000e+01
448 -3.20000e+01
510 -3.10000e+01
580 -3.00000e+01
594 -2.90000e+01
609 -2.80000e+01
617 -2.70000e+01
789 -2.60000e+01
810 -2.40000e+01
892 -2.30000e+01
941 -2.20000e+01
1047 -2.10000e+01
1051 -2.00000e+01
1058 -1.90000e+01
1074 -1.80000e+01
1109 -1.70000e+01
1126 -1.60000e+01
1616 -1.50000e+01
1689 -1.40000e+01
1836 -1.30000e+01
1991 -1.20000e+01
2006 -1.10000e+01
2038 -1.00000e+01
2057 -9.00000e+00
2285 -8.00000e+00
2372 -7.00000e+00
2421 -6.00000e+00
2553 -5.00000e+00
2554 -4.00000e+00
2689 -3.00000e+00
2734 -2.00000e+00
2798 -1.00000e+00
3154 +4.78000e+02
3157 +4.97000e+02
3174 +5.03000e+02
3887 +5.14000e+02
3906 +5.25000e+02
3911 +5.26000e+02
4224 +5.27000e+02
8844 +5.37000e+02
9412 +5.43000e+02
9991 +5.43000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
42 -4.80000e+01
48 -4.70000e+01
71 -4.60000e+01
82 -4.50000e+01
185 -4.40000e+01
196 -4.30000e+01
278 -4.20000e+01
288 -4.10000e+01
299 -4.00000e+01
378 -3.90000e+01
405 -3.80000e+01
459 -3.70000e+01
460 -3.60000e+01
507 -3.50000e+01
648 -3.40000e+01
679 -3.30000e+01
710 -3.20000e+01
720 -3.10000e+01
751 -3.00000e+01
853 -2.90000e+01
865 -2.80000e+01
905 -2.70000e+01
995 -2.60000e+01
1061 -2.50000e+01
1073 -2.40000e+01
1249 -2.30000e+01
1262 -2.20000e+01
1337 -2.10000e+01
1363 -2.00000e+01
1441 -1.90000e+01
1614 -1.80000e+01
1655 -1.70000e+01
1696 -1.50000e+01
1747 -1.40000e+01
1850 -1.30000e+01
2104 -1.20000e+01
2235 -1.10000e+01
2323 -1.00000e+01
2367 -9.00000e+00
2389 -8.00000e+00
2703 -7.00000e+00
2798 -6.00000e+00
2867 -5.00000e+00
2876 -4.00000e+00
3095 -3.00000e+00
3282 -2.00000e+00
3373 -1.00000e+00
3557 +4.08000e+02
3806 +4.21000e+02
4251 +4.29000e+02
4292 +4.51000e+02
4720 +4.76000e+02
5008 +4.77000e+02
5324 +4.78000e+02
5684 +4.85000e+02
6222 +5.00000e+02
6893 +5.08000e+02
7244 +5.17000e+02
7611 +5.22000e+02
9991 +5.22000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
20 -4.80000e+01
56 -4.70000e+01
87 -4.60000e+01
129 -4.50000e+01
156 -4.40000e+01
176 -4.30000e+01
217 -4.20000e+01
340 -4.10000e+01
377 -4.00000e+01
420 -3.90000e+01
452 -3.80000e+01
561 -3.70000e+01
629 -3.60000e+01
665 -3.50000e+01
729 -3.40000e+01
863 -3.30000e+01
886 -3.20000e+01
910 -3.10000e+01
923 -3.00000e+01
948 -2.90000e+01
1027 -2.80000e+01
1041 -2.70000e+01
1081 -2.60000e+01
1137 -2.40000e+01
1229 -2.30000e+01
1261 -2.20000e+01
1316 -2.10000e+01
1338 -2.00000e+01
1368 -1.90000e+01
1381 -1.80000e+01
1446 -1.70000e+01
1502 -1.60000e+01
1578 -1.50000e+01
1613 -1.40000e+01
1626 -1.30000e+01
1977 -1.20000e+01
1989 -1.10000e+01
2049 -1.00000e+01
2067 -9.00000e+00
2096 -8.00000e+00
2189 -7.00000e+00
2428 -6.00000e+00
2471 -5.00000e+00
2547 -4.00000e+00
2683 -3.00000e+00
2774 -2.00000e+00
2825 -1.00000e+00
2871 +5.11000e+02
2963 +5.13000e+02
4512 +5.15000e+02
5341 +5.28000e+02
5607 +5.30000e+02
6176 +5.32000e+02
9991 +5.32000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
63 -4.80000e+01
87 -4.70000e+01
103 -4.60000e+01
114 -4.50000e+01
205 -4.40000e+01
233 -4.30000e+01
240 -4.20000e+01
255 -4.10000e+01
275 -4.00000e+01
338 -3.90000e+01
354 -3.80000e+01
486 -3.70000e+01
553 -3.60000e+01
577 -3.50000e+01
826 -3.40000e+01
879 -3.30000e+01
916 -3.20000e+01
975 -3.10000e+01
1078 -3.00000e+01
1113 -2.90000e+01
1191 -2.80000e+01
1224 -2.70000e+01
1272 -2.60000e+01
1282 -2.50000e+01
1302 -2.40000e+01
1306 -2.30000e+01
1363 -2.20000e+01
1385 -2.10000e+01
1453 -2.00000e+01
1464 -1.90000e+01
1595 -1.80000e+01
1615 -1.70000e+01
1829 -1.60000e+01
1896 -1.50000e+01
1935 -1.40000e+01
2014 -1.30000e+01
2035 -1.20000e+01
2210 -1.10000e+01
2311 -1.00000e+01
2342 -9.00000e+00
2395 -8.00000e+00
2452 -7.00000e+00
2489 -6.00000e+00
2638 -5.00000e+00
2757 -4.00000e+00
2888 -3.00000e+00
2923 -2.00000e+00
2941 -1.00000e+00
2945 +4.65000e+02
2979 +4.77000e+02
3028 +4.83000e+02
3146 +5.04000e+02
3229 +5.10000e+02
3706 +5.12000e+02
5053 +5.24000e+02
6314 +5.29000e+02
7199 +5.31000e+02
9991 +5.31000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
101 -4.80000e+01
118 -4.70000e+01
126 -4.60000e+01
219 -4.50000e+01
236 -4.30000e+01
243 -4.20000e+01
291 -4.10000e+01
310 -4.00000e+01
313 -3.90000e+01
355 -3.80000e+01
366 -3.70000e+01
401 -3.60000e+01
454 -3.50000e+01
465 -3.40000e+01
489 -3.30000e+01
525 -3.20000e+01
568 -3.10000e+01
581 -3.00000e+01
630 -2.90000e+01
660 -2.80000e+01
685 -2.70000e+01
712 -2.60000e+01
814 -2.50000e+01
818 -2.40000e+01
943 -2.30000e+01
985 -2.20000e+01
1005 -2.10000e+01
1082 -2.00000e+01
1104 -1.90000e+01
1234 -1.80000e+01
1265 -1.70000e+01
1283 -1.60000e+01
1316 -1.50000e+01
1374 -1.40000e+01
1394 -1.30000e+01
1463 -1.20000e+01
1481 -1.10000e+01
1505 -1.00000e+01
1748 -9.00000e+00
1774 -7.00000e+00
1832 -6.00000e+00
1877 -5.00000e+00
1948 -4.00000e+00
2015 -3.00000e+00
2062 -2.00000e+00
2220 -1.00000e+00
2308 +4.78000e+02
2358 +4.90000e+02
2514 +4.95000e+02
3070 +5.04000e+02
3364 +5.05000e+02
4592 +5.06000e+02
5416 +5.10000e+02
5903 +5.14000e+02
9427 +5.20000e+02
9545 +5.21000e+02
9991 +5.21000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
32 -4.80000e+01
87 -4.70000e+01
179 -4.60000e+01
257 -4.50000e+01
288 -4.40000e+01
295 -4.30000e+01
339 -4.20000e+01
370 -4.10000e+01
378 -4.00000e+01
412 -3.90000e+01
443 -3.80000e+01
454 -3.70000e+01
489 -3.60000e+01
530 -3.50000e+01
557 -3.40000e+01
604 -3.30000e+01
642 -3.20000e+01
694 -3.10000e+01
706 -3.00000e+01
762 -2.80000e+01
803 -2.70000e+01
864 -2.60000e+01
896 -2.50000e+01
938 -2.40000e+01
962 -2.30000e+01
990 -2.20000e+01
1063 -2.10000e+01
1066 -2.00000e+01
1089 -1.90000e+01
1141 -1.80000e+01
1239 -1.70000e+01
1305 -1.60000e+01
1404 -1.50000e+01
1505 -1.40000e+01
1679 -1.30000e+01
1697 -1.20000e+01
1752 -1.10000e+01
1843 -1.00000e+01
1959 -9.00000e+00
1981 -8.00000e+00
1998 -7.00000e+00
2114 -6.00000e+00
2314 -5.00000e+00
2383 -4.00000e+00
2501 -3.00000e+00
2539 -2.00000e+00
2712 -1.00000e+00
2847 +4.51000e+02
3449 +4.63000e+02
3562 +4.76000e+02
3981 +4.79000e+02
4305 +4.85000e+02
5190 +4.89000e+02
5358 +4.99000e+02
5430 +5.03000e+02
6183 +5.09000e+02
7172 +5.16000e+02
9556 +5.21000e+02
9991 +5.21000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
10 -4.80000e+01
16 -4.70000e+01
27 -4.60000e+01
54 -4.50000e+01
71 -4.40000e+01
106 -4.30000e+01
124 -4.20000e+01
139 -4.10000e+01
150 -4.00000e+01
167 -3.80000e+01
191 -3.70000e+01
207 -3.60000e+01
239 -3.50000e+01
264 -3.40000e+01
312 -3.30000e+01
367 -3.20000e+01
408 -3.10000e+01
483 -3.00000e+01
499 -2.90000e+01
522 -2.80000e+01
603 -2.70000e+01
671 -2.60000e+01
792 -2.50000e+01
835 -2.40000e+01
869 -2.30000e+01
983 -2.20000e+01
1165 -2.10000e+01
1179 -2.00000e+01
1342 -1.90000e+01
1588 -1.80000e+01
1661 -1.70000e+01
1749 -1.60000e+01
1889 -1.50000e+01
1995 -1.40000e+01
2030 -1.30000e+01
2248 -1.20000e+01
2351 -1.10000e+01
2483 -1.00000e+01
2573 -9.00000e+00
2718 -8.00000e+00
2850 -7.00000e+00
2858 -6.00000e+00
3099 -5.00000e+00
3131 -4.00000e+00
3506 -3.00000e+00
3588 -2.00000e+00
3645 -1.00000e+00
3709 +4.17000e+02
3811 +4.61000e+02
4696 +4.65000e+02
4722 +4.91000e+02
5079 +5.00000e+02
5464 +5.08000e+02
6189 +5.10000e+02
6441 +5.20000e+02
8166 +5.27000e+02
9991 +5.27000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
3 -4.80000e+01
79 -4.70000e+01
110 -4.60000e+01
137 -4.50000e+01
170 -4.40000e+01
172 -4.30000e+01
186 -4.20000e+01
285 -4.10000e+01
324 -4.00000e+01
333 -3.90000e+01
378 -3.80000e+01
381 -3.70000e+01
407 -3.60000e+01
467 -3.50000e+01
489 -3.40000e+01
494 -3.30000e+01
503 -3.20000e+01
512 -3.10000e+01
537 -3.00000e+01
568 -2.90000e+01
620 -2.80000e+01
645 -2.70000e+01
683 -2.60000e+01
709 -2.50000e+01
723 -2.40000e+01
802 -2.30000e+01
855 -2.20000e+01
924 -2.00000e+01
1003 -1.90000e+01
1016 -1.80000e+01
1114 -1.70000e+01
1242 -1.60000e+01
1256 -1.50000e+01
1285 -1.40000e+01
1358 -1.30000e+01
1442 -1.20000e+01
1508 -1.10000e+01
1533 -1.00000e+01
1615 -9.00000e+00
1679 -8.00000e+00
1714 -7.00000e+00
1832 -6.00000e+00
1962 -4.00000e+00
2156 -3.00000e+00
2179 -2.00000e+00
2231 -1.00000e+00
2247 +4.80000e+02
3063 +4.83000e+02
3336 +4.88000e+02
4069 +4.95000e+02
4075 +4.99000e+02
4363 +5.03000e+02
4396 +5.06000e+02
5550 +5.16000e+02
5611 +5.23000e+02
5625 +5.26000e+02
8132 +5.30000e+02
9991 +5.30000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
6 -4.80000e+01
10 -4.70000e+01
15 -4.60000e+01
78 -4.40000e+01
138 -4.30000e+01
231 -4.20000e+01
254 -4.10000e+01
274 -4.00000e+01
373 -3.90000e+01
402 -3.80000e+01
460 -3.70000e+01
575 -3.60000e+01
578 -3.50000e+01
585 -3.40000e+01
647 -3.20000e+01
684 -3.10000e+01
724 -3.00000e+01
814 -2.90000e+01
853 -2.80000e+01
1116 -2.70000e+01
1125 -2.60000e+01
1173 -2.50000e+01
1200 -2.40000e+01
1208 -2.30000e+01
1264 -2.20000e+01
1292 -2.00000e+01
1340 -1.90000e+01
1440 -1.80000e+01
1499 -1.70000e+01
1572 -1.60000e+01
1642 -1.50000e+01
1659 -1.40000e+01
1736 -1.30000e+01
1777 -1.20000e+01
1808 -1.10000e+01
1814 -1.00000e+01
1910 -9.00000e+00
1963 -8.00000e+00
1969 -7.00000e+00
2057 -6.00000e+00
2084 -5.00000e+00
2234 -4.00000e+00
2449 -3.00000e+00
2741 -2.00000e+00
2831 -1.00000e+00
3016 +4.07000e+02
3696 +4.16000e+02
3807 +4.23000e+02
4018 +4.43000e+02
4055 +4.48000e+02
4086 +4.62000e+02
4367 +4.65000e+02
4570 +4.70000e+02
4721 +4.93000e+02
4830 +4.95000e+02
4956 +4.98000e+02
5283 +5.04000e+02
6164 +5.20000e+02
6219 +5.22000e+02
7387 +5.27000e+02
8443 +5.28000e+02
9177 +5.32000e+02
9991 +5.32000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
32 -4.80000e+01
80 -4.70000e+01
108 -4.60000e+01
167 -4.50000e+01
178 -4.40000e+01
246 -4.20000e+01
275 -4.10000e+01
287 -4.00000e+01
300 -3.90000e+01
354 -3.80000e+01
406 -3.70000e+01
418 -3.60000e+01
536 -3.50000e+01
583 -3.40000e+01
634 -3.30000e+01
674 -3.20000e+01
709 -3.10000e+01
748 -3.00000e+01
772 -2.90000e+01
841 -2.80000e+01
878 -2.70000e+01
916 -2.60000e+01
1037 -2.50000e+01
1102 -2.40000e+01
1149 -2.30000e+01
1160 -2.20000e+01
1176 -2.10000e+01
1276 -2.00000e+01
1517 -1.90000e+01
1649 -1.80000e+01
1749 -1.70000e+01
1833 -1.60000e+01
1884 -1.50000e+01
2000 -1.30000e+01
2040 -1.20000e+01
2087 -1.10000e+01
2179 -1.00000e+01
2240 -9.00000e+00
2342 -8.00000e+00
2368 -7.00000e+00
2509 -6.00000e+00
2559 -5.00000e+00
2590 -4.00000e+00
2678 -3.00000e+00
2719 -2.00000e+00
2877 -1.00000e+00
2951 +4.69000e+02
3152 +4.81000e+02
3279 +4.88000e+02
3623 +4.95000e+02
4028 +5.00000e+02
4077 +5.06000e+02
4129 +5.23000e+02
7366 +5.28000e+02
8041 +5.32000e+02
9991 +5.32000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
7 -4.80000e+01
50 -4.70000e+01
112 -4.60000e+01
128 -4.50000e+01
149 -4.40000e+01
214 -4.30000e+01
219 -4.20000e+01
221 -4.10000e+01
248 -4.00000e+01
282 -3.90000e+01
306 -3.80000e+01
361 -3.70000e+01
369 -3.60000e+01
442 -3.50000e+01
485 -3.40000e+01
486 -3.30000e+01
494 -3.20000e+01
515 -3.10000e+01
520 -3.00000e+01
588 -2.90000e+01
603 -2.80000e+01
657 -2.70000e+01
658 -2.60000e+01
659 -2.50000e+01
822 -2.40000e+01
845 -2.20000e+01
955 -2.10000e+01
980 -2.00000e+01
989 -1.90000e+01
1009 -1.80000e+01
1015 -1.70000e+01
1193 -1.60000e+01
1268 -1.50000e+01
1430 -1.40000e+01
1466 -1.30000e+01
1513 -1.20000e+01
1550 -1.10000e+01
1596 -1.00000e+01
1704 -8.00000e+00
1767 -7.00000e+00
1905 -6.00000e+00
1940 -5.00000e+00
2011 -4.00000e+00
2175 -3.00000e+00
2836 -2.00000e+00
2924 -1.00000e+00
2959 +4.46000e+02
3364 +4.54000e+02
3469 +4.66000e+02
3513 +4.78000e+02
3565 +4.85000e+02
3901 +4.87000e+02
4127 +4.95000e+02
4196 +5.01000e+02
4905 +5.04000e+02
4931 +5.11000e+02
5303 +5.17000e+02
6470 +5.18000e+02
6516 +5.19000e+02
6642 +5.26000e+02
7468 +5.30000e+02
9518 +5.31000e+02
9991 +5.31000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
8 -4.80000e+01
45 -4.70000e+01
62 -4.60000e+01
105 -4.50000e+01
131 -4.40000e+01
184 -4.30000e+01
193 -4.20000e+01
212 -4.10000e+01
235 -4.00000e+01
257 -3.90000e+01
292 -3.80000e+01
339 -3.70000e+01
350 -3.60000e+01
388 -3.50000e+01
393 -3.40000e+01
440 -3.30000e+01
487 -3.20000e+01
585 -3.10000e+01
597 -3.00000e+01
634 -2.90000e+01
714 -2.80000e+01
741 -2.70000e+01
885 -2.60000e+01
951 -2.50000e+01
955 -2.40000e+01
989 -2.30000e+01
1023 -2.20000e+01
1121 -2.10000e+01
1166 -2.00000e+01
1178 -1.90000e+01
1255 -1.80000e+01
1298 -1.70000e+01
1410 -1.60000e+01
1471 -1.50000e+01
1522 -1.40000e+01
1598 -1.30000e+01
1639 -1.20000e+01
1689 -1.10000e+01
1825 -1.00000e+01
1854 -9.00000e+00
1870 -8.00000e+00
1982 -7.00000e+00
2126 -6.00000e+00
2138 -4.00000e+00
2198 -3.00000e+00
3018 -2.00000e+00
3418 -1.00000e+00
3475 +4.68000e+02
3513 +4.80000e+02
3651 +4.84000e+02
4020 +4.96000e+02
4210 +5.04000e+02
5060 +5.19000e+02
5595 +5.20000e+02
7170 +5.33000e+02
7681 +5.35000e+02
9991 +5.35000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
23 -4.80000e+01
39 -4.70000e+01
73 -4.60000e+01
82 -4.50000e+01
123 -4.40000e+01
162 -4.30000e+01
271 -4.20000e+01
275 -4.10000e+01
297 -4.00000e+01
339 -3.90000e+01
405 -3.80000e+01
420 -3.70000e+01
486 -3.60000e+01
578 -3.50000e+01
628 -3.40000e+01
716 -3.30000e+01
733 -3.20000e+01
746 -3.10000e+01
785 -3.00000e+01
853 -2.90000e+01
861 -2.80000e+01
907 -2.70000e+01
1066 -2.60000e+01
1096 -2.50000e+01
1147 -2.40000e+01
1204 -2.30000e+01
1220 -2.20000e+01
1250 -2.10000e+01
1336 -2.00000e+01
1393 -1.90000e+01
1404 -1.80000e+01
1539 -1.70000e+01
1545 -1.60000e+01
1552 -1.50000e+01
1584 -1.40000e+01
1596 -1.30000e+01
1650 -1.20000e+01
1723 -1.10000e+01
1724 -1.00000e+01
1764 -9.00000e+00
1827 -8.00000e+00
1856 -7.00000e+00
2054 -6.00000e+00
2175 -5.00000e+00
2228 -4.00000e+00
2353 -3.00000e+00
2373 -2.00000e+00
2613 -1.00000e+00
2989 +4.49000e+02
3054 +4.67000e+02
3075 +4.71000e+02
3105 +4.75000e+02
4178 +4.86000e+02
4207 +4.99000e+02
5474 +5.11000e+02
6179 +5.12000e+02
7103 +5.16000e+02
7662 +5.18000e+02
7963 +5.27000e+02
9991 +5.27000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
16 -4.80000e+01
25 -4.70000e+01
84 -4.60000e+01
113 -4.50000e+01
153 -4.40000e+01
163 -4.30000e+01
196 -4.20000e+01
242 -4.10000e+01
256 -4.00000e+01
295 -3.90000e+01
344 -3.80000e+01
380 -3.70000e+01
395 -3.60000e+01
477 -3.50000e+01
518 -3.40000e+01
520 -3.20000e+01
539 -3.10000e+01
596 -3.00000e+01
659 -2.90000e+01
771 -2.80000e+01
776 -2.70000e+01
808 -2.60000e+01
844 -2.50000e+01
929 -2.40000e+01
1073 -2.30000e+01
1126 -2.20000e+01
1158 -2.10000e+01
1266 -2.00000e+01
1298 -1.90000e+01
1460 -1.80000e+01
1476 -1.70000e+01
1595 -1.60000e+01
1637 -1.50000e+01
1776 -1.40000e+01
2057 -1.30000e+01
2145 -1.20000e+01
2285 -1.10000e+01
2316 -1.00000e+01
2496 -9.00000e+00
2655 -8.00000e+00
2664 -7.00000e+00
2746 -6.00000e+00
3102 -5.00000e+00
3161 -4.00000e+00
3320 -3.00000e+00
3671 -2.00000e+00
3676 -1.00000e+00
3711 +4.81000e+02
4027 +5.04000e+02
4070 +5.06000e+02
4108 +5.12000e+02
4264 +5.16000e+02
5111 +5.20000e+02
5711 +5.30000e+02
6350 +5.32000e+02
7908 +5.33000e+02
8923 +5.34000e+02
9991 +5.34000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
2 -4.80000e+01
21 -4.60000e+01
42 -4.50000e+01
113 -4.40000e+01
127 -4.30000e+01
154 -4.20000e+01
193 -4.10000e+01
218 -4.00000e+01
329 -3.90000e+01
336 -3.80000e+01
362 -3.70000e+01
414 -3.60000e+01
497 -3.50000e+01
587 -3.40000e+01
597 -3.30000e+01
673 -3.20000e+01
710 -3.10000e+01
826 -3.00000e+01
918 -2.90000e+01
958 -2.80000e+01
993 -2.70000e+01
1011 -2.60000e+01
1023 -2.50000e+01
1052 -2.40000e+01
1086 -2.30000e+01
1269 -2.20000e+01
1297 -2.10000e+01
1395 -2.00000e+01
1418 -1.90000e+01
1471 -1.80000e+01
1628 -1.70000e+01
1657 -1.60000e+01
1685 -1.50000e+01
1712 -1.40000e+01
1893 -1.30000e+01
1926 -1.20000e+01
2065 -1.10000e+01
2119 -1.00000e+01
2198 -9.00000e+00
2285 -7.00000e+00
2315 -6.00000e+00
2329 -5.00000e+00
2502 -4.00000e+00
2570 -3.00000e+00
2617 -2.00000e+00
2674 -1.00000e+00
2770 +4.44000e+02
3099 +4.54000e+02
3110 +4.62000e+02
3313 +4.67000e+02
3648 +4.85000e+02
3845 +4.92000e+02
4469 +5.03000e+02
