"function evaluation" "best-so-far f(x)"
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
49 -4.80000e+01
80 -4.70000e+01
81 -4.60000e+01
121 -4.50000e+01
271 -4.40000e+01
297 -4.30000e+01
314 -4.20000e+01
329 -4.10000e+01
409 -4.00000e+01
500 -3.90000e+01
524 -3.80000e+01
544 -3.70000e+01
556 -3.60000e+01
626 -3.50000e+01
634 -3.30000e+01
745 -3.20000e+01
795 -3.10000e+01
827 -3.00000e+01
868 -2.90000e+01
1162 -2.80000e+01
1267 -2.70000e+01
1279 -2.60000e+01
1318 -2.40000e+01
1511 -2.30000e+01
1592 -2.20000e+01
1613 -2.10000e+01
1745 -2.00000e+01
1877 -1.90000e+01
1890 -1.80000e+01
1913 -1.70000e+01
2183 -1.60000e+01
2365 -1.50000e+01
2496 -1.40000e+01
2521 -1.30000e+01
2524 -1.20000e+01
2654 -1.10000e+01
2800 -1.00000e+01
2888 -9.00000e+00
3165 -8.00000e+00
3293 -7.00000e+00
3346 -6.00000e+00
3433 -5.00000e+00
3547 -4.00000e+00
3581 -3.00000e+00
3708 -2.00000e+00
3783 +4.65000e+02
3817 +4.74000e+02
4155 +4.99000e+02
4393 +5.01000e+02
4956 +5.03000e+02
4975 +5.11000e+02
4989 +5.13000e+02
5557 +5.19000e+02
6061 +5.21000e+02
6111 +5.22000e+02
6946 +5.27000e+02
7046 +5.31000e+02
9981 +5.31000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
5 -4.80000e+01
88 -4.70000e+01
133 -4.60000e+01
217 -4.50000e+01
305 -4.40000e+01
349 -4.30000e+01
350 -4.20000e+01
389 -4.10000e+01
427 -4.00000e+01
438 -3.90000e+01
576 -3.80000e+01
729 -3.70000e+01
807 -3.60000e+01
902 -3.50000e+01
961 -3.40000e+01
1035 -3.30000e+01
1135 -3.20000e+01
1251 -3.10000e+01
1532 -3.00000e+01
1560 -2.90000e+01
1708 -2.80000e+01
1757 -2.70000e+01
1770 -2.60000e+01
1800 -2.50000e+01
1824 -2.40000e+01
1861 -2.30000e+01
1917 -2.20000e+01
1958 -2.10000e+01
1994 -2.00000e+01
2023 -1.90000e+01
2258 -1.80000e+01
2326 -1.70000e+01
2528 -1.60000e+01
2735 -1.50000e+01
2930 -1.40000e+01
3083 -1.30000e+01
3251 -1.20000e+01
3379 -1.10000e+01
3482 -1.00000e+01
3489 -9.00000e+00
3708 -8.00000e+00
3840 -7.00000e+00
3912 -6.00000e+00
4025 -5.00000e+00
4185 -4.00000e+00
4219 -3.00000e+00
4520 -2.00000e+00
4924 -1.00000e+00
5304 +5.11000e+02
5719 +5.12000e+02
6410 +5.25000e+02
8658 +5.31000e+02
9298 +5.41000e+02
9882 +5.43000e+02
9981 +5.43000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
35 -4.80000e+01
88 -4.70000e+01
144 -4.60000e+01
166 -4.50000e+01
189 -4.40000e+01
202 -4.30000e+01
226 -4.20000e+01
269 -4.10000e+01
290 -4.00000e+01
350 -3.90000e+01
358 -3.80000e+01
457 -3.70000e+01
514 -3.60000e+01
534 -3.50000e+01
570 -3.40000e+01
620 -3.30000e+01
651 -3.20000e+01
705 -3.10000e+01
788 -3.00000e+01
830 -2.90000e+01
1101 -2.80000e+01
1123 -2.70000e+01
1167 -2.60000e+01
1264 -2.50000e+01
1279 -2.40000e+01
1516 -2.30000e+01
1552 -2.20000e+01
1626 -2.10000e+01
1650 -2.00000e+01
1729 -1.90000e+01
1808 -1.80000e+01
1935 -1.70000e+01
2013 -1.60000e+01
2113 -1.50000e+01
2265 -1.40000e+01
2290 -1.30000e+01
2396 -1.10000e+01
2453 -1.00000e+01
2577 -9.00000e+00
2766 -8.00000e+00
2788 -7.00000e+00
2855 -6.00000e+00
3221 -5.00000e+00
3242 -4.00000e+00
3350 -3.00000e+00
3412 -2.00000e+00
3585 -1.00000e+00
3693 +4.47000e+02
3764 +4.57000e+02
3769 +4.69000e+02
4168 +4.79000e+02
4297 +4.80000e+02
4320 +4.81000e+02
4471 +4.95000e+02
4626 +4.97000e+02
4905 +4.98000e+02
5098 +5.01000e+02
5334 +5.05000e+02
5529 +5.07000e+02
6076 +5.11000e+02
6110 +5.13000e+02
6614 +5.17000e+02
7387 +5.20000e+02
9981 +5.20000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
73 -4.80000e+01
117 -4.70000e+01
226 -4.60000e+01
262 -4.50000e+01
304 -4.40000e+01
359 -4.30000e+01
394 -4.20000e+01
422 -4.10000e+01
480 -4.00000e+01
562 -3.90000e+01
675 -3.80000e+01
758 -3.70000e+01
766 -3.60000e+01
824 -3.50000e+01
923 -3.40000e+01
952 -3.30000e+01
1049 -3.20000e+01
1203 -3.10000e+01
1337 -3.00000e+01
1548 -2.90000e+01
1644 -2.80000e+01
1716 -2.70000e+01
1744 -2.60000e+01
1800 -2.50000e+01
1813 -2.40000e+01
1847 -2.30000e+01
1942 -2.20000e+01
1985 -2.10000e+01
2048 -2.00000e+01
2094 -1.90000e+01
2189 -1.70000e+01
2447 -1.60000e+01
2491 -1.50000e+01
2655 -1.40000e+01
2678 -1.30000e+01
2709 -1.20000e+01
2931 -1.10000e+01
3090 -1.00000e+01
3165 -9.00000e+00
3352 -8.00000e+00
3422 -7.00000e+00
3562 -6.00000e+00
3601 -5.00000e+00
3644 -4.00000e+00
3710 -3.00000e+00
3781 -2.00000e+00
4011 -1.00000e+00
4128 +4.93000e+02
4178 +4.95000e+02
4467 +4.98000e+02
4470 +4.99000e+02
4844 +5.03000e+02
5012 +5.11000e+02
6530 +5.19000e+02
7661 +5.28000e+02
9583 +5.29000e+02
9981 +5.29000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
10 -4.80000e+01
48 -4.70000e+01
141 -4.60000e+01
259 -4.50000e+01
260 -4.40000e+01
278 -4.30000e+01
387 -4.20000e+01
462 -4.10000e+01
482 -4.00000e+01
517 -3.90000e+01
588 -3.80000e+01
603 -3.70000e+01
648 -3.60000e+01
737 -3.50000e+01
781 -3.40000e+01
896 -3.30000e+01
958 -3.20000e+01
1019 -3.10000e+01
1097 -3.00000e+01
1142 -2.90000e+01
1257 -2.80000e+01
1307 -2.70000e+01
1414 -2.60000e+01
1526 -2.50000e+01
1546 -2.40000e+01
1660 -2.30000e+01
1897 -2.20000e+01
1959 -2.10000e+01
2031 -2.00000e+01
2121 -1.90000e+01
2213 -1.80000e+01
2354 -1.70000e+01
2413 -1.60000e+01
2433 -1.50000e+01
2475 -1.40000e+01
2754 -1.30000e+01
2889 -1.20000e+01
3006 -1.10000e+01
3102 -1.00000e+01
3280 -9.00000e+00
3466 -8.00000e+00
3821 -7.00000e+00
3975 -6.00000e+00
4171 -5.00000e+00
4497 -4.00000e+00
4724 -3.00000e+00
5112 -2.00000e+00
5152 -1.00000e+00
5648 +4.74000e+02
6025 +4.79000e+02
6462 +4.88000e+02
6609 +4.92000e+02
6632 +4.95000e+02
7116 +4.96000e+02
7381 +4.97000e+02
7682 +5.01000e+02
8262 +5.02000e+02
9108 +5.06000e+02
9554 +5.09000e+02
9856 +5.13000e+02
9981 +5.13000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
22 -4.80000e+01
69 -4.70000e+01
159 -4.60000e+01
373 -4.50000e+01
512 -4.40000e+01
519 -4.30000e+01
558 -4.20000e+01
581 -4.10000e+01
623 -4.00000e+01
649 -3.90000e+01
686 -3.70000e+01
771 -3.60000e+01
846 -3.50000e+01
913 -3.40000e+01
1059 -3.30000e+01
1069 -3.20000e+01
1167 -3.10000e+01
1197 -3.00000e+01
1248 -2.90000e+01
1308 -2.80000e+01
1445 -2.70000e+01
1486 -2.60000e+01
1585 -2.50000e+01
1731 -2.40000e+01
1845 -2.30000e+01
1977 -2.20000e+01
2036 -2.10000e+01
2044 -2.00000e+01
2201 -1.90000e+01
2288 -1.80000e+01
2353 -1.70000e+01
2429 -1.60000e+01
2569 -1.40000e+01
2967 -1.30000e+01
3055 -1.20000e+01
3173 -1.10000e+01
3195 -1.00000e+01
3248 -9.00000e+00
3322 -8.00000e+00
3515 -7.00000e+00
3887 -6.00000e+00
3950 -5.00000e+00
4060 -4.00000e+00
4293 -3.00000e+00
4377 -2.00000e+00
4565 -1.00000e+00
4572 +4.73000e+02
4697 +4.88000e+02
4772 +5.00000e+02
4783 +5.01000e+02
4960 +5.02000e+02
5105 +5.06000e+02
6464 +5.10000e+02
7715 +5.14000e+02
7796 +5.17000e+02
8574 +5.19000e+02
8608 +5.23000e+02
9981 +5.23000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
2 -4.80000e+01
35 -4.70000e+01
114 -4.60000e+01
128 -4.50000e+01
131 -4.40000e+01
155 -4.20000e+01
273 -4.10000e+01
415 -4.00000e+01
416 -3.90000e+01
445 -3.80000e+01
526 -3.70000e+01
586 -3.60000e+01
639 -3.50000e+01
795 -3.40000e+01
817 -3.30000e+01
1020 -3.20000e+01
1092 -3.10000e+01
1245 -3.00000e+01
1318 -2.90000e+01
1358 -2.80000e+01
1386 -2.70000e+01
1512 -2.60000e+01
1555 -2.50000e+01
1607 -2.40000e+01
1681 -2.20000e+01
1715 -2.10000e+01
1832 -2.00000e+01
1910 -1.90000e+01
2038 -1.80000e+01
2290 -1.70000e+01
2318 -1.60000e+01
2395 -1.50000e+01
2479 -1.40000e+01
2637 -1.30000e+01
2668 -1.20000e+01
2851 -1.10000e+01
2913 -1.00000e+01
3040 -9.00000e+00
3062 -8.00000e+00
3095 -7.00000e+00
3300 -6.00000e+00
3550 -5.00000e+00
3773 -4.00000e+00
3863 -3.00000e+00
3879 -2.00000e+00
4015 -1.00000e+00
4045 +4.85000e+02
4072 +4.86000e+02
4113 +4.96000e+02
4661 +5.05000e+02
5157 +5.13000e+02
5504 +5.17000e+02
7562 +5.26000e+02
7948 +5.28000e+02
7957 +5.32000e+02
9981 +5.32000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
5 -4.80000e+01
60 -4.70000e+01
90 -4.60000e+01
166 -4.50000e+01
226 -4.30000e+01
244 -4.20000e+01
293 -4.10000e+01
361 -4.00000e+01
390 -3.90000e+01
421 -3.80000e+01
482 -3.70000e+01
563 -3.60000e+01
599 -3.50000e+01
742 -3.40000e+01
828 -3.30000e+01
889 -3.20000e+01
930 -3.10000e+01
973 -3.00000e+01
1173 -2.90000e+01
1255 -2.80000e+01
1379 -2.70000e+01
1407 -2.60000e+01
1457 -2.50000e+01
1500 -2.40000e+01
1551 -2.30000e+01
1646 -2.20000e+01
1693 -2.10000e+01
2049 -2.00000e+01
2057 -1.90000e+01
2119 -1.80000e+01
2226 -1.70000e+01
2252 -1.60000e+01
2313 -1.50000e+01
2363 -1.40000e+01
2404 -1.30000e+01
2657 -1.20000e+01
2727 -1.10000e+01
2744 -9.00000e+00
2829 -8.00000e+00
2859 -7.00000e+00
3040 -6.00000e+00
3316 -5.00000e+00
3402 -4.00000e+00
3468 -3.00000e+00
3487 -2.00000e+00
3612 -1.00000e+00
3666 +4.78000e+02
3721 +4.90000e+02
3739 +4.95000e+02
3862 +5.01000e+02
4036 +5.06000e+02
4461 +5.09000e+02
5226 +5.19000e+02
7342 +5.20000e+02
9404 +5.21000e+02
9561 +5.27000e+02
9981 +5.27000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
6 -4.80000e+01
45 -4.70000e+01
52 -4.60000e+01
89 -4.50000e+01
90 -4.40000e+01
185 -4.30000e+01
215 -4.20000e+01
221 -4.10000e+01
307 -4.00000e+01
323 -3.90000e+01
338 -3.80000e+01
428 -3.70000e+01
475 -3.60000e+01
546 -3.50000e+01
627 -3.40000e+01
744 -3.30000e+01
819 -3.20000e+01
879 -3.10000e+01
995 -3.00000e+01
1088 -2.90000e+01
1201 -2.80000e+01
1206 -2.70000e+01
1268 -2.60000e+01
1314 -2.50000e+01
1349 -2.40000e+01
1451 -2.30000e+01
1598 -2.20000e+01
1667 -2.10000e+01
1751 -2.00000e+01
1752 -1.90000e+01
1832 -1.80000e+01
1849 -1.70000e+01
1933 -1.60000e+01
2061 -1.50000e+01
2069 -1.40000e+01
2149 -1.30000e+01
2300 -1.20000e+01
2318 -1.10000e+01
2322 -1.00000e+01
2525 -9.00000e+00
2533 -8.00000e+00
2705 -7.00000e+00
2937 -6.00000e+00
3352 -5.00000e+00
3486 -4.00000e+00
4309 -3.00000e+00
4612 -2.00000e+00
5751 -1.00000e+00
6937 +4.24000e+02
6992 +4.28000e+02
7131 +4.47000e+02
7179 +4.71000e+02
7563 +4.86000e+02
8113 +4.88000e+02
8247 +4.98000e+02
8332 +5.06000e+02
8757 +5.10000e+02
9283 +5.14000e+02
9605 +5.19000e+02
9981 +5.19000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
6 -4.80000e+01
64 -4.70000e+01
151 -4.60000e+01
176 -4.50000e+01
354 -4.40000e+01
427 -4.30000e+01
481 -4.20000e+01
508 -4.10000e+01
689 -4.00000e+01
701 -3.90000e+01
774 -3.80000e+01
911 -3.70000e+01
1013 -3.60000e+01
1098 -3.50000e+01
1139 -3.40000e+01
1263 -3.20000e+01
1430 -3.10000e+01
1467 -3.00000e+01
1475 -2.90000e+01
1493 -2.80000e+01
1507 -2.70000e+01
1515 -2.60000e+01
1664 -2.50000e+01
1771 -2.40000e+01
1876 -2.30000e+01
1924 -2.20000e+01
1983 -2.10000e+01
2282 -2.00000e+01
2328 -1.90000e+01
2420 -1.80000e+01
2525 -1.70000e+01
2608 -1.60000e+01
2779 -1.50000e+01
3009 -1.40000e+01
3092 -1.30000e+01
3158 -1.20000e+01
3241 -1.00000e+01
3276 -9.00000e+00
3318 -8.00000e+00
3511 -7.00000e+00
3647 -6.00000e+00
3821 -5.00000e+00
3877 -4.00000e+00
4006 -3.00000e+00
4067 -2.00000e+00
4178 -1.00000e+00
4399 +4.85000e+02
4471 +4.88000e+02
5184 +4.90000e+02
5466 +5.01000e+02
5928 +5.07000e+02
6270 +5.16000e+02
6439 +5.19000e+02
6970 +5.21000e+02
7118 +5.28000e+02
7798 +5.31000e+02
8004 +5.36000e+02
9981 +5.36000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
14 -4.80000e+01
44 -4.70000e+01
82 -4.60000e+01
119 -4.40000e+01
153 -4.30000e+01
170 -4.20000e+01
256 -4.10000e+01
321 -4.00000e+01
339 -3.90000e+01
467 -3.80000e+01
492 -3.70000e+01
528 -3.60000e+01
589 -3.50000e+01
653 -3.40000e+01
713 -3.30000e+01
723 -3.20000e+01
725 -3.10000e+01
782 -3.00000e+01
843 -2.90000e+01
918 -2.80000e+01
967 -2.70000e+01
1020 -2.60000e+01
1096 -2.50000e+01
1280 -2.40000e+01
1383 -2.30000e+01
1510 -2.20000e+01
1513 -2.10000e+01
1532 -2.00000e+01
1680 -1.90000e+01
1826 -1.80000e+01
1855 -1.70000e+01
1909 -1.60000e+01
2119 -1.50000e+01
2247 -1.40000e+01
2402 -1.30000e+01
2555 -1.20000e+01
2731 -1.10000e+01
2888 -9.00000e+00
2972 -8.00000e+00
3105 -7.00000e+00
3300 -6.00000e+00
3390 -5.00000e+00
3561 -4.00000e+00
3841 -3.00000e+00
4279 -2.00000e+00
4407 -1.00000e+00
4721 +4.45000e+02
4914 +4.50000e+02
5071 +4.64000e+02
5773 +4.83000e+02
5896 +4.89000e+02
6175 +5.04000e+02
6554 +5.10000e+02
6675 +5.14000e+02
7960 +5.15000e+02
8762 +5.16000e+02
8799 +5.17000e+02
9019 +5.20000e+02
9745 +5.22000e+02
9849 +5.25000e+02
9981 +5.25000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
8 -4.80000e+01
129 -4.70000e+01
139 -4.60000e+01
170 -4.50000e+01
211 -4.40000e+01
225 -4.30000e+01
269 -4.20000e+01
303 -4.10000e+01
380 -4.00000e+01
415 -3.90000e+01
555 -3.80000e+01
574 -3.70000e+01
632 -3.60000e+01
867 -3.50000e+01
870 -3.40000e+01
940 -3.30000e+01
1079 -3.20000e+01
1239 -3.10000e+01
1334 -3.00000e+01
1353 -2.90000e+01
1453 -2.80000e+01
1505 -2.70000e+01
1595 -2.60000e+01
1620 -2.50000e+01
1711 -2.40000e+01
1750 -2.30000e+01
1800 -2.20000e+01
1833 -2.10000e+01
1848 -2.00000e+01
1914 -1.90000e+01
1915 -1.80000e+01
2192 -1.70000e+01
2309 -1.60000e+01
2465 -1.50000e+01
2590 -1.40000e+01
2801 -1.30000e+01
2853 -1.20000e+01
2977 -1.10000e+01
3355 -1.00000e+01
3461 -9.00000e+00
3563 -8.00000e+00
3662 -7.00000e+00
3693 -6.00000e+00
3798 -5.00000e+00
3818 -4.00000e+00
4381 -3.00000e+00
4617 -2.00000e+00
4772 -1.00000e+00
4900 +4.47000e+02
4917 +4.67000e+02
4920 +4.75000e+02
4949 +4.85000e+02
5076 +4.99000e+02
5354 +5.11000e+02
5855 +5.15000e+02
6730 +5.18000e+02
7239 +5.26000e+02
7782 +5.30000e+02
8161 +5.37000e+02
9933 +5.39000e+02
9981 +5.39000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
7 -4.80000e+01
36 -4.70000e+01
103 -4.60000e+01
174 -4.50000e+01
264 -4.30000e+01
316 -4.20000e+01
338 -4.00000e+01
514 -3.90000e+01
555 -3.80000e+01
714 -3.70000e+01
810 -3.60000e+01
903 -3.50000e+01
965 -3.40000e+01
1044 -3.30000e+01
1250 -3.20000e+01
1307 -3.10000e+01
1332 -3.00000e+01
1341 -2.90000e+01
1395 -2.80000e+01
1423 -2.70000e+01
1563 -2.60000e+01
1592 -2.50000e+01
1593 -2.40000e+01
1683 -2.30000e+01
1711 -2.20000e+01
1828 -2.10000e+01
1834 -2.00000e+01
1948 -1.90000e+01
2049 -1.80000e+01
2128 -1.70000e+01
2202 -1.60000e+01
2366 -1.50000e+01
2405 -1.40000e+01
2423 -1.30000e+01
2665 -1.20000e+01
2806 -1.10000e+01
3057 -1.00000e+01
3227 -9.00000e+00
3651 -8.00000e+00
3675 -7.00000e+00
3779 -6.00000e+00
3945 -5.00000e+00
4001 -4.00000e+00
4161 -3.00000e+00
4328 -2.00000e+00
4448 -1.00000e+00
4559 +4.63000e+02
4994 +4.80000e+02
5210 +4.81000e+02
5691 +4.87000e+02
6092 +4.91000e+02
6105 +4.96000e+02
6370 +5.02000e+02
7164 +5.10000e+02
7615 +5.13000e+02
8583 +5.14000e+02
8660 +5.23000e+02
9438 +5.29000e+02
9981 +5.29000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
5 -4.80000e+01
97 -4.70000e+01
134 -4.60000e+01
157 -4.50000e+01
163 -4.40000e+01
269 -4.30000e+01
456 -4.10000e+01
489 -4.00000e+01
702 -3.90000e+01
748 -3.80000e+01
765 -3.70000e+01
816 -3.60000e+01
831 -3.50000e+01
892 -3.40000e+01
954 -3.30000e+01
967 -3.20000e+01
974 -3.10000e+01
1120 -3.00000e+01
1206 -2.90000e+01
1268 -2.80000e+01
1292 -2.70000e+01
1334 -2.60000e+01
1360 -2.50000e+01
1434 -2.40000e+01
1470 -2.30000e+01
1764 -2.20000e+01
1805 -2.10000e+01
1820 -2.00000e+01
1845 -1.90000e+01
1874 -1.70000e+01
2007 -1.60000e+01
2118 -1.50000e+01
2380 -1.40000e+01
2485 -1.30000e+01
2720 -1.20000e+01
2747 -1.10000e+01
2912 -1.00000e+01
2965 -9.00000e+00
3017 -8.00000e+00
3020 -7.00000e+00
3320 -6.00000e+00
3366 -5.00000e+00
3526 -4.00000e+00
3643 -3.00000e+00
3704 -2.00000e+00
3963 -1.00000e+00
4112 +4.56000e+02
4411 +4.67000e+02
4422 +4.74000e+02
4728 +4.76000e+02
4990 +4.82000e+02
5356 +4.95000e+02
6617 +5.00000e+02
7882 +5.04000e+02
8131 +5.13000e+02
8627 +5.14000e+02
9676 +5.20000e+02
9806 +5.23000e+02
9981 +5.23000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
17 -4.80000e+01
51 -4.70000e+01
119 -4.60000e+01
129 -4.50000e+01
187 -4.40000e+01
301 -4.10000e+01
320 -4.00000e+01
353 -3.90000e+01
397 -3.80000e+01
404 -3.70000e+01
485 -3.60000e+01
518 -3.50000e+01
528 -3.40000e+01
589 -3.30000e+01
623 -3.20000e+01
687 -3.10000e+01
780 -3.00000e+01
801 -2.90000e+01
924 -2.80000e+01
930 -2.70000e+01
950 -2.60000e+01
1076 -2.50000e+01
1078 -2.40000e+01
1372 -2.30000e+01
1416 -2.20000e+01
1459 -2.10000e+01
1538 -2.00000e+01
1612 -1.90000e+01
1619 -1.80000e+01
1725 -1.70000e+01
1846 -1.60000e+01
2008 -1.50000e+01
2104 -1.40000e+01
2315 -1.30000e+01
2534 -1.20000e+01
2699 -1.10000e+01
2706 -1.00000e+01
2733 -9.00000e+00
2972 -8.00000e+00
3058 -7.00000e+00
3288 -6.00000e+00
3496 -5.00000e+00
3568 -4.00000e+00
3975 -3.00000e+00
3987 -2.00000e+00
4139 -1.00000e+00
4293 +4.63000e+02
4387 +4.77000e+02
4639 +4.84000e+02
5055 +4.86000e+02
5396 +4.88000e+02
5722 +4.89000e+02
6204 +4.96000e+02
6375 +5.06000e+02
7059 +5.09000e+02
7246 +5.14000e+02
7259 +5.15000e+02
8523 +5.23000e+02
9617 +5.27000e+02
9789 +5.29000e+02
9981 +5.29000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
8 -4.80000e+01
35 -4.70000e+01
36 -4.60000e+01
62 -4.50000e+01
80 -4.40000e+01
109 -4.30000e+01
320 -4.20000e+01
354 -4.10000e+01
417 -4.00000e+01
511 -3.90000e+01
599 -3.80000e+01
678 -3.70000e+01
774 -3.60000e+01
866 -3.50000e+01
902 -3.40000e+01
918 -3.30000e+01
992 -3.20000e+01
994 -3.00000e+01
1055 -2.90000e+01
1063 -2.80000e+01
1100 -2.70000e+01
1150 -2.60000e+01
1254 -2.50000e+01
1278 -2.40000e+01
1339 -2.30000e+01
1408 -2.20000e+01
1472 -2.10000e+01
1539 -2.00000e+01
1788 -1.90000e+01
1806 -1.80000e+01
2002 -1.70000e+01
2014 -1.60000e+01
2088 -1.50000e+01
