"function evaluation" "best-so-far f(x)"
5283 -5.00000e+00
5529 -4.00000e+00
5700 -3.00000e+00
5832 -2.00000e+00
5932 -1.00000e+00
6284 +4.51000e+02
6805 +4.67000e+02
7112 +4.77000e+02
7193 +4.80000e+02
7243 +4.89000e+02
7917 +4.97000e+02
8122 +5.02000e+02
8177 +5.11000e+02
9951 +5.11000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
20 -4.80000e+01
48 -4.70000e+01
121 -4.60000e+01
366 -4.50000e+01
425 -4.40000e+01
499 -4.30000e+01
628 -4.20000e+01
718 -4.10000e+01
917 -4.00000e+01
1006 -3.90000e+01
1176 -3.80000e+01
1323 -3.70000e+01
1363 -3.60000e+01
1594 -3.50000e+01
1727 -3.40000e+01
1798 -3.30000e+01
2023 -3.20000e+01
2311 -3.10000e+01
2429 -3.00000e+01
2651 -2.90000e+01
2764 -2.70000e+01
2818 -2.60000e+01
2989 -2.50000e+01
3179 -2.40000e+01
3225 -2.30000e+01
3239 -2.20000e+01
3371 -2.10000e+01
3480 -2.00000e+01
3610 -1.90000e+01
3789 -1.80000e+01
3839 -1.70000e+01
3888 -1.60000e+01
4225 -1.40000e+01
4444 -1.30000e+01
4652 -1.20000e+01
4778 -1.00000e+01
5098 -9.00000e+00
5321 -8.00000e+00
5907 -7.00000e+00
6199 -6.00000e+00
6867 -5.00000e+00
6984 -4.00000e+00
7267 -2.00000e+00
7332 -1.00000e+00
7846 +4.69000e+02
7896 +4.82000e+02
8317 +4.84000e+02
8444 +4.89000e+02
8518 +4.95000e+02
8541 +4.99000e+02
8906 +5.00000e+02
8937 +5.03000e+02
9121 +5.13000e+02
9354 +5.14000e+02
9951 +5.14000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
34 -4.80000e+01
50 -4.70000e+01
152 -4.60000e+01
221 -4.50000e+01
272 -4.40000e+01
486 -4.30000e+01
612 -4.20000e+01
713 -4.10000e+01
862 -4.00000e+01
954 -3.90000e+01
1084 -3.80000e+01
1114 -3.70000e+01
1203 -3.60000e+01
1403 -3.50000e+01
1500 -3.40000e+01
1541 -3.30000e+01
1662 -3.20000e+01
1749 -3.10000e+01
1949 -3.00000e+01
2169 -2.90000e+01
2435 -2.80000e+01
2572 -2.70000e+01
2612 -2.60000e+01
2662 -2.50000e+01
2819 -2.40000e+01
3009 -2.30000e+01
3289 -2.20000e+01
3657 -2.10000e+01
3706 -2.00000e+01
3930 -1.90000e+01
4396 -1.80000e+01
4436 -1.70000e+01
4708 -1.60000e+01
4832 -1.50000e+01
5083 -1.40000e+01
5169 -1.30000e+01
5192 -1.20000e+01
5240 -1.10000e+01
5418 -1.00000e+01
5642 -9.00000e+00
5851 -8.00000e+00
6152 -7.00000e+00
7255 -6.00000e+00
7471 -5.00000e+00
7617 -4.00000e+00
7682 -3.00000e+00
7834 -2.00000e+00
8244 -1.00000e+00
9019 +4.94000e+02
9306 +5.01000e+02
9652 +5.09000e+02
9951 +5.09000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
48 -4.80000e+01
105 -4.70000e+01
209 -4.60000e+01
213 -4.50000e+01
402 -4.40000e+01
603 -4.30000e+01
677 -4.20000e+01
720 -4.10000e+01
806 -4.00000e+01
897 -3.90000e+01
1000 -3.80000e+01
1093 -3.70000e+01
1326 -3.60000e+01
1428 -3.50000e+01
1544 -3.40000e+01
1747 -3.30000e+01
1946 -3.20000e+01
2154 -3.10000e+01
2288 -3.00000e+01
2418 -2.90000e+01
2544 -2.80000e+01
2559 -2.70000e+01
2692 -2.60000e+01
2813 -2.50000e+01
3183 -2.40000e+01
3494 -2.30000e+01
3620 -2.20000e+01
3729 -2.10000e+01
3934 -2.00000e+01
4020 -1.90000e+01
4290 -1.80000e+01
4434 -1.70000e+01
4688 -1.60000e+01
4811 -1.50000e+01
5195 -1.40000e+01
5603 -1.30000e+01
5822 -1.20000e+01
5939 -1.10000e+01
6262 -1.00000e+01
6374 -9.00000e+00
6520 -8.00000e+00
6640 -7.00000e+00
6902 -6.00000e+00
7007 -5.00000e+00
7447 -4.00000e+00
7596 -3.00000e+00
7676 -2.00000e+00
7960 -1.00000e+00
8071 +4.75000e+02
8347 +4.80000e+02
8930 +4.83000e+02
9155 +4.86000e+02
9205 +4.87000e+02
9612 +4.88000e+02
9658 +4.99000e+02
9951 +4.99000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
43 -4.80000e+01
121 -4.70000e+01
198 -4.60000e+01
242 -4.50000e+01
444 -4.40000e+01
524 -4.30000e+01
597 -4.20000e+01
824 -4.10000e+01
960 -4.00000e+01
1053 -3.90000e+01
1105 -3.80000e+01
1380 -3.70000e+01
1573 -3.60000e+01
1702 -3.50000e+01
1809 -3.40000e+01
1864 -3.30000e+01
2054 -3.20000e+01
2060 -3.10000e+01
2111 -3.00000e+01
2402 -2.90000e+01
2417 -2.80000e+01
2495 -2.70000e+01
2647 -2.60000e+01
2944 -2.50000e+01
3015 -2.40000e+01
3095 -2.30000e+01
3141 -2.20000e+01
3213 -2.10000e+01
3547 -2.00000e+01
3581 -1.90000e+01
3772 -1.80000e+01
4047 -1.70000e+01
4155 -1.60000e+01
4222 -1.50000e+01
4235 -1.40000e+01
4418 -1.20000e+01
4517 -1.10000e+01
4758 -1.00000e+01
5331 -9.00000e+00
5376 -8.00000e+00
5585 -7.00000e+00
5791 -6.00000e+00
5928 -5.00000e+00
6163 -4.00000e+00
6329 -3.00000e+00
6797 -2.00000e+00
7029 -1.00000e+00
7209 +4.85000e+02
7300 +4.89000e+02
7376 +5.01000e+02
7709 +5.04000e+02
8690 +5.06000e+02
8971 +5.14000e+02
9013 +5.16000e+02
9169 +5.23000e+02
9951 +5.23000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
5 -4.80000e+01
97 -4.70000e+01
243 -4.60000e+01
278 -4.50000e+01
451 -4.40000e+01
588 -4.30000e+01
680 -4.20000e+01
794 -4.10000e+01
839 -4.00000e+01
961 -3.90000e+01
1033 -3.80000e+01
1058 -3.70000e+01
1080 -3.60000e+01
1314 -3.50000e+01
1505 -3.40000e+01
1657 -3.30000e+01
1834 -3.20000e+01
1987 -3.10000e+01
2141 -3.00000e+01
2189 -2.90000e+01
2285 -2.80000e+01
2312 -2.70000e+01
2537 -2.60000e+01
2680 -2.50000e+01
2768 -2.40000e+01
2934 -2.30000e+01
3290 -2.20000e+01
3502 -2.10000e+01
3752 -2.00000e+01
3993 -1.90000e+01
4221 -1.80000e+01
4346 -1.70000e+01
4359 -1.60000e+01
4422 -1.50000e+01
5018 -1.40000e+01
5189 -1.30000e+01
5306 -1.10000e+01
5606 -1.00000e+01
5928 -9.00000e+00
6190 -8.00000e+00
6217 -7.00000e+00
6418 -6.00000e+00
6588 -5.00000e+00
6902 -4.00000e+00
7252 -3.00000e+00
7463 -2.00000e+00
7924 -1.00000e+00
8600 +4.67000e+02
8706 +4.68000e+02
9214 +4.72000e+02
9670 +4.77000e+02
9951 +4.77000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
10 -4.70000e+01
141 -4.60000e+01
189 -4.50000e+01
194 -4.40000e+01
329 -4.30000e+01
345 -4.20000e+01
374 -4.10000e+01
429 -4.00000e+01
509 -3.90000e+01
644 -3.80000e+01
849 -3.70000e+01
862 -3.60000e+01
917 -3.50000e+01
1120 -3.40000e+01
1149 -3.30000e+01
1300 -3.20000e+01
1487 -3.10000e+01
1707 -3.00000e+01
1844 -2.90000e+01
1883 -2.80000e+01
1958 -2.70000e+01
2228 -2.60000e+01
2345 -2.50000e+01
2597 -2.40000e+01
2698 -2.30000e+01
2870 -2.20000e+01
3074 -2.10000e+01
3148 -2.00000e+01
3251 -1.90000e+01
3315 -1.80000e+01
3496 -1.70000e+01
3516 -1.60000e+01
3642 -1.50000e+01
3890 -1.40000e+01
4000 -1.30000e+01
4217 -1.20000e+01
4386 -1.10000e+01
4533 -1.00000e+01
4699 -9.00000e+00
5395 -8.00000e+00
5483 -7.00000e+00
5636 -6.00000e+00
5638 -5.00000e+00
5795 -4.00000e+00
6093 -3.00000e+00
6547 -2.00000e+00
6939 -1.00000e+00
7462 +4.47000e+02
7722 +4.79000e+02
7922 +4.89000e+02
8000 +4.90000e+02
8335 +4.97000e+02
8636 +5.00000e+02
9130 +5.02000e+02
9272 +5.04000e+02
9951 +5.04000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
3 -4.80000e+01
115 -4.70000e+01
287 -4.60000e+01
303 -4.50000e+01
408 -4.40000e+01
521 -4.30000e+01
707 -4.20000e+01
754 -4.10000e+01
818 -4.00000e+01
845 -3.90000e+01
965 -3.80000e+01
1147 -3.70000e+01
1316 -3.60000e+01
1373 -3.50000e+01
1409 -3.40000e+01
1561 -3.30000e+01
1720 -3.20000e+01
1908 -3.10000e+01
2011 -3.00000e+01
2068 -2.90000e+01
2117 -2.80000e+01
2188 -2.70000e+01
2275 -2.60000e+01
2331 -2.50000e+01
2493 -2.40000e+01
2556 -2.30000e+01
2873 -2.20000e+01
2947 -2.10000e+01
3060 -2.00000e+01
3146 -1.90000e+01
3221 -1.80000e+01
3275 -1.70000e+01
3397 -1.60000e+01
3595 -1.50000e+01
3732 -1.40000e+01
4148 -1.30000e+01
4178 -1.20000e+01
4325 -1.10000e+01
4465 -1.00000e+01
4584 -9.00000e+00
4747 -8.00000e+00
4873 -7.00000e+00
5022 -6.00000e+00
5333 -5.00000e+00
5455 -4.00000e+00
5685 -3.00000e+00
5874 -2.00000e+00
6869 -1.00000e+00
8348 +4.61000e+02
8728 +4.67000e+02
8975 +4.76000e+02
8982 +4.78000e+02
9148 +4.85000e+02
9670 +4.90000e+02
9750 +4.97000e+02
9951 +4.97000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
78 -4.80000e+01
102 -4.70000e+01
146 -4.60000e+01
190 -4.50000e+01
318 -4.40000e+01
359 -4.30000e+01
469 -4.20000e+01
565 -4.10000e+01
686 -4.00000e+01
832 -3.90000e+01
1032 -3.80000e+01
1185 -3.70000e+01
1439 -3.60000e+01
1553 -3.50000e+01
1613 -3.40000e+01
1627 -3.30000e+01
1761 -3.20000e+01
1793 -3.10000e+01
1841 -3.00000e+01
1999 -2.90000e+01
2157 -2.80000e+01
2278 -2.70000e+01
2323 -2.60000e+01
2346 -2.50000e+01
2620 -2.40000e+01
2634 -2.30000e+01
2747 -2.20000e+01
2922 -2.10000e+01
2995 -2.00000e+01
3201 -1.90000e+01
3255 -1.70000e+01
3387 -1.60000e+01
3573 -1.50000e+01
3678 -1.40000e+01
3889 -1.30000e+01
4071 -1.20000e+01
4415 -1.10000e+01
4794 -1.00000e+01
4894 -9.00000e+00
5164 -8.00000e+00
5214 -7.00000e+00
5433 -6.00000e+00
5838 -5.00000e+00
5975 -4.00000e+00
6134 -3.00000e+00
6458 -2.00000e+00
6590 -1.00000e+00
6941 +4.92000e+02
7062 +5.02000e+02
7441 +5.15000e+02
7480 +5.17000e+02
7823 +5.21000e+02
7840 +5.25000e+02
9333 +5.28000e+02
9585 +5.33000e+02
9869 +5.36000e+02
9951 +5.36000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
19 -4.80000e+01
49 -4.70000e+01
149 -4.60000e+01
266 -4.50000e+01
311 -4.40000e+01
413 -4.30000e+01
514 -4.20000e+01
596 -4.10000e+01
687 -4.00000e+01
940 -3.90000e+01
981 -3.80000e+01
1121 -3.70000e+01
1311 -3.60000e+01
1478 -3.50000e+01
1500 -3.40000e+01
1574 -3.30000e+01
1643 -3.20000e+01
1724 -3.10000e+01
1871 -3.00000e+01
1979 -2.90000e+01
2009 -2.80000e+01
2172 -2.70000e+01
2312 -2.60000e+01
2549 -2.50000e+01
2564 -2.40000e+01
2766 -2.30000e+01
2967 -2.20000e+01
2986 -2.10000e+01
3070 -2.00000e+01
3325 -1.90000e+01
3508 -1.80000e+01
3580 -1.70000e+01
3857 -1.60000e+01
3921 -1.50000e+01
4047 -1.40000e+01
4190 -1.30000e+01
4263 -1.20000e+01
4861 -1.10000e+01
4920 -1.00000e+01
5098 -9.00000e+00
5623 -8.00000e+00
5853 -7.00000e+00
5979 -6.00000e+00
6137 -5.00000e+00
6170 -4.00000e+00
6658 -3.00000e+00
6912 -2.00000e+00
7017 -1.00000e+00
7221 +4.30000e+02
8048 +4.50000e+02
8483 +4.63000e+02
8564 +4.73000e+02
9116 +5.01000e+02
9195 +5.02000e+02
9550 +5.05000e+02
9826 +5.10000e+02
9951 +5.10000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
17 -4.80000e+01
57 -4.70000e+01
82 -4.60000e+01
148 -4.50000e+01
257 -4.40000e+01
303 -4.30000e+01
479 -4.20000e+01
543 -4.10000e+01
680 -4.00000e+01
724 -3.90000e+01
830 -3.80000e+01
985 -3.70000e+01
1134 -3.60000e+01
1230 -3.50000e+01
1322 -3.40000e+01
1403 -3.30000e+01
1470 -3.20000e+01
1713 -3.10000e+01
1869 -3.00000e+01
1920 -2.90000e+01
2045 -2.80000e+01
2145 -2.70000e+01
2333 -2.60000e+01
2374 -2.50000e+01
2495 -2.40000e+01
2497 -2.30000e+01
2642 -2.20000e+01
2673 -2.10000e+01
2703 -2.00000e+01
2826 -1.90000e+01
3089 -1.80000e+01
3305 -1.70000e+01
3583 -1.60000e+01
3760 -1.50000e+01
3955 -1.40000e+01
4110 -1.30000e+01
4250 -1.20000e+01
4337 -1.10000e+01
4561 -1.00000e+01
4710 -9.00000e+00
4973 -8.00000e+00
5178 -7.00000e+00
5309 -6.00000e+00
5650 -5.00000e+00
5756 -4.00000e+00
6350 -3.00000e+00
6423 -2.00000e+00
6614 -1.00000e+00
6742 +4.87000e+02
6851 +5.04000e+02
7840 +5.18000e+02
9951 +5.18000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
6 -4.80000e+01
135 -4.70000e+01
170 -4.60000e+01
435 -4.50000e+01
481 -4.40000e+01
644 -4.30000e+01
737 -4.20000e+01
981 -4.10000e+01
1054 -4.00000e+01
1249 -3.90000e+01
1353 -3.80000e+01
1404 -3.70000e+01
1437 -3.50000e+01
1548 -3.40000e+01
1704 -3.30000e+01
1724 -3.20000e+01
1917 -3.10000e+01
2181 -3.00000e+01
2234 -2.90000e+01
2306 -2.80000e+01
2457 -2.70000e+01
2576 -2.60000e+01
2628 -2.50000e+01
2728 -2.40000e+01
2759 -2.30000e+01
2944 -2.20000e+01
3087 -2.10000e+01
3152 -2.00000e+01
3268 -1.90000e+01
3369 -1.80000e+01
3545 -1.70000e+01
3700 -1.60000e+01
3809 -1.50000e+01
3970 -1.40000e+01
4162 -1.30000e+01
4298 -1.20000e+01
4517 -1.10000e+01
4779 -1.00000e+01
4952 -9.00000e+00
5178 -8.00000e+00
5691 -7.00000e+00
5881 -6.00000e+00
5912 -5.00000e+00
5980 -4.00000e+00
6135 -3.00000e+00
6304 -2.00000e+00
6362 -1.00000e+00
6476 +5.15000e+02
7197 +5.18000e+02
7243 +5.19000e+02
9019 +5.21000e+02
9404 +5.27000e+02
9951 +5.27000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
17 -4.70000e+01
129 -4.60000e+01
250 -4.50000e+01
316 -4.40000e+01
393 -4.30000e+01
530 -4.20000e+01
584 -4.10000e+01
647 -4.00000e+01
649 -3.80000e+01
986 -3.70000e+01
1111 -3.50000e+01
1231 -3.40000e+01
1448 -3.30000e+01
1449 -3.20000e+01
1610 -3.10000e+01
1781 -3.00000e+01
1832 -2.90000e+01
1934 -2.80000e+01
2150 -2.70000e+01
2198 -2.60000e+01
2360 -2.50000e+01
2607 -2.40000e+01
2735 -2.30000e+01
2844 -2.20000e+01
3023 -2.10000e+01
3355 -2.00000e+01
3409 -1.90000e+01
3562 -1.80000e+01
3677 -1.70000e+01
3730 -1.60000e+01
3903 -1.50000e+01
3964 -1.40000e+01
4070 -1.30000e+01
4288 -1.20000e+01
4457 -1.10000e+01
4560 -1.00000e+01
4786 -9.00000e+00
5038 -8.00000e+00
5328 -7.00000e+00
5504 -6.00000e+00
5874 -5.00000e+00
6094 -4.00000e+00
6485 -3.00000e+00
6892 -2.00000e+00
7089 -1.00000e+00
8040 +4.91000e+02
8684 +4.93000e+02
9141 +4.95000e+02
9369 +4.96000e+02
9564 +5.00000e+02
9609 +5.17000e+02
9951 +5.17000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
12 -4.80000e+01
44 -4.70000e+01
68 -4.60000e+01
160 -4.50000e+01
364 -4.40000e+01
445 -4.30000e+01
485 -4.20000e+01
602 -4.10000e+01
674 -4.00000e+01
744 -3.90000e+01
813 -3.80000e+01
894 -3.70000e+01
1016 -3.50000e+01
1121 -3.40000e+01
1269 -3.30000e+01
1407 -3.20000e+01
1540 -3.10000e+01
1678 -3.00000e+01
1824 -2.90000e+01
1873 -2.80000e+01
2024 -2.70000e+01
2121 -2.60000e+01
2267 -2.50000e+01
2382 -2.40000e+01
2492 -2.30000e+01
2631 -2.20000e+01
2759 -2.10000e+01
3083 -2.00000e+01
3150 -1.90000e+01
3307 -1.80000e+01
3319 -1.70000e+01
3393 -1.60000e+01
3535 -1.50000e+01
3946 -1.40000e+01
4230 -1.30000e+01
4726 -1.20000e+01
5172 -1.10000e+01
5371 -1.00000e+01
5492 -9.00000e+00
5687 -8.00000e+00
5811 -7.00000e+00
5873 -6.00000e+00
5955 -5.00000e+00
6335 -4.00000e+00
6583 -3.00000e+00
6850 -2.00000e+00
7115 -1.00000e+00
7437 +5.03000e+02
7644 +5.05000e+02
8107 +5.09000e+02
8340 +5.10000e+02
9440 +5.11000e+02
9951 +5.11000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
13 -4.80000e+01
62 -4.70000e+01
229 -4.60000e+01
429 -4.50000e+01
468 -4.40000e+01
563 -4.30000e+01
813 -4.20000e+01
913 -4.10000e+01
1105 -4.00000e+01
1244 -3.90000e+01
1320 -3.80000e+01
1403 -3.70000e+01
1606 -3.60000e+01
1685 -3.50000e+01
1717 -3.40000e+01
2168 -3.30000e+01
2221 -3.20000e+01
2313 -3.10000e+01
2384 -3.00000e+01
2486 -2.90000e+01
2685 -2.80000e+01
2901 -2.70000e+01
2961 -2.60000e+01
3017 -2.50000e+01
3113 -2.40000e+01
3373 -2.30000e+01
3388 -2.20000e+01
3509 -2.10000e+01
3755 -2.00000e+01
3944 -1.90000e+01
4192 -1.80000e+01
4306 -1.70000e+01
4383 -1.60000e+01
4515 -1.50000e+01
4627 -1.40000e+01
4938 -1.30000e+01
5193 -1.20000e+01
5849 -1.10000e+01
6042 -1.00000e+01
6346 -9.00000e+00
6493 -8.00000e+00
6811 -7.00000e+00
7075 -6.00000e+00
7422 -5.00000e+00
7785 -4.00000e+00
8051 -3.00000e+00
8199 -2.00000e+00
8436 -1.00000e+00
8956 +4.56000e+02
8985 +4.65000e+02
9662 +4.74000e+02
9951 +4.74000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
11 -4.80000e+01
93 -4.70000e+01
140 -4.60000e+01
161 -4.50000e+01
334 -4.30000e+01
454 -4.10000e+01
662 -4.00000e+01
705 -3.90000e+01
914 -3.80000e+01
988 -3.70000e+01
1004 -3.60000e+01
1104 -3.50000e+01
1259 -3.40000e+01
1494 -3.30000e+01
1796 -3.20000e+01
1929 -3.10000e+01
2027 -3.00000e+01
2171 -2.80000e+01
2412 -2.70000e+01
2685 -2.60000e+01
2712 -2.50000e+01
2819 -2.40000e+01
2841 -2.30000e+01
2974 -2.20000e+01
3114 -2.10000e+01
3674 -1.90000e+01
4000 -1.80000e+01
4251 -1.70000e+01
4372 -1.60000e+01
4404 -1.50000e+01
4481 -1.40000e+01
4701 -1.30000e+01
4713 -1.20000e+01
4737 -1.10000e+01
5384 -1.00000e+01
5546 -9.00000e+00
5795 -8.00000e+00
6160 -7.00000e+00
6478 -6.00000e+00
7005 -5.00000e+00
7217 -4.00000e+00
7273 -3.00000e+00
7586 -2.00000e+00
8067 -1.00000e+00
8444 +4.70000e+02
8586 +4.83000e+02
8824 +4.94000e+02
9225 +4.95000e+02
9951 +4.95000e+02
"function evaluation" "best-so-far f(x)"
