"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
3 -4.80000e+01
16 -4.70000e+01
115 -4.60000e+01
274 -4.50000e+01
324 -4.30000e+01
424 -4.20000e+01
519 -4.10000e+01
533 -4.00000e+01
618 -3.90000e+01
649 -3.80000e+01
798 -3.70000e+01
908 -3.60000e+01
960 -3.50000e+01
1016 -3.40000e+01
1102 -3.30000e+01
1202 -3.20000e+01
1249 -3.10000e+01
1466 -3.00000e+01
1593 -2.90000e+01
1649 -2.80000e+01
1774 -2.70000e+01
1941 -2.60000e+01
2114 -2.50000e+01
2144 -2.40000e+01
2309 -2.30000e+01
2367 -2.20000e+01
2520 -2.10000e+01
2767 -2.00000e+01
2873 -1.90000e+01
2992 -1.80000e+01
3129 -1.70000e+01
3161 -1.60000e+01
3301 -1.50000e+01
3638 -1.40000e+01
3771 -1.30000e+01
3944 -1.20000e+01
4167 -1.10000e+01
4356 -1.00000e+01
4536 -9.00000e+00
4646 -8.00000e+00
4725 -7.00000e+00
4999 -6.00000e+00
5219 -5.00000e+00
5328 -4.00000e+00
5461 -3.00000e+00
5684 -2.00000e+00
6091 -1.00000e+00
6107 +4.46000e+02
6250 +4.53000e+02
6559 +4.74000e+02
6858 +4.76000e+02
6933 +4.86000e+02
8400 +5.01000e+02
9064 +5.02000e+02
9090 +5.04000e+02
9380 +5.16000e+02
9951 +5.16000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
14 -4.80000e+01
102 -4.70000e+01
152 -4.60000e+01
206 -4.50000e+01
361 -4.40000e+01
463 -4.30000e+01
613 -4.20000e+01
823 -4.10000e+01
910 -4.00000e+01
1038 -3.90000e+01
1097 -3.80000e+01
1164 -3.70000e+01
1212 -3.60000e+01
1302 -3.50000e+01
1454 -3.40000e+01
1506 -3.30000e+01
1615 -3.20000e+01
1788 -3.10000e+01
1947 -3.00000e+01
2096 -2.80000e+01
2213 -2.70000e+01
2293 -2.60000e+01
2334 -2.50000e+01
2457 -2.40000e+01
2593 -2.30000e+01
2723 -2.20000e+01
2778 -2.10000e+01
2856 -2.00000e+01
2901 -1.90000e+01
2933 -1.80000e+01
3003 -1.70000e+01
3112 -1.60000e+01
3356 -1.50000e+01
3414 -1.40000e+01
3606 -1.30000e+01
3713 -1.20000e+01
3866 -1.10000e+01
4110 -1.00000e+01
4175 -9.00000e+00
4593 -8.00000e+00
4752 -7.00000e+00
4852 -6.00000e+00
5063 -5.00000e+00
5176 -4.00000e+00
5321 -3.00000e+00
5658 -2.00000e+00
5940 -1.00000e+00
6141 +4.62000e+02
6215 +4.74000e+02
6630 +4.81000e+02
7108 +5.09000e+02
7314 +5.14000e+02
8415 +5.21000e+02
9125 +5.24000e+02
9162 +5.26000e+02
9213 +5.31000e+02
9951 +5.31000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
60 -4.80000e+01
151 -4.70000e+01
182 -4.60000e+01
282 -4.50000e+01
334 -4.40000e+01
369 -4.30000e+01
470 -4.20000e+01
641 -4.10000e+01
746 -4.00000e+01
824 -3.90000e+01
1019 -3.80000e+01
1105 -3.70000e+01
1176 -3.60000e+01
1243 -3.50000e+01
1248 -3.40000e+01
1280 -3.30000e+01
1569 -3.20000e+01
1598 -3.10000e+01
1769 -3.00000e+01
1856 -2.90000e+01
1990 -2.80000e+01
2029 -2.70000e+01
2204 -2.60000e+01
2245 -2.50000e+01
2354 -2.40000e+01
2448 -2.30000e+01
2644 -2.20000e+01
2722 -2.10000e+01
2821 -2.00000e+01
3040 -1.90000e+01
3177 -1.80000e+01
3198 -1.70000e+01
3317 -1.60000e+01
3623 -1.50000e+01
3964 -1.40000e+01
4034 -1.30000e+01
4180 -1.20000e+01
4239 -1.10000e+01
4401 -1.00000e+01
4452 -9.00000e+00
4602 -8.00000e+00
4699 -7.00000e+00
4902 -6.00000e+00
5127 -5.00000e+00
5204 -4.00000e+00
5718 -3.00000e+00
5990 -2.00000e+00
6233 -1.00000e+00
6404 +4.69000e+02
6783 +4.78000e+02
6843 +4.82000e+02
7084 +5.00000e+02
7809 +5.02000e+02
8263 +5.04000e+02
9078 +5.07000e+02
9462 +5.08000e+02
9951 +5.08000e+02
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
26 -4.80000e+01
90 -4.70000e+01
188 -4.60000e+01
301 -4.50000e+01
393 -4.30000e+01
504 -4.20000e+01
589 -4.10000e+01
684 -4.00000e+01
812 -3.90000e+01
871 -3.80000e+01
997 -3.70000e+01
1108 -3.60000e+01
1210 -3.50000e+01
1292 -3.30000e+01
1447 -3.20000e+01
1559 -3.10000e+01
