"function evaluation" "best-so-far f(x)"
7130 -3.20000e+01
7517 -3.10000e+01
7590 -3.00000e+01
8102 -2.90000e+01
8424 -2.80000e+01
9123 -2.70000e+01
9710 -2.60000e+01
9951 -2.60000e+01
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
21 -4.80000e+01
121 -4.60000e+01
381 -4.50000e+01
672 -4.40000e+01
793 -4.30000e+01
1274 -4.20000e+01
1673 -4.10000e+01
2448 -4.00000e+01
2897 -3.90000e+01
3010 -3.80000e+01
3440 -3.70000e+01
3582 -3.60000e+01
4663 -3.50000e+01
4963 -3.40000e+01
5788 -3.30000e+01
6061 -3.20000e+01
7108 -3.10000e+01
7218 -3.00000e+01
7337 -2.90000e+01
8497 -2.80000e+01
8528 -2.70000e+01
8624 -2.60000e+01
8711 -2.50000e+01
9628 -2.40000e+01
9917 -2.30000e+01
9942 -2.10000e+01
9951 -2.10000e+01
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
6 -4.80000e+01
47 -4.70000e+01
213 -4.60000e+01
687 -4.50000e+01
691 -4.40000e+01
705 -4.30000e+01
1099 -4.20000e+01
1423 -4.10000e+01
1431 -4.00000e+01
1464 -3.90000e+01
1613 -3.80000e+01
1635 -3.70000e+01
1724 -3.60000e+01
2167 -3.50000e+01
2456 -3.40000e+01
2584 -3.30000e+01
2785 -3.20000e+01
2873 -3.10000e+01
3488 -3.00000e+01
3588 -2.90000e+01
4483 -2.80000e+01
4833 -2.70000e+01
5408 -2.60000e+01
5660 -2.50000e+01
5771 -2.40000e+01
5933 -2.20000e+01
6378 -2.10000e+01
6401 -2.00000e+01
9300 -1.90000e+01
9951 -1.90000e+01
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
64 -4.80000e+01
153 -4.70000e+01
329 -4.60000e+01
453 -4.50000e+01
667 -4.40000e+01
1278 -4.30000e+01
1550 -4.20000e+01
1817 -4.10000e+01
2207 -4.00000e+01
2404 -3.90000e+01
3388 -3.80000e+01
3802 -3.70000e+01
4093 -3.60000e+01
4149 -3.50000e+01
4247 -3.40000e+01
5470 -3.30000e+01
5667 -3.20000e+01
5959 -3.10000e+01
5997 -3.00000e+01
6128 -2.90000e+01
6193 -2.80000e+01
6314 -2.70000e+01
6328 -2.60000e+01
9951 -2.60000e+01
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
9 -4.80000e+01
131 -4.60000e+01
755 -4.50000e+01
994 -4.40000e+01
1217 -4.30000e+01
1285 -4.20000e+01
1442 -4.10000e+01
1928 -4.00000e+01
2226 -3.90000e+01
2485 -3.80000e+01
2929 -3.70000e+01
3476 -3.60000e+01
3746 -3.50000e+01
3788 -3.40000e+01
4770 -3.30000e+01
5290 -3.20000e+01
5604 -3.10000e+01
5727 -3.00000e+01
5789 -2.90000e+01
6586 -2.80000e+01
6625 -2.70000e+01
8155 -2.60000e+01
8226 -2.50000e+01
8550 -2.30000e+01
9826 -2.20000e+01
9951 -2.20000e+01
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
35 -4.80000e+01
96 -4.70000e+01
310 -4.60000e+01
888 -4.40000e+01
894 -4.30000e+01
1397 -4.20000e+01
1976 -4.00000e+01
2632 -3.90000e+01
3355 -3.80000e+01
3565 -3.70000e+01
4702 -3.60000e+01
5330 -3.50000e+01
5369 -3.40000e+01
5546 -3.30000e+01
5564 -3.20000e+01
5568 -3.10000e+01
5592 -3.00000e+01
6012 -2.90000e+01
7412 -2.80000e+01
8792 -2.70000e+01
8848 -2.60000e+01
9622 -2.50000e+01
9627 -2.40000e+01
9951 -2.40000e+01
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
8 -4.80000e+01
66 -4.70000e+01
231 -4.60000e+01
283 -4.50000e+01
667 -4.40000e+01
1438 -4.30000e+01
1822 -4.20000e+01
2153 -4.10000e+01
2390 -4.00000e+01
2400 -3.90000e+01
2975 -3.80000e+01
3655 -3.70000e+01
3777 -3.60000e+01
4086 -3.50000e+01
4094 -3.40000e+01
4165 -3.30000e+01
4541 -3.20000e+01
4635 -3.10000e+01
4955 -3.00000e+01
5990 -2.90000e+01
6093 -2.80000e+01
6290 -2.70000e+01
6692 -2.60000e+01
7390 -2.50000e+01
7520 -2.40000e+01
7534 -2.30000e+01
7609 -2.20000e+01
7720 -2.10000e+01
7923 -2.00000e+01
9144 -1.90000e+01
9951 -1.90000e+01
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
16 -4.80000e+01
45 -4.70000e+01
345 -4.60000e+01
585 -4.50000e+01
767 -4.40000e+01
796 -4.30000e+01
887 -4.20000e+01
897 -4.10000e+01
1375 -4.00000e+01
1728 -3.90000e+01
2137 -3.80000e+01
2365 -3.70000e+01
2732 -3.60000e+01
3550 -3.40000e+01
3691 -3.20000e+01
3699 -3.10000e+01
3749 -3.00000e+01
3952 -2.90000e+01
4304 -2.80000e+01
5869 -2.70000e+01
6219 -2.60000e+01
6264 -2.50000e+01
6625 -2.40000e+01
8409 -2.30000e+01
9244 -2.20000e+01
9951 -2.20000e+01
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
12 -4.80000e+01
246 -4.70000e+01
766 -4.60000e+01
877 -4.50000e+01
1324 -4.40000e+01
1627 -4.30000e+01
1900 -4.20000e+01
1927 -4.10000e+01
2178 -4.00000e+01
2398 -3.90000e+01
2537 -3.80000e+01
2785 -3.70000e+01
3200 -3.60000e+01
3891 -3.50000e+01
3953 -3.40000e+01
4061 -3.30000e+01
4749 -3.20000e+01
5149 -3.10000e+01
5198 -3.00000e+01
5299 -2.90000e+01
6154 -2.80000e+01
6540 -2.70000e+01
6569 -2.60000e+01
6808 -2.50000e+01
7898 -2.40000e+01
8392 -2.30000e+01
8467 -2.20000e+01
8786 -2.00000e+01
9333 -1.90000e+01
9418 -1.80000e+01
9443 -1.70000e+01
9951 -1.70000e+01
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
18 -4.80000e+01
123 -4.70000e+01
388 -4.60000e+01
439 -4.50000e+01
461 -4.40000e+01
1570 -4.30000e+01
1854 -4.20000e+01
2468 -4.10000e+01
2748 -4.00000e+01
2811 -3.90000e+01
2992 -3.80000e+01
3851 -3.70000e+01
4309 -3.50000e+01
4413 -3.40000e+01
4651 -3.30000e+01
5795 -3.20000e+01
5899 -3.10000e+01
6208 -3.00000e+01
7619 -2.80000e+01
7900 -2.60000e+01
9389 -2.50000e+01
9506 -2.40000e+01
9951 -2.40000e+01
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
3 -4.80000e+01
115 -4.70000e+01
395 -4.60000e+01
593 -4.50000e+01
838 -4.40000e+01
984 -4.30000e+01
1331 -4.20000e+01
1747 -4.10000e+01
1994 -4.00000e+01
2713 -3.90000e+01
2877 -3.80000e+01
3473 -3.70000e+01
3859 -3.60000e+01
4348 -3.50000e+01
4861 -3.40000e+01
6105 -3.30000e+01
6182 -3.20000e+01
7138 -3.10000e+01
8397 -3.00000e+01
9041 -2.90000e+01
9840 -2.80000e+01
9951 -2.80000e+01
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
6 -4.80000e+01
188 -4.70000e+01
228 -4.60000e+01
576 -4.50000e+01
615 -4.30000e+01
639 -4.20000e+01
752 -4.10000e+01
971 -4.00000e+01
2399 -3.90000e+01
3251 -3.80000e+01
3289 -3.70000e+01
3419 -3.60000e+01
3523 -3.40000e+01
3886 -3.30000e+01
5388 -3.20000e+01
6017 -3.10000e+01
6261 -3.00000e+01
6649 -2.90000e+01
7496 -2.80000e+01
8151 -2.70000e+01
8737 -2.60000e+01
9085 -2.50000e+01
9951 -2.50000e+01
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
21 -4.80000e+01
162 -4.70000e+01
317 -4.60000e+01
423 -4.50000e+01
684 -4.40000e+01
1058 -4.30000e+01
1070 -4.20000e+01
1175 -4.10000e+01
1281 -4.00000e+01
1329 -3.90000e+01
1534 -3.80000e+01
2486 -3.70000e+01
3449 -3.60000e+01
4486 -3.50000e+01
4622 -3.40000e+01
5865 -3.30000e+01
6715 -3.20000e+01
8176 -3.10000e+01
8879 -3.00000e+01
9172 -2.90000e+01
9421 -2.80000e+01
9798 -2.70000e+01
9951 -2.70000e+01
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
47 -4.80000e+01
58 -4.70000e+01
60 -4.60000e+01
102 -4.50000e+01
325 -4.40000e+01
610 -4.30000e+01
1828 -4.20000e+01
1860 -4.10000e+01
2137 -4.00000e+01
2649 -3.90000e+01
3943 -3.80000e+01
4113 -3.70000e+01
4765 -3.60000e+01
4961 -3.50000e+01
5212 -3.40000e+01
5227 -3.30000e+01
5287 -3.20000e+01
5562 -3.10000e+01
5888 -3.00000e+01
6172 -2.90000e+01
7520 -2.80000e+01
8632 -2.70000e+01
8989 -2.60000e+01
9636 -2.50000e+01
9919 -2.40000e+01
9951 -2.40000e+01
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
4 -4.80000e+01
79 -4.70000e+01
97 -4.60000e+01
331 -4.50000e+01
374 -4.40000e+01
438 -4.20000e+01
487 -4.10000e+01
867 -4.00000e+01
2195 -3.90000e+01
2830 -3.80000e+01
3288 -3.70000e+01
3691 -3.60000e+01
3716 -3.50000e+01
4332 -3.40000e+01
4375 -3.30000e+01
4888 -3.20000e+01
5243 -3.10000e+01
6308 -3.00000e+01
6345 -2.90000e+01
6874 -2.80000e+01
7444 -2.70000e+01
7726 -2.60000e+01
7780 -2.50000e+01
8146 -2.40000e+01
8318 -2.30000e+01
8340 -2.20000e+01
9623 -2.10000e+01
9951 -2.10000e+01
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
8 -4.80000e+01
92 -4.70000e+01
151 -4.60000e+01
260 -4.50000e+01
381 -4.40000e+01
889 -4.30000e+01
934 -4.20000e+01
1031 -4.10000e+01
1156 -4.00000e+01
1469 -3.90000e+01
1677 -3.80000e+01
2506 -3.70000e+01
2594 -3.60000e+01
2684 -3.50000e+01
2853 -3.40000e+01
3517 -3.30000e+01
4016 -3.20000e+01
4017 -3.10000e+01
5440 -3.00000e+01
5610 -2.90000e+01
6123 -2.80000e+01
6658 -2.70000e+01
6753 -2.60000e+01
7184 -2.50000e+01
7374 -2.40000e+01
9602 -2.30000e+01
9672 -2.20000e+01
9920 -2.10000e+01
9951 -2.10000e+01
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
38 -4.80000e+01
70 -4.70000e+01
167 -4.60000e+01
209 -4.50000e+01
1227 -4.40000e+01
1295 -4.30000e+01
1422 -4.20000e+01
1531 -4.10000e+01
2207 -4.00000e+01
2270 -3.90000e+01
2350 -3.60000e+01
3714 -3.50000e+01
4404 -3.40000e+01
4436 -3.20000e+01
6509 -3.00000e+01
6911 -2.90000e+01
7229 -2.80000e+01
7357 -2.70000e+01
8189 -2.60000e+01
8700 -2.50000e+01
8770 -2.40000e+01
9214 -2.30000e+01
9951 -2.30000e+01
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
8 -4.80000e+01
39 -4.70000e+01
230 -4.60000e+01
540 -4.40000e+01
1194 -4.30000e+01
1217 -4.20000e+01
1398 -4.10000e+01
1610 -4.00000e+01
1622 -3.90000e+01
1799 -3.80000e+01
2084 -3.60000e+01
2855 -3.50000e+01
2872 -3.40000e+01
3005 -3.30000e+01
3108 -3.20000e+01
3250 -3.10000e+01
3307 -3.00000e+01
3453 -2.90000e+01
3543 -2.80000e+01
5186 -2.70000e+01
5237 -2.60000e+01
5308 -2.50000e+01
5435 -2.40000e+01
6545 -2.30000e+01
6774 -2.20000e+01
9951 -2.20000e+01
"function evaluation" "best-so-far f(x)"
1 -4.90000e+01
19 -4.80000e+01
110 -4.70000e+01
136 -4.60000e+01
210 -4.50000e+01
703 -4.40000e+01
976 -4.30000e+01
1001 -4.20000e+01
1125 -4.10000e+01
1674 -4.00000e+01
1839 -3.90000e+01
2033 -3.80000e+01
2580 -3.70000e+01
2810 -3.60000e+01
2909 -3.50000e+01
3014 -3.40000e+01
3132 -3.30000e+01
3295 -3.20000e+01
3991 -3.10000e+01
4318 -3.00000e+01
4400 -2.90000e+01
4987 -2.80000e+01
5519 -2.70000e+01
7618 -2.60000e+01
7862 -2.50000e+01
8976 -2.40000e+01
9951 -2.40000e+01
