evaluations raw_y
40 567.0000000000
43 578.0000000000
50 621.0000000000
69 643.0000000000
125 647.0000000000
149 648.0000000000
179 650.0000000000
249 651.0000000000
531 658.0000000000
541 662.0000000000
579 663.0000000000
628 669.0000000000
708 673.0000000000
1094 686.0000000000
1537 692.0000000000
2250 693.0000000000
2252 695.0000000000
3954 698.0000000000
4698 699.0000000000
4758 703.0000000000
5337 704.0000000000
6128 707.0000000000
6648 710.0000000000
7939 712.0000000000
10001 487.0000000000
