evaluations raw_y
17 477.0000000000
21 483.0000000000
70 496.0000000000
86 502.0000000000
108 508.0000000000
162 511.0000000000
171 524.0000000000
210 525.0000000000
211 531.0000000000
276 534.0000000000
464 535.0000000000
1203 543.0000000000
1270 546.0000000000
2449 548.0000000000
2852 549.0000000000
2920 550.0000000000
3497 551.0000000000
5735 552.0000000000
5878 553.0000000000
6053 554.0000000000
6109 557.0000000000
6195 558.0000000000
6928 559.0000000000
7107 567.0000000000
10001 85.0000000000
