evaluations raw_y
1 0.0000000000
evaluations raw_y
1 0.0000000000
2 79.0000000000
5 81.0000000000
6 147.0000000000
6 199.0000000000
7 215.0000000000
7 211.0000000000
8 251.0000000000
9 253.0000000000
10 276.0000000000
12 324.0000000000
16 359.0000000000
15 319.0000000000
22 356.0000000000
25 365.0000000000
32 374.0000000000
29 377.0000000000
34 394.0000000000
35 404.0000000000
59 387.0000000000
61 397.0000000000
65 403.0000000000
75 405.0000000000
93 405.0000000000
90 408.0000000000
151 406.0000000000
167 407.0000000000
191 410.0000000000
219 412.0000000000
217 409.0000000000
275 416.0000000000
274 410.0000000000
297 414.0000000000
338 418.0000000000
378 419.0000000000
420 421.0000000000
583 420.0000000000
610 422.0000000000
701 423.0000000000
822 422.0000000000
886 423.0000000000
1025 424.0000000000
1220 425.0000000000
1337 426.0000000000
1410 427.0000000000
1436 428.0000000000
1445 429.0000000000
1595 427.0000000000
1561 430.0000000000
1698 429.0000000000
1926 430.0000000000
2505 431.0000000000
2672 432.0000000000
3763 431.0000000000
4134 434.0000000000
4546 436.0000000000
4881 433.0000000000
4922 434.0000000000
5104 435.0000000000
5913 436.0000000000
6543 437.0000000000
7940 438.0000000000
7592 437.0000000000
8387 438.0000000000
10001 -2.0000000000
10001 69.0000000000
