evaluations raw_y
6509 866.7600000000
6585 869.7600000000
6653 880.4800000000
6668 893.2100000000
6991 945.3200000000
7060 967.5600000000
7093 977.6400000000
7106 980.7400000000
7148 989.7800000000
7165 990.9700000000
7225 991.3400000000
7288 995.3500000000
7416 1001.7400000000
7532 1007.7700000000
7671 1009.6900000000
7723 1018.4300000000
7822 1023.6500000000
8442 1028.5700000000
8640 1030.4600000000
8793 1046.9000000000
9233 1054.5000000000
9263 1057.6400000000
9343 1059.1100000000
9751 1060.2400000000
9798 1064.1400000000
10001 390.4200000000
