evaluations raw_y
30 488.0000000000
51 502.0000000000
evaluations raw_y
59 465.0000000000
53 504.0000000000
65 514.0000000000
80 508.0000000000
86 514.0000000000
103 515.0000000000
140 535.0000000000
208 523.0000000000
379 533.0000000000
495 538.0000000000
627 542.0000000000
780 540.0000000000
858 543.0000000000
1083 549.0000000000
1207 543.0000000000
1255 544.0000000000
1472 545.0000000000
2140 546.0000000000
2258 551.0000000000
2496 548.0000000000
2608 551.0000000000
2965 552.0000000000
3462 555.0000000000
4109 557.0000000000
4509 558.0000000000
7142 558.0000000000
7302 560.0000000000
8516 561.0000000000
9274 564.0000000000
10001 554.0000000000
10001 546.0000000000
